,state,facility_name,facility_id,year,date,hour,load_mw,so2_lb,nox_lb,co2_short_tons,heat_input_mmbtu
73,CA,Harbor Generating Station,399,2019,1/4/19,1,0.0,0.0,0.0,0.0,0.0
74,CA,Harbor Generating Station,399,2019,1/4/19,2,0.0,0.0,0.0,0.0,0.0
75,CA,Harbor Generating Station,399,2019,1/4/19,3,0.0,0.0,0.0,0.0,0.0
76,CA,Harbor Generating Station,399,2019,1/4/19,4,0.0,0.0,0.0,0.0,0.0
77,CA,Harbor Generating Station,399,2019,1/4/19,5,0.0,0.0,0.0,0.0,0.0
78,CA,Harbor Generating Station,399,2019,1/4/19,6,0.0,0.0,0.0,0.0,0.0
79,CA,Harbor Generating Station,399,2019,1/4/19,7,0.0,0.0,0.0,0.0,0.0
80,CA,Harbor Generating Station,399,2019,1/4/19,8,0.0,0.0,0.0,0.0,0.0
81,CA,Harbor Generating Station,399,2019,1/4/19,9,0.0,0.0,0.0,0.0,0.0
82,CA,Harbor Generating Station,399,2019,1/4/19,10,0.0,0.0,0.0,0.0,0.0
83,CA,Harbor Generating Station,399,2019,1/4/19,11,0.0,0.0,0.0,0.0,0.0
84,CA,Harbor Generating Station,399,2019,1/4/19,12,0.0,0.0,0.0,0.0,0.0
85,CA,Harbor Generating Station,399,2019,1/4/19,13,0.0,0.0,0.0,0.0,0.0
86,CA,Harbor Generating Station,399,2019,1/4/19,14,0.0,0.0,0.0,0.0,0.0
87,CA,Harbor Generating Station,399,2019,1/4/19,15,0.0,0.0,0.0,0.0,0.0
88,CA,Harbor Generating Station,399,2019,1/4/19,16,0.0,0.0,0.0,0.0,0.0
89,CA,Harbor Generating Station,399,2019,1/4/19,17,0.0,0.0,0.0,0.0,0.0
90,CA,Harbor Generating Station,399,2019,1/4/19,18,0.0,0.0,0.0,0.0,0.0
91,CA,Harbor Generating Station,399,2019,1/4/19,19,0.0,0.0,0.0,0.0,0.0
92,CA,Harbor Generating Station,399,2019,1/4/19,20,0.0,0.0,0.0,0.0,0.0
93,CA,Harbor Generating Station,399,2019,1/4/19,21,0.0,0.0,0.0,0.0,0.0
94,CA,Harbor Generating Station,399,2019,1/4/19,22,0.0,0.0,0.0,0.0,0.0
95,CA,Harbor Generating Station,399,2019,1/4/19,23,0.0,0.0,0.0,0.0,0.0
96,CA,Harbor Generating Station,399,2019,1/5/19,0,0.0,0.0,0.0,0.0,0.0
97,CA,Harbor Generating Station,399,2019,1/5/19,1,0.0,0.0,0.0,0.0,0.0
98,CA,Harbor Generating Station,399,2019,1/5/19,2,0.0,0.0,0.0,0.0,0.0
99,CA,Harbor Generating Station,399,2019,1/5/19,3,0.0,0.0,0.0,0.0,0.0
100,CA,Harbor Generating Station,399,2019,1/5/19,4,0.0,0.0,0.0,0.0,0.0
101,CA,Harbor Generating Station,399,2019,1/5/19,5,0.0,0.0,0.0,0.0,0.0
102,CA,Harbor Generating Station,399,2019,1/5/19,6,0.0,0.0,0.0,0.0,0.0
103,CA,Harbor Generating Station,399,2019,1/5/19,7,0.0,0.0,0.0,0.0,0.0
104,CA,Harbor Generating Station,399,2019,1/5/19,8,0.0,0.0,0.0,0.0,0.0
105,CA,Harbor Generating Station,399,2019,1/5/19,9,0.0,0.0,0.0,0.0,0.0
106,CA,Harbor Generating Station,399,2019,1/5/19,10,0.0,0.0,0.0,0.0,0.0
107,CA,Harbor Generating Station,399,2019,1/5/19,11,0.0,0.0,0.0,0.0,0.0
108,CA,Harbor Generating Station,399,2019,1/5/19,12,0.0,0.0,0.0,0.0,0.0
109,CA,Harbor Generating Station,399,2019,1/5/19,13,0.0,0.0,0.0,0.0,0.0
110,CA,Harbor Generating Station,399,2019,1/5/19,14,0.0,0.0,0.0,0.0,0.0
111,CA,Harbor Generating Station,399,2019,1/5/19,15,0.0,0.0,0.0,0.0,0.0
112,CA,Harbor Generating Station,399,2019,1/5/19,16,0.0,0.0,0.0,0.0,0.0
113,CA,Harbor Generating Station,399,2019,1/5/19,17,0.0,0.0,0.0,0.0,0.0
114,CA,Harbor Generating Station,399,2019,1/5/19,18,0.0,0.0,0.0,0.0,0.0
115,CA,Harbor Generating Station,399,2019,1/5/19,19,0.0,0.0,0.0,0.0,0.0
116,CA,Harbor Generating Station,399,2019,1/5/19,20,0.0,0.0,0.0,0.0,0.0
117,CA,Harbor Generating Station,399,2019,1/5/19,21,0.0,0.0,0.0,0.0,0.0
118,CA,Harbor Generating Station,399,2019,1/5/19,22,0.0,0.0,0.0,0.0,0.0
119,CA,Harbor Generating Station,399,2019,1/5/19,23,0.0,0.0,0.0,0.0,0.0
120,CA,Harbor Generating Station,399,2019,1/6/19,0,0.0,0.0,0.0,0.0,0.0
121,CA,Harbor Generating Station,399,2019,1/6/19,1,0.0,0.0,0.0,0.0,0.0
122,CA,Harbor Generating Station,399,2019,1/6/19,2,0.0,0.0,0.0,0.0,0.0
123,CA,Harbor Generating Station,399,2019,1/6/19,3,0.0,0.0,0.0,0.0,0.0
124,CA,Harbor Generating Station,399,2019,1/6/19,4,0.0,0.0,0.0,0.0,0.0
125,CA,Harbor Generating Station,399,2019,1/6/19,5,0.0,0.0,0.0,0.0,0.0
126,CA,Harbor Generating Station,399,2019,1/6/19,6,0.0,0.0,0.0,0.0,0.0
127,CA,Harbor Generating Station,399,2019,1/6/19,7,0.0,0.0,0.0,0.0,0.0
128,CA,Harbor Generating Station,399,2019,1/6/19,8,0.0,0.0,0.0,0.0,0.0
129,CA,Harbor Generating Station,399,2019,1/6/19,9,0.0,0.0,0.0,0.0,0.0
130,CA,Harbor Generating Station,399,2019,1/6/19,10,0.0,0.0,0.0,0.0,0.0
131,CA,Harbor Generating Station,399,2019,1/6/19,11,0.0,0.0,0.0,0.0,0.0
132,CA,Harbor Generating Station,399,2019,1/6/19,12,0.0,0.0,0.0,0.0,0.0
133,CA,Harbor Generating Station,399,2019,1/6/19,13,0.0,0.0,0.0,0.0,0.0
134,CA,Harbor Generating Station,399,2019,1/6/19,14,0.0,0.0,0.0,0.0,0.0
135,CA,Harbor Generating Station,399,2019,1/6/19,15,0.0,0.0,0.0,0.0,0.0
136,CA,Harbor Generating Station,399,2019,1/6/19,16,0.0,0.0,0.0,0.0,0.0
137,CA,Harbor Generating Station,399,2019,1/6/19,17,0.0,0.0,0.0,0.0,0.0
138,CA,Harbor Generating Station,399,2019,1/6/19,18,0.0,0.0,0.0,0.0,0.0
139,CA,Harbor Generating Station,399,2019,1/6/19,19,0.0,0.0,0.0,0.0,0.0
140,CA,Harbor Generating Station,399,2019,1/6/19,20,0.0,0.0,0.0,0.0,0.0
141,CA,Harbor Generating Station,399,2019,1/6/19,21,0.0,0.0,0.0,0.0,0.0
142,CA,Harbor Generating Station,399,2019,1/6/19,22,0.0,0.0,0.0,0.0,0.0
143,CA,Harbor Generating Station,399,2019,1/6/19,23,0.0,0.0,0.0,0.0,0.0
144,CA,Harbor Generating Station,399,2019,1/7/19,0,0.0,0.0,0.0,0.0,0.0
145,CA,Harbor Generating Station,399,2019,1/7/19,1,0.0,0.0,0.0,0.0,0.0
146,CA,Harbor Generating Station,399,2019,1/7/19,2,0.0,0.0,0.0,0.0,0.0
147,CA,Harbor Generating Station,399,2019,1/7/19,3,0.0,0.0,0.0,0.0,0.0
148,CA,Harbor Generating Station,399,2019,1/7/19,4,0.0,0.0,0.0,0.0,0.0
149,CA,Harbor Generating Station,399,2019,1/7/19,5,0.0,0.0,0.0,0.0,0.0
150,CA,Harbor Generating Station,399,2019,1/7/19,6,0.0,0.0,0.0,0.0,0.0
151,CA,Harbor Generating Station,399,2019,1/7/19,7,0.0,0.0,0.0,0.0,0.0
152,CA,Harbor Generating Station,399,2019,1/7/19,8,0.0,0.0,0.0,0.0,0.0
153,CA,Harbor Generating Station,399,2019,1/7/19,9,0.0,0.0,0.0,0.0,0.0
154,CA,Harbor Generating Station,399,2019,1/7/19,10,0.0,0.0,0.0,0.0,0.0
155,CA,Harbor Generating Station,399,2019,1/7/19,11,0.0,0.0,0.0,0.0,0.0
156,CA,Harbor Generating Station,399,2019,1/7/19,12,0.0,0.0,0.0,0.0,0.0
157,CA,Harbor Generating Station,399,2019,1/7/19,13,0.0,0.0,0.0,0.0,0.0
158,CA,Harbor Generating Station,399,2019,1/7/19,14,0.0,0.0,0.0,0.0,0.0
159,CA,Harbor Generating Station,399,2019,1/7/19,15,0.0,0.0,0.0,0.0,0.0
160,CA,Harbor Generating Station,399,2019,1/7/19,16,0.0,0.0,0.0,0.0,0.0
161,CA,Harbor Generating Station,399,2019,1/7/19,17,0.0,0.0,0.0,0.0,0.0
162,CA,Harbor Generating Station,399,2019,1/7/19,18,0.0,0.0,0.0,0.0,0.0
163,CA,Harbor Generating Station,399,2019,1/7/19,19,0.0,0.0,0.0,0.0,0.0
164,CA,Harbor Generating Station,399,2019,1/7/19,20,0.0,0.0,0.0,0.0,0.0
165,CA,Harbor Generating Station,399,2019,1/7/19,21,0.0,0.0,0.0,0.0,0.0
166,CA,Harbor Generating Station,399,2019,1/7/19,22,0.0,0.0,0.0,0.0,0.0
167,CA,Harbor Generating Station,399,2019,1/7/19,23,0.0,0.0,0.0,0.0,0.0
168,CA,Harbor Generating Station,399,2019,1/8/19,0,0.0,0.0,0.0,0.0,0.0
169,CA,Harbor Generating Station,399,2019,1/8/19,1,0.0,0.0,0.0,0.0,0.0
170,CA,Harbor Generating Station,399,2019,1/8/19,2,0.0,0.0,0.0,0.0,0.0
171,CA,Harbor Generating Station,399,2019,1/8/19,3,0.0,0.0,0.0,0.0,0.0
172,CA,Harbor Generating Station,399,2019,1/8/19,4,0.0,0.0,0.0,0.0,0.0
173,CA,Harbor Generating Station,399,2019,1/8/19,5,0.0,0.0,0.0,0.0,0.0
174,CA,Harbor Generating Station,399,2019,1/8/19,6,0.0,0.0,0.0,0.0,0.0
175,CA,Harbor Generating Station,399,2019,1/8/19,7,18.0,0.11599999999999999,5.398,11.252,192.792
176,CA,Harbor Generating Station,399,2019,1/8/19,8,14.0,0.177,10.917,12.604000000000001,194.94799999999998
177,CA,Harbor Generating Station,399,2019,1/8/19,9,16.0,0.10300000000000001,11.665999999999999,10.033999999999999,171.56400000000002
178,CA,Harbor Generating Station,399,2019,1/8/19,10,12.0,0.179,11.925999999999998,12.4,189.3
179,CA,Harbor Generating Station,399,2019,1/8/19,11,3.0,0.023,0.191,2.22,38.1
180,CA,Harbor Generating Station,399,2019,1/8/19,12,0.0,0.0,0.0,0.0,0.0
181,CA,Harbor Generating Station,399,2019,1/8/19,13,0.0,0.0,0.0,0.0,0.0
182,CA,Harbor Generating Station,399,2019,1/8/19,14,0.0,0.0,0.0,0.0,0.0
183,CA,Harbor Generating Station,399,2019,1/8/19,15,0.0,0.0,0.0,0.0,0.0
184,CA,Harbor Generating Station,399,2019,1/8/19,16,0.0,0.0,0.0,0.0,0.0
185,CA,Harbor Generating Station,399,2019,1/8/19,17,0.0,0.0,0.0,0.0,0.0
186,CA,Harbor Generating Station,399,2019,1/8/19,18,0.0,0.0,0.0,0.0,0.0
187,CA,Harbor Generating Station,399,2019,1/8/19,19,0.0,0.0,0.0,0.0,0.0
188,CA,Harbor Generating Station,399,2019,1/8/19,20,0.0,0.0,0.0,0.0,0.0
189,CA,Harbor Generating Station,399,2019,1/8/19,21,0.0,0.0,0.0,0.0,0.0
190,CA,Harbor Generating Station,399,2019,1/8/19,22,0.0,0.0,0.0,0.0,0.0
191,CA,Harbor Generating Station,399,2019,1/8/19,23,0.0,0.0,0.0,0.0,0.0
192,CA,Harbor Generating Station,399,2019,1/9/19,0,0.0,0.0,0.0,0.0,0.0
193,CA,Harbor Generating Station,399,2019,1/9/19,1,0.0,0.0,0.0,0.0,0.0
194,CA,Harbor Generating Station,399,2019,1/9/19,2,0.0,0.0,0.0,0.0,0.0
195,CA,Harbor Generating Station,399,2019,1/9/19,3,0.0,0.0,0.0,0.0,0.0
196,CA,Harbor Generating Station,399,2019,1/9/19,4,0.0,0.0,0.0,0.0,0.0
197,CA,Harbor Generating Station,399,2019,1/9/19,5,0.0,0.0,0.0,0.0,0.0
198,CA,Harbor Generating Station,399,2019,1/9/19,6,0.0,0.0,0.0,0.0,0.0
199,CA,Harbor Generating Station,399,2019,1/9/19,7,17.0,0.10800000000000001,16.151,10.494000000000002,179.458
200,CA,Harbor Generating Station,399,2019,1/9/19,8,25.0,0.24100000000000002,11.33,18.3,290.5
201,CA,Harbor Generating Station,399,2019,1/9/19,9,10.0,0.08199999999999999,9.54,8.037,137.352
202,CA,Harbor Generating Station,399,2019,1/9/19,10,28.0,0.263,14.55,19.5,316.3
203,CA,Harbor Generating Station,399,2019,1/9/19,11,4.0,0.055999999999999994,2.753,5.544,94.941
204,CA,Harbor Generating Station,399,2019,1/9/19,12,0.0,0.0,0.0,0.0,0.0
205,CA,Harbor Generating Station,399,2019,1/9/19,13,0.0,0.0,0.0,0.0,0.0
206,CA,Harbor Generating Station,399,2019,1/9/19,14,0.0,0.0,0.0,0.0,0.0
207,CA,Harbor Generating Station,399,2019,1/9/19,15,0.0,0.0,0.0,0.0,0.0
208,CA,Harbor Generating Station,399,2019,1/9/19,16,0.0,0.0,0.0,0.0,0.0
209,CA,Harbor Generating Station,399,2019,1/9/19,17,0.0,0.0,0.0,0.0,0.0
210,CA,Harbor Generating Station,399,2019,1/9/19,18,0.0,0.0,0.0,0.0,0.0
211,CA,Harbor Generating Station,399,2019,1/9/19,19,0.0,0.0,0.0,0.0,0.0
212,CA,Harbor Generating Station,399,2019,1/9/19,20,0.0,0.0,0.0,0.0,0.0
213,CA,Harbor Generating Station,399,2019,1/9/19,21,0.0,0.0,0.0,0.0,0.0
214,CA,Harbor Generating Station,399,2019,1/9/19,22,0.0,0.0,0.0,0.0,0.0
215,CA,Harbor Generating Station,399,2019,1/9/19,23,0.0,0.0,0.0,0.0,0.0
216,CA,Harbor Generating Station,399,2019,1/10/19,0,0.0,0.0,0.0,0.0,0.0
217,CA,Harbor Generating Station,399,2019,1/10/19,1,0.0,0.0,0.0,0.0,0.0
218,CA,Harbor Generating Station,399,2019,1/10/19,2,0.0,0.0,0.0,0.0,0.0
219,CA,Harbor Generating Station,399,2019,1/10/19,3,0.0,0.0,0.0,0.0,0.0
220,CA,Harbor Generating Station,399,2019,1/10/19,4,0.0,0.0,0.0,0.0,0.0
221,CA,Harbor Generating Station,399,2019,1/10/19,5,0.0,0.0,0.0,0.0,0.0
222,CA,Harbor Generating Station,399,2019,1/10/19,6,0.0,0.0,0.0,0.0,0.0
223,CA,Harbor Generating Station,399,2019,1/10/19,7,0.0,0.0,0.0,0.0,0.0
224,CA,Harbor Generating Station,399,2019,1/10/19,8,0.0,0.0,0.0,0.0,0.0
225,CA,Harbor Generating Station,399,2019,1/10/19,9,0.0,0.0,0.0,0.0,0.0
226,CA,Harbor Generating Station,399,2019,1/10/19,10,0.0,0.0,0.0,0.0,0.0
227,CA,Harbor Generating Station,399,2019,1/10/19,11,0.0,0.0,0.0,0.0,0.0
228,CA,Harbor Generating Station,399,2019,1/10/19,12,0.0,0.0,0.0,0.0,0.0
229,CA,Harbor Generating Station,399,2019,1/10/19,13,0.0,0.0,0.0,0.0,0.0
230,CA,Harbor Generating Station,399,2019,1/10/19,14,0.0,0.0,0.0,0.0,0.0
231,CA,Harbor Generating Station,399,2019,1/10/19,15,0.0,0.0,0.0,0.0,0.0
232,CA,Harbor Generating Station,399,2019,1/10/19,16,0.0,0.0,0.0,0.0,0.0
233,CA,Harbor Generating Station,399,2019,1/10/19,17,0.0,0.0,0.0,0.0,0.0
234,CA,Harbor Generating Station,399,2019,1/10/19,18,0.0,0.034,1.584,3.304,56.588
235,CA,Harbor Generating Station,399,2019,1/10/19,19,17.0,0.152,36.824,14.847999999999999,254.53599999999997
236,CA,Harbor Generating Station,399,2019,1/10/19,20,79.0,0.5720000000000001,89.59100000000001,55.6,953.1
237,CA,Harbor Generating Station,399,2019,1/10/19,21,80.0,0.5760000000000001,15.370999999999999,56.0,960.7
238,CA,Harbor Generating Station,399,2019,1/10/19,22,27.0,0.20600000000000002,4.797,19.975,342.63
239,CA,Harbor Generating Station,399,2019,1/10/19,23,0.0,0.05,4.04,4.92,84.16
240,CA,Harbor Generating Station,399,2019,1/11/19,0,0.0,0.0,0.0,0.0,0.0
241,CA,Harbor Generating Station,399,2019,1/11/19,1,0.0,0.0,0.0,0.0,0.0
242,CA,Harbor Generating Station,399,2019,1/11/19,2,0.0,0.0,0.0,0.0,0.0
243,CA,Harbor Generating Station,399,2019,1/11/19,3,0.0,0.0,0.0,0.0,0.0
244,CA,Harbor Generating Station,399,2019,1/11/19,4,0.0,0.0,0.0,0.0,0.0
245,CA,Harbor Generating Station,399,2019,1/11/19,5,0.0,0.0,0.0,0.0,0.0
246,CA,Harbor Generating Station,399,2019,1/11/19,6,0.0,0.0,0.0,0.0,0.0
247,CA,Harbor Generating Station,399,2019,1/11/19,7,0.0,0.0,0.0,0.0,0.0
248,CA,Harbor Generating Station,399,2019,1/11/19,8,0.0,0.0,0.0,0.0,0.0
249,CA,Harbor Generating Station,399,2019,1/11/19,9,0.0,0.0,0.0,0.0,0.0
250,CA,Harbor Generating Station,399,2019,1/11/19,10,0.0,0.0,0.0,0.0,0.0
251,CA,Harbor Generating Station,399,2019,1/11/19,11,0.0,0.0,0.0,0.0,0.0
252,CA,Harbor Generating Station,399,2019,1/11/19,12,0.0,0.0,0.0,0.0,0.0
253,CA,Harbor Generating Station,399,2019,1/11/19,13,36.0,0.27899999999999997,70.738,27.153000000000002,465.381
254,CA,Harbor Generating Station,399,2019,1/11/19,14,82.0,0.57,26.592,55.4,949.7
255,CA,Harbor Generating Station,399,2019,1/11/19,15,96.0,0.565,16.011,54.9,941.8
256,CA,Harbor Generating Station,399,2019,1/11/19,16,100.0,0.565,16.019000000000002,55.0,942.3
257,CA,Harbor Generating Station,399,2019,1/11/19,17,108.0,0.622,31.201,60.46,1035.868
258,CA,Harbor Generating Station,399,2019,1/11/19,18,0.0,0.001,0.0,0.055999999999999994,0.9640000000000001
259,CA,Harbor Generating Station,399,2019,1/11/19,19,0.0,0.0,0.0,0.0,0.0
260,CA,Harbor Generating Station,399,2019,1/11/19,20,0.0,0.0,0.0,0.0,0.0
261,CA,Harbor Generating Station,399,2019,1/11/19,21,0.0,0.0,0.0,0.0,0.0
262,CA,Harbor Generating Station,399,2019,1/11/19,22,0.0,0.0,0.0,0.0,0.0
263,CA,Harbor Generating Station,399,2019,1/11/19,23,0.0,0.0,0.0,0.0,0.0
264,CA,Harbor Generating Station,399,2019,1/12/19,0,0.0,0.0,0.0,0.0,0.0
265,CA,Harbor Generating Station,399,2019,1/12/19,1,0.0,0.0,0.0,0.0,0.0
266,CA,Harbor Generating Station,399,2019,1/12/19,2,0.0,0.0,0.0,0.0,0.0
267,CA,Harbor Generating Station,399,2019,1/12/19,3,0.0,0.0,0.0,0.0,0.0
268,CA,Harbor Generating Station,399,2019,1/12/19,4,0.0,0.0,0.0,0.0,0.0
269,CA,Harbor Generating Station,399,2019,1/12/19,5,0.0,0.0,0.0,0.0,0.0
270,CA,Harbor Generating Station,399,2019,1/12/19,6,0.0,0.0,0.0,0.0,0.0
271,CA,Harbor Generating Station,399,2019,1/12/19,7,0.0,0.0,0.0,0.0,0.0
272,CA,Harbor Generating Station,399,2019,1/12/19,8,0.0,0.0,0.0,0.0,0.0
273,CA,Harbor Generating Station,399,2019,1/12/19,9,0.0,0.0,0.0,0.0,0.0
274,CA,Harbor Generating Station,399,2019,1/12/19,10,0.0,0.0,0.0,0.0,0.0
275,CA,Harbor Generating Station,399,2019,1/12/19,11,0.0,0.0,0.0,0.0,0.0
276,CA,Harbor Generating Station,399,2019,1/12/19,12,0.0,0.0,0.0,0.0,0.0
277,CA,Harbor Generating Station,399,2019,1/12/19,13,0.0,0.0,0.0,0.0,0.0
278,CA,Harbor Generating Station,399,2019,1/12/19,14,0.0,0.0,0.0,0.0,0.0
279,CA,Harbor Generating Station,399,2019,1/12/19,15,0.0,0.0,0.0,0.0,0.0
280,CA,Harbor Generating Station,399,2019,1/12/19,16,0.0,0.0,0.0,0.0,0.0
281,CA,Harbor Generating Station,399,2019,1/12/19,17,0.0,0.0,0.0,0.0,0.0
282,CA,Harbor Generating Station,399,2019,1/12/19,18,0.0,0.0,0.0,0.0,0.0
283,CA,Harbor Generating Station,399,2019,1/12/19,19,0.0,0.0,0.0,0.0,0.0
284,CA,Harbor Generating Station,399,2019,1/12/19,20,0.0,0.0,0.0,0.0,0.0
285,CA,Harbor Generating Station,399,2019,1/12/19,21,0.0,0.0,0.0,0.0,0.0
