FCZ7.Residential.MULTIFAMILY.CoolingEff,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.HeatPumpEff,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.ResLightingEff,FCZ7.Residential.MULTIFAMILY.ResOccsensorEff,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.WaterHeating,FCZ7.Residential.SINGLEFAMILY.CoolingEff,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.HeatPumpEff,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,FCZ7.Residential.SINGLEFAMILY.ResOccsensorEff,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.WaterHeating
0,0.50623793,0.041959186,0.004162514,0.858739064,0.596382228,1,0.266330864,0.223537468,1,0,0.50623793,0.03255125,0.004353029,0.858739064,0.596382228,1,0.266330864,0.223537468,1
0,0.479193751,0.014186558,0.018150825,0.826552261,0.570343306,0.969017036,0.605074186,0.177313637,1,0,0.479193751,0.012153414,0.015485567,0.826552261,0.570343306,0.969017036,0.605074186,0.177313637,1
0,0.399570531,0.001373619,0.018518938,0.777985816,0.548340214,0.798236474,0.906893277,0.106143612,1,0,0.399570531,0.002551506,0.014692999,0.777985816,0.548340214,0.798236474,0.906893277,0.106143612,1
0,0.279909304,0,0.002132226,0.734740061,0.524600036,0.583754005,0.981741058,0.064566621,1,0,0.279909304,0.003283554,0.002328932,0.734740061,0.524600036,0.583754005,0.981741058,0.064566621,1
0,0.164652532,0.002139243,0.023757476,0.668116947,0.4997018,0.416293901,0.696638262,0.033261593,1,0,0.164652532,0.001130054,0.015485567,0.668116947,0.4997018,0.416293901,0.696638262,0.033261593,1
0,0.074779691,0.00249203,0.043381603,0.631074173,0.481172881,0.305597473,0.394416502,0.018122677,1,0,0.074779691,0.001215341,0.027678927,0.631074173,0.481172881,0.305597473,0.394416502,0.018122677,1
0,0.033685164,0.003160075,0.05413986,0.612889538,0.47248745,0.250026947,0.237811207,0.01286441,1,0,0.033685164,0.001485417,0.034324308,0.612889538,0.47248745,0.250026947,0.237811207,0.01286441,1
0,0.021987974,0.004030784,0.055525949,0.608175004,0.466118133,0.224026168,0.176713942,0.013793778,1,0,0.021987974,0.001783922,0.035177843,0.608175004,0.466118133,0.224026168,0.176713942,0.013793778,1
0,0.033067717,0.00531433,0.062960142,0.616257063,0.457432702,0.226722357,0.156212738,0.023356486,1,0,0.033067717,0.002224572,0.039689386,0.616257063,0.457432702,0.226722357,0.156212738,0.023356486,1
0,0.081297188,0.007190859,0.073089491,0.633768193,0.457432702,0.271508129,0.156453604,0.044756408,1,0,0.081297188,0.00287844,0.0460909,0.633768193,0.457432702,0.271508129,0.156453604,0.044756408,1
0,0.161565297,0.0090824,0.085429503,0.655993858,0.46785522,0.358828109,0.17271207,0.092936803,1,0,0.161565297,0.00339727,0.053406916,0.655993858,0.46785522,0.358828109,0.17271207,0.092936803,1
0,0.269961547,0.009307583,0.077351962,0.674986698,0.483488996,0.440363484,0.192091684,0.215711211,1,0,0.269961547,0.003361734,0.047554103,0.674986698,0.483488996,0.440363484,0.192091684,0.215711211,1
0,0.402026598,0.007656238,0.05232138,0.687850644,0.49506957,0.48510135,0.212588291,0.363534533,1,0,0.402026598,0.002913977,0.032068536,0.687850644,0.49506957,0.48510135,0.212588291,0.363534533,1
0,0.544749471,0.004683816,0.012770705,0.694774275,0.506650145,0.486409773,0.236039645,0.527489728,1,0,0.544749471,0.00207532,0.008169551,0.694774275,0.506650145,0.486409773,0.236039645,0.527489728,1
0,0.688755261,0.002169267,0.002443707,0.699340639,0.52286295,0.477309201,0.247770379,0.576279104,1,0,0.688755261,0.001257985,0.001518073,0.699340639,0.52286295,0.477309201,0.247770379,0.576279104,1
0,0.757682927,0.000606494,0.127139022,0.704439071,0.5500773,0.470666786,0.241602551,0.596304539,1,0,0.757682927,0.000459129,0.769155921,0.704439071,0.5500773,0.470666786,0.241602551,0.596304539,1
0,0.784850595,0,0.251833488,0.711935182,0.571501364,0.471542561,0.222438981,0.490945999,1,0,0.784850595,7.46E-05,0.908121814,0.711935182,0.571501364,0.471542561,0.222438981,0.490945999,1
0,0.730532411,0,0.376527954,0.721680799,0.587494137,0.47704572,0.212975331,0.438612796,1,0,0.730532411,0,1,0.721680799,0.587494137,0.47704572,0.212975331,0.438612796,1
0,0.6746809,0,0.50122242,0.734524539,0.596787549,0.486480134,0.2161498,0.437651634,1,0,0.6746809,0,0.955402177,0.734524539,0.596787549,0.486480134,0.2161498,0.437651634,1
0,0.602213204,0,0.625916602,0.755288698,0.611685958,0.505202252,0.219740729,0.504054979,1,0,0.602213204,0,0.917521675,0.755288698,0.611685958,0.505202252,0.219740729,0.504054979,1
0,0.597973402,0.002034157,0.750611068,0.786613415,0.624117705,0.541147939,0.224524037,0.488045392,1,0,0.597973402,0.001229556,0.879641174,0.786613415,0.624117705,0.541147939,0.224524037,0.488045392,1
0,0.595489893,0.006327655,0.875305534,0.823595574,0.626925994,0.61366508,0.232034096,0.416168558,1,0,0.595489893,0.00347545,0.841760063,0.823595574,0.626925994,0.61366508,0.232034096,0.416168558,1
0,0.577515325,0.00975795,1,0.854287196,0.618808011,0.731355729,0.229499486,0.389828311,1,0,0.577515325,0.005195407,0.803879561,0.854287196,0.618808011,0.731355729,0.229499486,0.389828311,1
0,0.542149333,0.009532767,0,0.868329775,0.604147004,0.882117728,0.212997396,0.345402074,1,0,0.542149333,0.004911117,0,0.868329775,0.604147004,0.882117728,0.212997396,0.345402074,1
0,0.522181783,0.006147509,0.000815513,0.859937903,0.591564709,0.979858678,0.261938274,0.27605899,1,0,0.522181783,0.003205374,0.000987662,0.859937903,0.591564709,0.979858678,0.261938274,0.27605899,1
0,0.489086624,0.00336274,0.013167135,0.827549048,0.57323845,0.958670918,0.604794708,0.157014283,1,0,0.489086624,0.001897638,0.010059522,0.827549048,0.57323845,0.958670918,0.604794708,0.157014283,1
0,0.409137529,0.002229316,0.021492162,0.778133987,0.554130501,0.802024013,0.917590676,0.103942477,1,0,0.409137529,0.001357487,0.015363633,0.778133987,0.554130501,0.802024013,0.917590676,0.103942477,1
0,0.279566278,0.001936578,0.035680104,0.719235976,0.525179065,0.595020809,1,0.062120916,1,0,0.279566278,0.001137162,0.024081886,0.719235976,0.525179065,0.595020809,1,0.062120916,1
0,0.146815174,0.002139243,0.043296937,0.678522599,0.505492088,0.416293901,0.696638262,0.038153003,1,0,0.146815174,0.001130054,0.029812765,0.678522599,0.505492088,0.416293901,0.696638262,0.038153003,1
0,0.068262195,0.00249203,0.00132804,0.642523758,0.487542197,0.305597473,0.394416502,0.020348268,1,0,0.068262195,0.001215341,0.00141443,0.642523758,0.487542197,0.305597473,0.394416502,0.020348268,1
0,0.035674715,0.003160075,0.042596106,0.626359638,0.480593852,0.250026947,0.237811207,0.012913324,1,0,0.035674715,0.001485417,0.029264064,0.626359638,0.480593852,0.250026947,0.237811207,0.012913324,1
0,0.024457761,0.004030784,0.045612654,0.624339123,0.469592306,0.224026168,0.176713942,0.013842692,1,0,0.024457761,0.001783922,0.031458868,0.624339123,0.469592306,0.224026168,0.176713942,0.013842692,1
0,0.036017741,0.00531433,0.053466213,0.633768193,0.46322299,0.226722357,0.156212738,0.023307572,1,0,0.036017741,0.002224572,0.036641046,0.633768193,0.46322299,0.226722357,0.156212738,0.023307572,1
0,0.093646127,0.007190859,0.050588698,0.651279323,0.464960076,0.271508129,0.156453604,0.046223831,1,0,0.093646127,0.00287844,0.034933976,0.651279323,0.464960076,0.271508129,0.156453604,0.046223831,1
0,0.17803055,0.0090824,0.088324857,0.670810967,0.470750363,0.358828109,0.17271207,0.098317355,1,0,0.17803055,0.00339727,0.059991331,0.670810967,0.470750363,0.358828109,0.17271207,0.098317355,1
0,0.274763912,0.009307583,0.086588494,0.683526742,0.484647053,0.440363484,0.192091684,0.202015261,1,0,0.274763912,0.003361734,0.057613625,0.683526742,0.484647053,0.440363484,0.192091684,0.202015261,1
0,0.360016191,0.007656238,0.060842923,0.685971565,0.493332484,0.48510135,0.212588291,0.361538838,1,0,0.360016191,0.002913977,0.03981132,0.685971565,0.493332484,0.48510135,0.212588291,0.361538838,1
0,0.455370588,0.004683816,0.015375816,0.68201809,0.512440432,0.486409773,0.236039645,0.470257777,1,0,0.455370588,0.00207532,0.010547256,0.68201809,0.512440432,0.486409773,0.236039645,0.470257777,1
0.002327744,0.558295572,0.002169267,0,0.680172687,0.532127409,0.477309201,0.247770379,0.52028468,1,0.00173155,0.558295572,0.001257985,0,0.680172687,0.532127409,0.477309201,0.247770379,0.52028468,1
0.03312952,0.622842795,0.000606494,0.014413057,0.683142844,0.558762731,0.470666786,0.241602551,0.479610155,1,0.028777177,0.622842795,0.000459129,0.031458868,0.683142844,0.558762731,0.470666786,0.241602551,0.479610155,1
0.142420691,0.65129681,0,0.049835198,0.69139328,0.580175214,0.471542561,0.222438981,0.432833594,1,0.128478042,0.65129681,7.46E-05,0.133019801,0.69139328,0.580175214,0.471542561,0.222438981,0.432833594,1
0.239827094,0.619580616,0,0.075116097,0.702815924,0.598206169,0.47704572,0.212975331,0.398818724,1,0.222785522,0.619580616,0,0.224864456,0.702815924,0.598206169,0.47704572,0.212975331,0.398818724,1
0.344680747,0.582369144,0,0.10218263,0.719397617,0.61133275,0.486480134,0.2161498,0.416775093,1,0.329038237,0.582369144,0,0.328567152,0.719397617,0.61133275,0.486480134,0.2161498,0.416775093,1
0.379315133,0.535347125,0,0.112137267,0.744674259,0.623503935,0.505202252,0.219740729,0.452905498,1,0.370467041,0.535347125,0,0.37036599,0.744674259,0.623503935,0.505202252,0.219740729,0.452905498,1
0.282597865,0.542667302,0.002034157,0.087095925,0.782659941,0.632866829,0.541147939,0.224524037,0.453186754,1,0.275010441,0.542667302,0.001229556,0.27941267,0.782659941,0.632866829,0.541147939,0.224524037,0.453186754,1
0.099404383,0.547281004,0.006327655,0.030082514,0.826262653,0.633833807,0.61366508,0.232034096,0.394917824,1,0.093152459,0.547281004,0.00347545,0.094938719,0.826262653,0.633833807,0.61366508,0.232034096,0.394917824,1
0.013374321,0.537662551,0.00975795,0,0.864315685,0.626856511,0.731355729,0.229499486,0.319110742,1,0.011510871,0.537662551,0.005195407,0.006017423,0.864315685,0.626856511,0.731355729,0.229499486,0.319110742,1
0,0.49743588,0.009532767,0,0.882587876,0.614106298,0.882117728,0.212997396,0.288642144,1,0,0.49743588,0.004911117,0,0.882587876,0.614106298,0.882117728,0.212997396,0.288642144,1
0,0.468175753,0.006147509,0,0.874741542,0.597094434,0.979858678,0.261938274,0.249701624,1,0,0.468175753,0.003205374,0,0.874741542,0.597094434,0.979858678,0.261938274,0.249701624,1
0,0.432802901,0.00336274,0.011553099,0.841160584,0.574975536,0.958670918,0.604794708,0.207640383,1,0,0.432802901,0.001897638,0.009266953,0.841160584,0.574975536,0.958670918,0.604794708,0.207640383,1
0,0.36434175,0.002229316,0.017471231,0.789549897,0.550656329,0.802024013,0.917590676,0.126442966,1,0,0.36434175,0.001357487,0.013290762,0.789549897,0.550656329,0.802024013,0.917590676,0.126442966,1
0,0.251438137,0.001936578,0.033536551,0.73064515,0.523441978,0.595020809,1,0.071170025,1,0,0.251438137,0.001137162,0.023959952,0.73064515,0.523441978,0.595020809,1,0.071170025,1
0,0.137553469,0.004285992,0.040438395,0.703691481,0.50433403,0.416293901,0.696638262,0.031794169,1,0,0.137553469,0.002253001,0.026459591,0.703691481,0.50433403,0.416293901,0.696638262,0.031794169,1
0,0.059686543,0.004984061,0.005096955,0.669463957,0.486963168,0.305597473,0.394416502,0.01726668,1,0,0.059686543,0.00243779,0.003603138,0.669463957,0.486963168,0.305597473,0.394416502,0.01726668,1
0,0.031318284,0.006320149,0.007956914,0.650605818,0.476540651,0.250026947,0.237811207,0.012839953,1,0,0.031318284,0.002963727,0.005413852,0.650605818,0.476540651,0.250026947,0.237811207,0.012839953,1
0,0.025006603,0.008031544,0.012006162,0.645217778,0.468434248,0.224026168,0.176713942,0.013744864,1,0,0.025006603,0.003567844,0.007986651,0.645217778,0.468434248,0.224026168,0.176713942,0.013744864,1
0,0.041506159,0.010658684,0.019708228,0.653299838,0.464960076,0.226722357,0.156212738,0.023429857,1,0,0.041506159,0.004449145,0.012863995,0.653299838,0.464960076,0.226722357,0.156212738,0.023429857,1
0,0.091930997,0.014411742,0.043228128,0.670810967,0.470750363,0.271508129,0.156453604,0.045490119,1,0,0.091930997,0.005756881,0.027556993,0.670810967,0.470750363,0.271508129,0.156453604,0.045490119,1
0,0.170827002,0.0181648,0.076704648,0.690982442,0.477698708,0.358828109,0.17271207,0.110790452,1,0,0.170827002,0.00679454,0.047858937,0.690982442,0.477698708,0.358828109,0.17271207,0.110790452,1
0,0.265502207,0.018540106,0.065074529,0.705449329,0.489279283,0.440363484,0.192091684,0.223292898,1,0,0.265502207,0.006723468,0.039689386,0.705449329,0.489279283,0.440363484,0.192091684,0.223292898,1
0,0.359549675,0.015312476,0.04987739,0.710258154,0.496806657,0.48510135,0.212588291,0.403311485,1,0,0.359549675,0.00583506,0.029934698,0.710258154,0.496806657,0.48510135,0.212588291,0.403311485,1
0,0.456804437,0.009382645,0.021520478,0.708695623,0.513019461,0.486409773,0.236039645,0.522241244,1,0,0.456804437,0.004157747,0.013168829,0.708695623,0.513019461,0.486409773,0.236039645,0.522241244,1
0,0.56379428,0.004338535,0.000829671,0.706836749,0.530390323,0.477309201,0.247770379,0.600902465,1,0,0.56379428,0.00251597,0.000993759,0.706836749,0.530390323,0.477309201,0.247770379,0.600902465,1
0.006278784,0.631085712,0.001215991,0,0.708042323,0.551235358,0.470666786,0.241602551,0.542183526,1,0.005509477,0.631085712,0.000916837,0.002463059,0.708042323,0.551235358,0.470666786,0.241602551,0.542183526,1
0.068972189,0.674114907,0,0.022681452,0.714076928,0.571501364,0.471542561,0.222438981,0.469318626,1,0.063141553,0.674114907,0.000149963,0.06430778,0.714076928,0.571501364,0.471542561,0.222438981,0.469318626,1
0.132677345,0.647170206,0,0.041087124,0.723566613,0.591252034,0.47704572,0.212975331,0.414031012,1,0.125056263,0.647170206,0,0.125811087,0.723566613,0.591252034,0.47704572,0.212975331,0.414031012,1
0.21126373,0.605893875,0,0.062720302,0.739548886,0.604367035,0.486480134,0.2161498,0.426217961,1,0.204623927,0.605893875,0,0.204222317,0.739548886,0.604367035,0.486480134,0.2161498,0.426217961,1
0.208834402,0.548402699,0,0.060391843,0.764515716,0.615698627,0.505202252,0.219740729,0.432006946,1,0.206942826,0.548402699,0,0.205958651,0.764515716,0.615698627,0.505202252,0.219740729,0.432006946,1
0.149069055,0.551558539,0.004068315,0.043211705,0.796877631,0.625715824,0.541147939,0.224524037,0.394431129,1,0.147213213,0.551558539,0.002459112,0.147285423,0.796877631,0.625715824,0.541147939,0.224524037,0.394431129,1
0.01939787,0.545288022,0.012685335,0,0.83056635,0.630359635,0.61366508,0.232034096,0.319257484,1,0.018446908,0.545288022,0.006958007,0.013229795,0.83056635,0.630359635,0.61366508,0.232034096,0.319257484,1
0,0.522953592,0.019440839,0,0.857789422,0.626584367,0.731355729,0.229499486,0.272933379,1,0,0.522953592,0.010376599,0,0.857789422,0.626584367,0.731355729,0.229499486,0.272933379,1
0,0.478819853,0.018990472,0.00877809,0.872229369,0.612681887,0.882117728,0.212997396,0.225983174,1,0,0.478819853,0.009808019,0.007133116,0.872229369,0.612681887,0.882117728,0.212997396,0.225983174,1
0,0.463623796,0.01231003,0.012034478,0.869636375,0.594905705,0.979858678,0.261938274,0.202993543,1,0,0.463623796,0.006417856,0.009510821,0.869636375,0.594905705,0.979858678,0.261938274,0.202993543,1
0,0.437111309,0.00672548,0.024125589,0.846521683,0.57323845,0.958670918,0.604794708,0.166063393,1,0,0.437111309,0.003795277,0.01829004,0.846521683,0.57323845,0.958670918,0.604794708,0.166063393,1
0,0.365161582,0.004458633,0.03620056,0.80417169,0.549498272,0.802024013,0.917590676,0.119594991,1,0,0.365161582,0.002714973,0.026398624,0.80417169,0.549498272,0.802024013,0.917590676,0.119594991,1
0,0.244234589,0.003873156,0.047278509,0.752257925,0.525758093,0.595020809,1,0.066278615,1,0,0.244234589,0.00228143,0.03237337,0.752257925,0.525758093,0.595020809,1,0.066278615,1
0,0.143727939,0.004285992,0.039185393,0.706863689,0.511282375,0.416293901,0.696638262,0.058696928,1,0,0.143727939,0.002253001,0.027556993,0.706863689,0.511282375,0.416293901,0.696638262,0.058696928,1
0,0.06517496,0.004984061,0.006371194,0.668116947,0.493332484,0.305597473,0.394416502,0.019810213,1,0,0.06517496,0.00243779,0.004493253,0.668116947,0.493332484,0.305597473,0.394416502,0.019810213,1
0,0.033993887,0.006320149,0.023700843,0.645891283,0.485805111,0.250026947,0.237811207,0.013891606,1,0,0.033993887,0.002963727,0.015851368,0.645891283,0.485805111,0.250026947,0.237811207,0.013891606,1
0,0.023188565,0.008031544,0.034136009,0.639829738,0.477698708,0.224026168,0.176713942,0.013793778,1,0,0.023188565,0.003567844,0.022435782,0.639829738,0.477698708,0.224026168,0.176713942,0.013793778,1
0,0.033170625,0.010658684,0.03882889,0.646564788,0.475382593,0.226722357,0.156212738,0.024946194,1,0,0.033170625,0.004449145,0.025484122,0.646564788,0.475382593,0.226722357,0.156212738,0.024946194,1
0,0.080611135,0.014411742,0.04872831,0.664749422,0.477698708,0.271508129,0.156453604,0.049647818,1,0,0.080611135,0.005756881,0.032129503,0.664749422,0.477698708,0.271508129,0.156453604,0.049647818,1
0,0.158478062,0.0181648,0.077837588,0.686247702,0.486384139,0.358828109,0.17271207,0.126932107,1,0,0.158478062,0.00679454,0.051029211,0.686247702,0.486384139,0.358828109,0.17271207,0.126932107,1
0,0.26001379,0.018540106,0.086801717,0.70220977,0.501438886,0.440363484,0.192091684,0.256752592,1,0,0.26001379,0.006723468,0.055784621,0.70220977,0.501438886,0.440363484,0.192091684,0.256752592,1
0,0.362513421,0.015312476,0.061618793,0.707153296,0.510124317,0.48510135,0.212588291,0.394303952,1,0,0.362513421,0.00583506,0.039567453,0.707153296,0.510124317,0.48510135,0.212588291,0.394303952,1
0,0.474501154,0.009382645,0.032611453,0.704809499,0.524600036,0.486409773,0.236039645,0.515777245,1,0,0.474501154,0.004157747,0.02152128,0.704809499,0.524600036,0.486409773,0.236039645,0.515777245,1
0,0.586310514,0.004338535,0,0.70297083,0.540233812,0.477309201,0.247770379,0.564887008,1,0,0.586310514,0.00251597,0,0.70297083,0.540233812,0.477309201,0.247770379,0.564887008,1
0.05028132,0.664537618,0.001215991,0.012997236,0.705341568,0.561657875,0.470666786,0.241602551,0.55768196,1,0.042550868,0.664537618,0.000916837,0.041701291,0.705341568,0.561657875,0.470666786,0.241602551,0.55768196,1
0.100583059,0.692267849,0,0.027495243,0.712575012,0.579949393,0.471542561,0.222438981,0.456786832,1,0.090383455,0.692267849,0.000149963,0.089510235,0.712575012,0.579949393,0.471542561,0.222438981,0.456786832,1
0.168469477,0.664218604,0,0.045851361,0.723963981,0.591657354,0.47704572,0.212975331,0.393399041,1,0.158372855,0.664218604,0,0.156699916,0.723963981,0.591657354,0.47704572,0.212975331,0.393399041,1
0.185013818,0.621014465,0,0.048934736,0.742148616,0.602207258,0.486480134,0.2161498,0.402120427,1,0.180835778,0.621014465,0,0.177949284,0.742148616,0.602207258,0.486480134,0.2161498,0.402120427,1
0.175751846,0.57522048,0,0.045876563,0.769950901,0.608889249,0.505202252,0.219740729,0.416779984,1,0.175893974,0.57522048,0,0.172688459,0.769950901,0.608889249,0.505202252,0.219740729,0.416779984,1
0.068598014,0.570555325,0.004068315,0.015432448,0.805592785,0.61675825,0.541147939,0.224524037,0.366589219,1,0.068796637,0.570555325,0.002459112,0.065560648,0.805592785,0.61675825,0.541147939,0.224524037,0.366589219,1
0.009852076,0.566723723,0.012685335,0,0.843154159,0.61716357,0.61366508,0.232034096,0.284112698,1,0.009592392,0.566723723,0.006958007,0.00442619,0.843154159,0.61716357,0.61366508,0.232034096,0.284112698,1
0,0.53790267,0.019440839,0,0.874236414,0.610881108,0.731355729,0.229499486,0.235032283,1,0,0.53790267,0.010376599,0,0.874236414,0.610881108,0.731355729,0.229499486,0.235032283,1
0,0.497072272,0.018990472,0,0.891053833,0.598489893,0.882117728,0.212997396,0.242124829,1,0,0.497072272,0.009808019,0,0.891053833,0.598489893,0.882117728,0.212997396,0.242124829,1
0,0.479993002,0.01231003,0.001982149,0.887585283,0.582931391,0.979858678,0.261938274,0.218646058,1,0,0.479993002,0.006417856,0.001499783,0.887585283,0.582931391,0.979858678,0.261938274,0.218646058,1
0,0.455151052,0.00672548,0.003964299,0.8608404,0.565711076,0.958670918,0.604794708,0.181715907,1,0,0.455151052,0.003795277,0.003462914,0.8608404,0.565711076,0.958670918,0.604794708,0.181715907,1
0,0.383832493,0.004458633,0.006626042,0.814179974,0.548340214,0.802024013,0.917590676,0.13720407,1,0,0.383832493,0.002714973,0.005243145,0.814179974,0.548340214,0.802024013,0.917590676,0.13720407,1
0,0.251095111,0.003873156,0.013110502,0.758858274,0.528653237,0.595020809,1,0.085355116,1,0,0.251095111,0.00228143,0.009571787,0.758858274,0.528653237,0.595020809,1,0.085355116,1
0,0.143727939,0.250181085,0.029401221,0.706425911,0.494490542,0.416293901,0.696638262,0.037908433,1,0,0.143727939,0.188642314,0.020240977,0.706425911,0.494490542,0.416293901,0.696638262,0.037908433,1
0,0.06517496,0.220347278,0.027693458,0.664749422,0.477698708,0.305597473,0.394416502,0.019883584,1,0,0.06517496,0.164174151,0.018594874,0.664749422,0.477698708,0.305597473,0.394416502,0.019883584,1
0,0.034199703,0.212606972,0.036474662,0.641176748,0.470750363,0.250026947,0.237811207,0.015383487,1,0,0.034199703,0.162516027,0.02438672,0.641176748,0.470750363,0.250026947,0.237811207,0.015383487,1
0,0.023703104,0.220354033,0.042670012,0.634441698,0.465539105,0.224026168,0.176713942,0.013744864,1,0,0.023703104,0.169936717,0.028654396,0.634441698,0.465539105,0.224026168,0.176713942,0.013744864,1
0,0.033993887,0.24155881,0.054198475,0.643197263,0.461485904,0.226722357,0.156212738,0.023332029,1,0,0.033993887,0.186139137,0.036336212,0.643197263,0.461485904,0.226722357,0.156212738,0.023332029,1
0,0.079239031,0.274295983,0.070565649,0.663402412,0.466697162,0.271508129,0.156453604,0.051359812,1,0,0.079239031,0.213844658,0.047066369,0.663402412,0.466697162,0.271508129,0.156453604,0.051359812,1
0,0.15779201,0.307886601,0.103520297,0.687985345,0.473066478,0.358828109,0.17271207,0.104431618,1,0,0.15779201,0.237754902,0.068399262,0.687985345,0.473066478,0.358828109,0.17271207,0.104431618,1
0,0.258984711,0.311628399,0.103813655,0.707227382,0.496227628,0.440363484,0.192091684,0.200303267,1,0,0.258984711,0.235662525,0.067254305,0.707227382,0.496227628,0.440363484,0.192091684,0.200303267,1
0,0.370859246,0.285041738,0.087490939,0.71570681,0.503175973,0.48510135,0.212588291,0.331058012,1,0,0.370859246,0.216718123,0.05657719,0.71570681,0.503175973,0.48510135,0.212588291,0.331058012,1
0,0.497864662,0.235336991,0.027976622,0.716508281,0.517651691,0.486409773,0.236039645,0.501572589,1,0,0.497864662,0.190105699,0.018899708,0.716508281,0.517651691,0.486409773,0.236039645,0.501572589,1
0,0.622877097,0.188010932,0.012799021,0.717633034,0.524021007,0.477309201,0.247770379,0.599124437,1,0,0.622877097,0.164179836,0.009023086,0.717633034,0.524021007,0.477309201,0.247770379,0.599124437,1
0,0.691725867,0.146326469,0.000962758,0.724617281,0.541970898,0.470666786,0.241602551,0.58308061,1,0,0.691725867,0.127466575,0.000538337,0.724617281,0.541970898,0.470666786,0.241602551,0.58308061,1
0,0.708067631,0.107821598,0,0.734753531,0.55934176,0.471542561,0.222438981,0.465640286,1,0,0.708067631,0.086686539,0,0.734753531,0.55934176,0.471542561,0.222438981,0.465640286,1
0,0.661004449,0.075415445,0,0.743926669,0.57787068,0.47704572,0.212975331,0.393017511,1,0,0.661004449,0.044775738,0,0.743926669,0.57787068,0.47704572,0.212975331,0.393017511,1
0,0.605821839,0.050441097,0,0.754379466,0.589937639,0.486480134,0.2161498,0.397405107,1,0,0.605821839,0.016915279,0,0.754379466,0.589937639,0.486480134,0.2161498,0.397405107,1
0,0.548001358,0.060424231,0.000231911,0.772678597,0.598385668,0.505202252,0.219740729,0.389931031,1,0,0.548001358,0.021961433,0,0.772678597,0.598385668,0.505202252,0.219740729,0.389931031,1
0,0.548039091,0.136972348,0.003907666,0.799942079,0.601529794,0.541147939,0.224524037,0.335337996,1,0,0.548039091,0.118135453,0.00174365,0.799942079,0.601529794,0.541147939,0.224524037,0.335337996,1
0,0.543970802,0.247869952,0.016027093,0.83191336,0.606133072,0.61366508,0.232034096,0.27295539,1,0,0.543970802,0.245327687,0.013473663,0.83191336,0.606133072,0.61366508,0.232034096,0.27295539,1
0,0.517828782,0.334162509,0.029713551,0.859378894,0.603388476,0.731355729,0.229499486,0.243103111,1,0,0.517828782,0.341694314,0.027130226,0.859378894,0.603388476,0.731355729,0.229499486,0.243103111,1
0,0.466199922,0.346315661,0.037167282,0.874492346,0.592479575,0.882117728,0.212997396,0.248129035,1,0,0.466199922,0.341775337,0.033470773,0.874492346,0.592479575,0.882117728,0.212997396,0.248129035,1
0,0.422752236,0.321872746,0.051577225,0.872195694,0.574396507,0.979858678,0.261938274,0.226961456,1,0,0.422752236,0.301968995,0.04456673,0.872195694,0.574396507,0.979858678,0.261938274,0.226961456,1
2.45E-05,0.38733479,0.301901975,0.057745673,0.850138405,0.553551473,0.958670918,0.604794708,0.19247701,1,1.30E-05,0.38733479,0.268126356,0.047127336,0.850138405,0.553551473,0.958670918,0.604794708,0.19247701,1
0,0.328275985,0.297818648,0.062583533,0.811384928,0.534443524,0.802024013,0.917590676,0.129377813,1,0,0.328275985,0.250088841,0.048285705,0.811384928,0.534443524,0.802024013,0.917590676,0.129377813,1
0,0.236001962,0.279649344,0.069798274,0.7589593,0.511861404,0.595020809,1,0.070191743,1,0,0.236001962,0.220187177,0.050541477,0.7589593,0.511861404,0.595020809,1,0.070191743,1
0,0.152646618,0.386213668,0.081349957,0.71103942,0.501438886,0.402426719,0.67655076,0.056495793,1,0,0.152646618,0.380229166,0.059442629,0.71103942,0.501438886,0.402426719,0.67655076,0.056495793,1
0,0.068605222,0.386784132,0.043113447,0.672831482,0.481172881,0.294648043,0.381933751,0.016557425,1,0,0.068605222,0.385837505,0.031397902,0.672831482,0.481172881,0.294648043,0.381933751,0.016557425,1
0,0.032690388,0.369144761,0.04789694,0.651279323,0.47248745,0.241833588,0.230777363,0.013818235,1,0,0.032690388,0.359343062,0.034324308,0.651279323,0.47248745,0.241833588,0.230777363,0.013818235,1
0,0.023291473,0.372866293,0.043874026,0.639156233,0.463802018,0.219313452,0.173404331,0.013720407,1,0,0.023291473,0.360364375,0.031580802,0.639156233,0.463802018,0.219313452,0.173404331,0.013720407,1
0,0.026756036,0.386368294,0.055237405,0.635788708,0.458011731,0.226048684,0.155621605,0.021962434,1,0,0.026756036,0.376246969,0.039689386,0.635788708,0.458011731,0.226048684,0.155621605,0.021962434,1
0,0.046994577,0.421223692,0.074858701,0.641176748,0.451642415,0.277235845,0.159140825,0.038397574,1,0,0.046994577,0.410920447,0.053772717,0.641176748,0.451642415,0.277235845,0.159140825,0.038397574,1
