INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-03-02T07:00:00-00:00,2019-03-02T08:00:00-00:00,2019-03-01,24,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,50.53135,1
2019-03-01T21:00:00-00:00,2019-03-01T22:00:00-00:00,2019-03-01,14,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,36.40679,1
2019-03-01T08:00:00-00:00,2019-03-01T09:00:00-00:00,2019-03-01,1,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,47.53398,1
2019-03-01T17:00:00-00:00,2019-03-01T18:00:00-00:00,2019-03-01,10,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,44.47386,1
2019-03-01T23:00:00-00:00,2019-03-02T00:00:00-00:00,2019-03-01,16,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,43.07715,1
2019-03-01T13:00:00-00:00,2019-03-01T14:00:00-00:00,2019-03-01,6,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,65.94353,1
2019-03-01T15:00:00-00:00,2019-03-01T16:00:00-00:00,2019-03-01,8,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,53.06183,1
2019-03-02T00:00:00-00:00,2019-03-02T01:00:00-00:00,2019-03-01,17,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,55.42402,1
2019-03-02T02:00:00-00:00,2019-03-02T03:00:00-00:00,2019-03-01,19,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,83.82842,1
2019-03-02T03:00:00-00:00,2019-03-02T04:00:00-00:00,2019-03-01,20,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,69.3663,1
2019-03-02T05:00:00-00:00,2019-03-02T06:00:00-00:00,2019-03-01,22,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,62.30345,1
2019-03-02T06:00:00-00:00,2019-03-02T07:00:00-00:00,2019-03-01,23,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,59.16232,1
2019-03-01T22:00:00-00:00,2019-03-01T23:00:00-00:00,2019-03-01,15,0,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,HARBGN_7_UNITS-APND,DAM,LMP,LMP_PRC,HARBGN_7_UNITS-APND,ALL_APNODES,0,41.8162,1
