,DatesAll,FCZ7.Residential.MULTIFAMILY.CoolingEff,FCZ7.Residential.MULTIFAMILY.Dryer,FCZ7.Residential.MULTIFAMILY.Heating,FCZ7.Residential.MULTIFAMILY.HeatPumpEff,FCZ7.Residential.MULTIFAMILY.Miscellaneous,FCZ7.Residential.MULTIFAMILY.Refrigerator,FCZ7.Residential.MULTIFAMILY.ResLightingEff,FCZ7.Residential.MULTIFAMILY.ResOccsensorEff,FCZ7.Residential.MULTIFAMILY.Washer,FCZ7.Residential.MULTIFAMILY.WaterHeating,FCZ7.Residential.SINGLEFAMILY.CoolingEff,FCZ7.Residential.SINGLEFAMILY.Dryer,FCZ7.Residential.SINGLEFAMILY.Heating,FCZ7.Residential.SINGLEFAMILY.HeatPumpEff,FCZ7.Residential.SINGLEFAMILY.Miscellaneous,FCZ7.Residential.SINGLEFAMILY.Refrigerator,FCZ7.Residential.SINGLEFAMILY.ResLightingEff,FCZ7.Residential.SINGLEFAMILY.ResOccsensorEff,FCZ7.Residential.SINGLEFAMILY.Washer,FCZ7.Residential.SINGLEFAMILY.WaterHeating
1,1/1/21 0:00,0,4.23E-05,0.000767564,0,9.92E-05,8.48E-05,0.000268813,0.000735912,1.16E-05,0.000114155,0,4.23E-05,0.000670348,0,9.92E-05,8.48E-05,0.000268813,0.000735912,1.16E-05,0.000114155
2,1/1/21 1:00,0,1.91E-05,0.000748038,0,9.37E-05,8.25E-05,0.000196819,0.000415445,6.77E-06,0.000114155,0,1.91E-05,0.000648535,0,9.37E-05,8.25E-05,0.000196819,0.000415445,6.77E-06,0.000114155
3,1/1/21 2:00,0,8.71E-06,0.000716735,0,9.10E-05,8.14E-05,0.00016154,0.000251026,4.97E-06,0.000114155,0,8.71E-06,0.000608541,0,9.10E-05,8.14E-05,0.00016154,0.000251026,4.97E-06,0.000114155
4,1/1/21 3:00,0,4.24E-06,0.000709245,0,9.03E-05,8.05E-05,0.000146497,0.000188619,4.86E-06,0.000114155,0,4.24E-06,0.000599509,0,9.03E-05,8.05E-05,0.000146497,0.000188619,4.86E-06,0.000114155
5,1/1/21 4:00,0,5.24E-06,0.000718457,0,9.15E-05,7.97E-05,0.000150996,0.000169276,7.42E-06,0.000114155,0,5.24E-06,0.000608385,0,9.15E-05,7.97E-05,0.000150996,0.000169276,7.42E-06,0.000114155
6,1/1/21 5:00,0,1.85E-05,0.000748008,0,9.41E-05,8.08E-05,0.000185188,0.000173104,1.45E-05,0.000114155,0,1.85E-05,0.000637326,0,9.41E-05,8.08E-05,0.000185188,0.000173104,1.45E-05,0.000114155
7,1/1/21 6:00,0,4.23E-05,0.00080033,0,9.74E-05,8.30E-05,0.000248096,0.000194045,3.38E-05,0.000114155,0,4.23E-05,0.000684817,0,9.74E-05,8.30E-05,0.000248096,0.000194045,3.38E-05,0.000114155
8,1/1/21 7:00,0,6.99E-05,0.000838828,0,0.00010022,8.64E-05,0.000303696,0.000215706,7.81E-05,0.000114155,0,6.99E-05,0.000701192,0,0.00010022,8.64E-05,0.000303696,0.000215706,7.81E-05,0.000114155
9,1/1/21 8:00,0,0.00010048,0.000837589,0,0.00010213,8.80E-05,0.000330495,0.000235613,0.000131595,0.000114155,0,0.00010048,0.000701113,0,0.00010213,8.80E-05,0.000330495,0.000235613,0.000131595,0.000114155
10,1/1/21 9:00,0,0.000132751,0.000789139,0,0.000103158,9.04E-05,0.000326896,0.000258002,0.00018911,0.000114155,0,0.000132751,0.00067487,0,0.000103158,9.04E-05,0.000326896,0.000258002,0.00018911,0.000114155
11,1/1/21 10:00,0,0.000172451,0.000706022,0,0.000103836,9.31E-05,0.000318205,0.000268929,0.000228684,0.000114155,0,0.000172451,0.000642336,0,0.000103836,9.31E-05,0.000318205,0.000268929,0.000228684,0.000114155
12,1/1/21 11:00,0,0.000196996,0.000602645,0,0.000104593,9.76E-05,0.000312467,0.00026111,0.000235758,0.000114155,0,0.000196996,0.000564703,0,0.000104593,9.76E-05,0.000312467,0.00026111,0.000235758,0.000114155
13,1/1/21 12:00,0,0.000210953,0.000493816,0,0.000105706,0.000101127,0.000312675,0.000239908,0.000210788,0.000114155,0,0.000210953,0.00046026,0,0.000105706,0.000101127,0.000312675,0.000239908,0.000210788,0.000114155
14,1/1/21 13:00,0,0.000204447,0.000393496,0,0.000107153,0.000103937,0.000317389,0.000230626,0.00017839,0.000114155,0,0.000204447,0.000341184,0,0.000107153,0.000103937,0.000317389,0.000230626,0.00017839,0.000114155
15,1/1/21 14:00,0,0.000193039,0.000323466,0,0.00010906,0.000105942,0.00032597,0.000236326,0.000201335,0.000114155,0,0.000193039,0.000235139,0,0.00010906,0.000105942,0.00032597,0.000236326,0.000201335,0.000114155
16,1/1/21 15:00,0,0.000177418,0.000334041,0,0.000112143,0.000107801,0.000338651,0.000240057,0.000201411,0.000114155,0,0.000177418,0.000246434,0,0.000112143,0.000107801,0.000338651,0.000240057,0.000201411,0.000114155
17,1/1/21 16:00,0,0.000174509,0.000490836,0,0.000116794,0.000108742,0.000362435,0.000244374,0.000185288,0.000114155,0,0.000174509,0.000484056,0,0.000116794,0.000108742,0.000362435,0.000244374,0.000185288,0.000114155
18,1/1/21 17:00,0,0.00017085,0.000693798,0,0.000122285,0.000108466,0.000412412,0.000252435,0.00012434,0.000114155,0,0.00017085,0.00080495,0,0.000122285,0.000108466,0.000412412,0.000252435,0.00012434,0.000114155
19,1/1/21 18:00,0,0.000158382,0.000836354,0,0.000126842,0.000106404,0.000497075,0.000252485,9.77E-05,0.000114155,0,0.000158382,0.001009241,0,0.000126842,0.000106404,0.000497075,0.000252485,9.77E-05,0.000114155
20,1/1/21 19:00,0,0.00014121,0.000838149,0,0.000128927,0.000103512,0.000603241,0.000236371,8.55E-05,0.000114155,0,0.00014121,0.000979858,0,0.000128927,0.000103512,0.000603241,0.000236371,8.55E-05,0.000114155
21,1/1/21 20:00,0,0.000128293,0.000807273,0,0.000127681,1.00E-04,0.00066798,0.000289699,7.98E-05,0.000114155,0,0.000128293,0.000880187,0,0.000127681,1.00E-04,0.00066798,0.000289699,7.98E-05,0.000114155
22,1/1/21 21:00,0,0.000118899,0.000790835,0,0.000122872,9.66E-05,0.000647284,0.000658164,6.89E-05,0.000114155,0,0.000118899,0.000796794,0,0.000122872,9.66E-05,0.000647284,0.000658164,6.89E-05,0.000114155
23,1/1/21 22:00,0,0.000100457,0.000787497,0,0.000115535,9.27E-05,0.000533206,0.000986465,4.80E-05,0.000114155,0,0.000100457,0.000736727,0,0.000115535,9.27E-05,0.000533206,0.000986465,4.80E-05,0.000114155
24,1/1/21 23:00,0,7.04E-05,0.00079181,0,0.00010679,8.84E-05,0.000389936,0.00106788,2.58E-05,0.000114155,0,7.04E-05,0.000710314,0,0.00010679,8.84E-05,0.000389936,0.00106788,2.58E-05,0.000114155
25,1/2/21 0:00,0,4.45E-05,0.000514532,0.000331894,0.000105573,8.66E-05,0.000268813,0.000735912,2.31E-05,0.000114155,0,4.45E-05,0.000534987,0.000112404,0.000105573,8.66E-05,0.000268813,0.000735912,2.31E-05,0.000114155
26,1/2/21 1:00,0,2.00E-05,0.000515292,0.000253791,9.99E-05,8.31E-05,0.000196819,0.000415445,6.77E-06,0.000114155,0,2.00E-05,0.000542878,8.48E-05,9.99E-05,8.31E-05,0.000196819,0.000415445,6.77E-06,0.000114155
27,1/2/21 2:00,0,9.53E-06,0.000491792,0.000257855,9.67E-05,8.16E-05,0.00016154,0.000251026,5.65E-06,0.000114155,0,9.53E-06,0.0005056,8.50E-05,9.67E-05,8.16E-05,0.00016154,0.000251026,5.65E-06,0.000114155
28,1/2/21 3:00,0,6.79E-06,0.00049675,0.000298898,9.49E-05,8.01E-05,0.000146497,0.000188619,5.61E-06,0.000114155,0,6.79E-06,0.000507037,9.86E-05,9.49E-05,8.01E-05,0.000146497,0.000188619,5.61E-06,0.000114155
29,1/2/21 4:00,0,7.80E-06,0.000514738,0.000370741,9.44E-05,7.91E-05,0.000150996,0.000169276,8.98E-06,0.000114155,0,7.80E-06,0.000529384,0.000122248,9.44E-05,7.91E-05,0.000150996,0.000169276,8.98E-06,0.000114155
30,1/2/21 5:00,0,1.37E-05,0.000561174,0.000467834,9.52E-05,7.80E-05,0.000185188,0.000173104,1.57E-05,0.000114155,0,1.37E-05,0.00057817,0.000154768,9.52E-05,7.80E-05,0.000185188,0.000173104,1.57E-05,0.000114155
31,1/2/21 6:00,0,2.65E-05,0.000628263,0.000479069,9.74E-05,7.99E-05,0.000248096,0.000194045,3.32E-05,0.000114155,0,2.65E-05,0.000652231,0.000159575,9.74E-05,7.99E-05,0.000248096,0.000194045,3.32E-05,0.000114155
32,1/2/21 7:00,0,5.54E-05,0.00068293,0.000508339,0.000100617,8.26E-05,0.000303696,0.000215706,7.33E-05,0.000114155,0,5.54E-05,0.000708061,0.000166759,0.000100617,8.26E-05,0.000303696,0.000215706,7.33E-05,0.000114155
33,1/2/21 8:00,0,0.000100894,0.000703643,0.000444767,0.000103843,8.59E-05,0.000330495,0.000235613,0.000142082,0.000114155,0,0.000100894,0.000750365,0.000146567,0.000103843,8.59E-05,0.000330495,0.000235613,0.000142082,0.000114155
34,1/2/21 9:00,0,0.000160816,0.000681303,0.000217307,0.000106453,8.89E-05,0.000326896,0.000258002,0.000212751,0.000114155,0,0.000160816,0.0007596,7.27E-05,0.000106453,8.89E-05,0.000326896,0.000258002,0.000212751,0.000114155
35,1/2/21 10:00,0,0.000216227,0.000627177,0.000101387,0.000108362,9.24E-05,0.000318205,0.000268929,0.000281679,0.000114155,0,0.000216227,0.000713812,3.43E-05,0.000108362,9.24E-05,0.000318205,0.000268929,0.000281679,0.000114155
36,1/2/21 11:00,0,0.000257704,0.000540165,1.21E-05,0.000110123,9.75E-05,0.000312467,0.00026111,0.000310998,0.000114155,0,0.000257704,0.000627017,3.16E-06,0.000110123,9.75E-05,0.000312467,0.00026111,0.000310998,0.000114155
37,1/2/21 12:00,0,0.000281085,0.000426429,0,0.000112032,0.000101929,0.000312675,0.000239908,0.000291523,0.000114155,0,0.000281085,0.00049514,0,0.000112032,0.000101929,0.000312675,0.000239908,0.000291523,0.000114155
38,1/2/21 13:00,0,0.000280052,0.000309294,0,0.000113933,0.000105123,0.000317389,0.000230626,0.000249037,0.000114155,0,0.000280052,0.000336315,0,0.000113933,0.000105123,0.000317389,0.000230626,0.000249037,0.000114155
39,1/2/21 14:00,0,0.000267804,0.000221819,0,0.000115881,0.000106292,0.00032597,0.000236326,0.00021835,0.000114155,0,0.000267804,0.000179206,0,0.000115881,0.000106292,0.00032597,0.000236326,0.00021835,0.000114155
40,1/2/21 15:00,0,0.000237562,0.000243827,0,0.000118224,0.000107404,0.000338651,0.000240057,0.000211475,0.000114155,0,0.000237562,0.0001793,0,0.000118224,0.000107404,0.000338651,0.000240057,0.000211475,0.000114155
41,1/2/21 16:00,0,0.000216228,0.000424672,0,0.000121259,0.000109143,0.000362435,0.000244374,0.000189626,0.000114155,0,0.000216228,0.000482165,0,0.000121259,0.000109143,0.000362435,0.000244374,0.000189626,0.000114155
42,1/2/21 17:00,0,0.000189669,0.000641084,4.12E-05,0.000124681,0.000109404,0.000412412,0.000252435,0.000158444,0.000114155,0,0.000189669,0.000868165,1.71E-05,0.000124681,0.000109404,0.000412412,0.000252435,0.000158444,0.000114155
43,1/2/21 18:00,0,0.000165844,0.000751781,9.60E-05,0.000127502,0.000107781,0.000497075,0.000252485,0.000123392,0.000114155,0,0.000165844,0.001078088,4.45E-05,0.000127502,0.000107781,0.000497075,0.000252485,0.000123392,0.000114155
44,1/2/21 19:00,0,0.000143497,0.000665182,0.000146022,0.00012873,0.000104719,0.000603241,0.000236371,0.000113693,0.000114155,0,0.000143497,0.000963907,6.80E-05,0.00012873,0.000104719,0.000603241,0.000236371,0.000113693,0.000114155
45,1/2/21 20:00,0,0.000128666,0.000543203,0.000177544,0.000127801,0.000101259,0.00066798,0.000289699,0.000105634,0.000114155,0,0.000128666,0.000757908,7.92E-05,0.000127801,0.000101259,0.00066798,0.000289699,0.000105634,0.000114155
46,1/2/21 21:00,0,0.000118238,0.000468082,0.000197999,0.00012452,9.72E-05,0.000647284,0.000658164,0.000108413,0.000114155,0,0.000118238,0.00059621,8.27E-05,0.00012452,9.72E-05,0.000647284,0.000658164,0.000108413,0.000114155
47,1/2/21 22:00,0,0.000102142,0.00047168,0.00021074,0.000119357,9.37E-05,0.000533206,0.000986465,8.64E-05,0.000114155,0,0.000102142,0.00052607,8.12E-05,0.000119357,9.37E-05,0.000533206,0.000986465,8.64E-05,0.000114155
48,1/2/21 23:00,0,7.33E-05,0.000508085,0.000212083,0.000112389,8.98E-05,0.000389936,0.00106788,5.27E-05,0.000114155,0,7.33E-05,0.000536161,7.62E-05,0.000112389,8.98E-05,0.000389936,0.00106788,5.27E-05,0.000114155
49,1/3/21 0:00,0,4.82E-05,0.000360553,0.000259106,0.000103546,8.79E-05,0.000268813,0.000735912,1.40E-05,0.000114155,0,4.82E-05,0.000424716,8.52E-05,0.000103546,8.79E-05,0.000268813,0.000735912,1.40E-05,0.000114155
50,1/3/21 1:00,0,2.43E-05,0.000318613,0.000187003,9.98E-05,8.54E-05,0.000196819,0.000415445,8.25E-06,0.000114155,0,2.43E-05,0.00036751,6.17E-05,9.98E-05,8.54E-05,0.000196819,0.000415445,8.25E-06,0.000114155
51,1/3/21 2:00,0,1.15E-05,0.00028739,0.000251802,9.63E-05,8.41E-05,0.00016154,0.000251026,4.97E-06,0.000114155,0,1.15E-05,0.000331752,8.09E-05,9.63E-05,8.41E-05,0.00016154,0.000251026,4.97E-06,0.000114155
52,1/3/21 3:00,0,6.74E-06,0.000276688,0.000293079,9.44E-05,8.26E-05,0.000146497,0.000188619,4.85E-06,0.000114155,0,6.74E-06,0.000325052,9.39E-05,9.44E-05,8.26E-05,0.000146497,0.000188619,4.85E-06,0.000114155
53,1/3/21 4:00,0,6.09E-06,0.000282774,0.000281836,9.39E-05,8.11E-05,0.000150996,0.000169276,7.42E-06,0.000114155,0,6.09E-06,0.000336395,9.12E-05,9.39E-05,8.11E-05,0.000150996,0.000169276,7.42E-06,0.000114155
54,1/3/21 5:00,0,1.19E-05,0.000309504,0.000369719,9.49E-05,7.96E-05,0.000185188,0.000173104,1.55E-05,0.000114155,0,1.19E-05,0.000371427,0.000119883,9.49E-05,7.96E-05,0.000185188,0.000173104,1.55E-05,0.000114155
55,1/3/21 6:00,0,2.63E-05,0.000360636,0.000373746,9.74E-05,8.03E-05,0.000248096,0.000194045,3.22E-05,0.000114155,0,2.63E-05,0.000432963,0.000121087,9.74E-05,8.03E-05,0.000248096,0.000194045,3.22E-05,0.000114155
56,1/3/21 7:00,0,5.43E-05,0.000409401,0.000452291,0.000100671,8.26E-05,0.000303696,0.000215706,7.34E-05,0.000114155,0,5.43E-05,0.00048377,0.000143838,0.000100671,8.26E-05,0.000303696,0.000215706,7.34E-05,0.000114155
57,1/3/21 8:00,0,9.20E-05,0.000437592,0.000363235,0.000104016,8.69E-05,0.000330495,0.000235613,0.000154806,0.000114155,0,9.20E-05,0.000509451,0.0001167,0.000104016,8.69E-05,0.000330495,0.000235613,0.000154806,0.000114155
58,1/3/21 9:00,0,0.000149075,0.000424161,0.000257814,0.000106738,9.09E-05,0.000326896,0.000258002,0.000222862,0.000114155,0,0.000149075,0.000489348,8.48E-05,0.000106738,9.09E-05,0.000326896,0.000258002,0.000222862,0.000114155
59,1/3/21 10:00,0,0.000207082,0.000392986,0.000142413,0.000109168,9.56E-05,0.000318205,0.000268929,0.000269001,0.000114155,0,0.000207082,0.000446356,4.80E-05,0.000109168,9.56E-05,0.000318205,0.000268929,0.000269001,0.000114155
60,1/3/21 11:00,0,0.000252577,0.000345519,4.45E-05,0.000111547,0.000100086,0.000312467,0.00026111,0.000252805,0.000114155,0,0.000252577,0.000382481,1.46E-05,0.000111547,0.000100086,0.000312467,0.00026111,0.000252805,0.000114155
61,1/3/21 12:00,0,0.000275001,0.000292511,1.29E-05,0.000114021,0.000104256,0.000312675,0.000239908,0.000227045,0.000114155,0,0.000275001,0.000312971,3.53E-06,0.000114021,0.000104256,0.000312675,0.000239908,0.000227045,0.000114155
62,1/3/21 13:00,0,0.000278029,0.00023381,0,0.000116355,0.000106989,0.000317389,0.000230626,0.000201897,0.000114155,0,0.000278029,0.000228206,0,0.000116355,0.000106989,0.000317389,0.000230626,0.000201897,0.000114155
63,1/3/21 14:00,0,0.000267636,0.000199195,0,0.000118772,0.000108964,0.00032597,0.000236326,0.000211558,0.000114155,0,0.000267636,0.000159462,0,0.000118772,0.000108964,0.00032597,0.000236326,0.000211558,0.000114155
64,1/3/21 15:00,0,0.000241337,0.000222099,0,0.000121481,0.000110632,0.000338651,0.000240057,0.000211692,0.000114155,0,0.000241337,0.000181643,0,0.000121481,0.000110632,0.000338651,0.000240057,0.000211692,0.000114155
65,1/3/21 16:00,0,0.000217946,0.000339176,0,0.000124444,0.0001117,0.000362435,0.000244374,0.000183662,0.000114155,0,0.000217946,0.000398568,0,0.000124444,0.0001117,0.000362435,0.000244374,0.000183662,0.000114155
66,1/3/21 17:00,0,0.000194834,0.000487414,2.68E-05,0.000127155,0.000111515,0.000412412,0.000252435,0.000150621,0.000114155,0,0.000194834,0.000700653,1.15E-05,0.000127155,0.000111515,0.000412412,0.000252435,0.000150621,0.000114155
67,1/3/21 18:00,0,0.000173342,0.000570128,5.85E-05,0.000129073,0.000109728,0.000497075,0.000252485,0.000122919,0.000114155,0,0.000173342,0.000883134,2.64E-05,0.000129073,0.000109728,0.000497075,0.000252485,0.000122919,0.000114155
68,1/3/21 19:00,0,0.000155491,0.000526568,0.000111107,0.000129434,0.000106685,0.000603241,0.000236371,0.000121002,0.000114155,0,0.000155491,0.000831024,4.95E-05,0.000129434,0.000106685,0.000603241,0.000236371,0.000121002,0.000114155
69,1/3/21 20:00,0,0.00014758,0.000442219,0.000110062,0.000127503,0.000102997,0.00066798,0.000289699,9.14E-05,0.000114155,0,0.00014758,0.00068874,4.62E-05,0.000127503,0.000102997,0.00066798,0.000289699,9.14E-05,0.000114155
70,1/3/21 21:00,0,0.000139696,0.000393828,0.000184509,0.000122724,9.85E-05,0.000647284,0.000658164,7.25E-05,0.000114155,0,0.000139696,0.000587926,7.09E-05,0.000122724,9.85E-05,0.000647284,0.000658164,7.25E-05,0.000114155
71,1/3/21 22:00,0,0.000116484,0.000397279,0.000143879,0.000115513,9.47E-05,0.000533206,0.000986465,4.34E-05,0.000114155,0,0.000116484,0.000545923,5.16E-05,0.000115513,9.47E-05,0.000533206,0.000986465,4.34E-05,0.000114155
72,1/3/21 23:00,0,8.16E-05,0.000391773,0.000250161,0.000109092,9.06E-05,0.000389936,0.00106788,2.64E-05,0.000114155,0,8.16E-05,0.000493787,8.48E-05,0.000109092,9.06E-05,0.000389936,0.00106788,2.64E-05,0.000114155
73,1/4/21 0:00,0,4.80E-05,0.000273472,0.000234661,9.92E-05,8.63E-05,0.000278076,0.000757762,1.36E-05,0.000114155,0,4.80E-05,0.000232906,7.01E-05,9.92E-05,8.63E-05,0.000278076,0.000757762,1.36E-05,0.000114155
74,1/4/21 1:00,0,2.18E-05,0.00024086,0.000182432,9.37E-05,8.31E-05,0.000204133,0.000429023,7.41E-06,0.000114155,0,2.18E-05,0.000202697,5.40E-05,9.37E-05,8.31E-05,0.000204133,0.000429023,7.41E-06,0.000114155
75,1/4/21 2:00,0,9.82E-06,0.0002324,0.000222153,9.10E-05,8.16E-05,0.000167013,0.000258677,5.26E-06,0.000114155,0,9.82E-06,0.00020065,6.54E-05,9.10E-05,8.16E-05,0.000167013,0.000258677,5.26E-06,0.000114155
76,1/4/21 3:00,0,6.41E-06,0.000240867,0.000259212,9.03E-05,8.05E-05,0.000149645,0.000192219,5.64E-06,0.000114155,0,6.41E-06,0.000209811,7.62E-05,9.03E-05,8.05E-05,0.000149645,0.000192219,5.64E-06,0.000114155
77,1/4/21 4:00,0,9.64E-06,0.000264047,0.000289527,9.15E-05,7.90E-05,0.000151446,0.000169919,9.55E-06,0.000114155,0,9.64E-06,0.000229816,8.46E-05,9.15E-05,7.90E-05,0.000151446,0.000169919,9.55E-06,0.000114155
78,1/4/21 5:00,0,2.37E-05,0.000299831,0.000280766,9.41E-05,7.90E-05,0.000181362,0.000170181,1.83E-05,0.000114155,0,2.37E-05,0.000264022,8.22E-05,9.41E-05,7.90E-05,0.000181362,0.000170181,1.83E-05,0.000114155
79,1/4/21 6:00,0,4.71E-05,0.000336549,0.000288684,9.74E-05,8.08E-05,0.00023969,0.000187866,3.80E-05,0.000114155,0,4.71E-05,0.000293543,8.38E-05,9.74E-05,8.08E-05,0.00023969,0.000187866,3.80E-05,0.000114155
80,1/4/21 7:00,0,7.87E-05,0.000340639,0.000259817,0.00010022,8.35E-05,0.000294154,0.000208946,8.82E-05,0.000114155,0,7.87E-05,0.00029096,7.42E-05,0.00010022,8.35E-05,0.000294154,0.000208946,8.82E-05,0.000114155
81,1/4/21 8:00,0,0.0001172,0.000311578,0.000220746,0.00010213,8.55E-05,0.000324038,0.000231241,0.000148642,0.000114155,0,0.0001172,0.00026757,6.28E-05,0.00010213,8.55E-05,0.000324038,0.000231241,0.000148642,0.000114155
82,1/4/21 9:00,0,0.000158807,0.000257245,0.00015114,0.000103158,8.75E-05,0.000324912,0.00025675,0.00021568,0.000114155,0,0.000158807,0.000234713,4.45E-05,0.000103158,8.75E-05,0.000324912,0.00025675,0.00021568,0.000114155
83,1/4/21 10:00,0,0.000200788,0.000205514,5.43E-05,0.000103836,9.03E-05,0.000318833,0.00026951,0.000235629,0.000114155,0,0.000200788,0.000202703,1.67E-05,0.000103836,9.03E-05,0.000318833,0.00026951,0.000235629,0.000114155
84,1/4/21 11:00,0,0.000220882,0.000159949,0,0.000104593,9.50E-05,0.000314396,0.000262801,0.000243817,0.000114155,0,0.000220882,0.000157376,0,0.000104593,9.50E-05,0.000314396,0.000262801,0.000243817,0.000114155
85,1/4/21 12:00,0,0.000228802,0.000117859,0,0.000105706,9.87E-05,0.000314981,0.000241956,0.000200738,0.000114155,0,0.000228802,0.000107027,0,0.000105706,9.87E-05,0.000314981,0.000241956,0.000200738,0.000114155
86,1/4/21 13:00,0,0.000212967,8.24E-05,0.000565401,0.000107153,0.000101462,0.000318657,0.000231662,0.00017934,0.000114155,0,0.000212967,5.53E-05,0.000142668,0.000107153,0.000101462,0.000318657,0.000231662,0.00017934,0.000114155
87,1/4/21 14:00,0,0.000196685,5.51E-05,0.000550139,0.00010906,0.000103067,0.000324959,0.000235115,0.000178947,0.000114155,0,0.000196685,2.09E-05,0.000123536,0.00010906,0.000103067,0.000324959,0.000235115,0.000178947,0.000114155
88,1/4/21 15:00,0,0.000175559,6.60E-05,0,0.000112143,0.00010564,0.000337465,0.000239021,0.000206098,0.000114155,0,0.000175559,2.71E-05,0,0.000112143,0.00010564,0.000337465,0.000239021,0.000206098,0.000114155
89,1/4/21 16:00,0,0.000174323,0.000149724,0,0.000116794,0.000107787,0.000361476,0.000244224,0.000199552,0.000114155,0,0.000174323,0.000145855,0,0.000116794,0.000107787,0.000361476,0.000244224,0.000199552,0.000114155
90,1/4/21 17:00,0,0.000173599,0.000270945,3.15E-05,0.000122285,0.000108272,0.000409916,0.000252393,0.000170163,0.000114155,0,0.000173599,0.000302892,1.20E-05,0.000122285,0.000108272,0.000409916,0.000252393,0.000170163,0.000114155
91,1/4/21 18:00,0,0.000168359,0.000365271,5.54E-05,0.000126842,0.00010687,0.000488531,0.000249636,0.000159393,0.000114155,0,0.000168359,0.000421871,2.19E-05,0.000126842,0.00010687,0.000488531,0.000249636,0.000159393,0.000114155
92,1/4/21 19:00,0,0.000158049,0.000378556,8.35E-05,0.000128927,0.000104338,0.000589237,0.000231686,0.000141228,0.000114155,0,0.000158049,0.000421971,3.21E-05,0.000128927,0.000104338,0.000589237,0.000231686,0.000141228,0.000114155
93,1/4/21 20:00,0,0.000152228,0.000351837,9.43E-05,0.000127681,0.000102165,0.000654526,0.000284921,0.000112875,0.000114155,0,0.000152228,0.000372824,3.46E-05,0.000127681,0.000102165,0.000654526,0.000284921,0.000112875,0.000114155
94,1/4/21 21:00,0,0.00014258,0.000330007,0.000112117,0.000122872,9.90E-05,0.000640373,0.00065786,6.42E-05,0.000114155,0,0.00014258,0.000331041,3.90E-05,0.000122872,9.90E-05,0.000640373,0.00065786,6.42E-05,0.000114155
95,1/4/21 22:00,0,0.000119273,0.000325544,0.000130045,0.000115535,9.57E-05,0.000535736,0.000998101,4.25E-05,0.000114155,0,0.000119273,0.000308771,4.29E-05,0.000115535,9.57E-05,0.000535736,0.000998101,4.25E-05,0.000114155
96,1/4/21 23:00,0,8.15E-05,0.000305683,0.000126005,0.00010679,9.07E-05,0.000397462,0.001087741,2.54E-05,0.000114155,0,8.15E-05,0.000271853,3.95E-05,0.00010679,9.07E-05,0.000397462,0.001087741,2.54E-05,0.000114155
97,1/5/21 0:00,0,4.28E-05,0.000796921,0.000131803,0.000100745,8.73E-05,0.000278076,0.000757762,1.56E-05,0.000114155,0,4.28E-05,0.000695552,4.23E-05,0.000100745,8.73E-05,0.000278076,0.000757762,1.56E-05,0.000114155
98,1/5/21 1:00,0,1.99E-05,0.000739953,0.000140299,9.54E-05,8.42E-05,0.000204133,0.000429023,8.32E-06,0.000114155,0,1.99E-05,0.000611643,4.43E-05,9.54E-05,8.42E-05,0.000204133,0.000429023,8.32E-06,0.000114155
99,1/5/21 2:00,0,1.04E-05,0.000722273,0.000145185,9.30E-05,8.30E-05,0.000167013,0.000258677,5.28E-06,0.000114155,0,1.04E-05,0.000585953,4.63E-05,9.30E-05,8.30E-05,0.000167013,0.000258677,5.28E-06,0.000114155
100,1/5/21 3:00,0,7.13E-06,0.000720827,0.000186156,9.27E-05,8.11E-05,0.000149645,0.000192219,5.66E-06,0.000114155,0,7.13E-06,0.000584781,5.95E-05,9.27E-05,8.11E-05,0.000149645,0.000192219,5.66E-06,0.000114155
101,1/5/21 4:00,0,1.05E-05,0.000734808,0.000209773,9.41E-05,8.00E-05,0.000151446,0.000169919,9.53E-06,0.000114155,0,1.05E-05,0.000592702,6.67E-05,9.41E-05,8.00E-05,0.000151446,0.000169919,9.53E-06,0.000114155
102,1/5/21 5:00,0,2.73E-05,0.000739093,0.000243,9.67E-05,8.03E-05,0.000181362,0.000170181,1.89E-05,0.000114155,0,2.73E-05,0.000596322,7.76E-05,9.67E-05,8.03E-05,0.000181362,0.000170181,1.89E-05,0.000114155
103,1/5/21 6:00,0,5.19E-05,0.00074551,0.000185527,9.96E-05,8.13E-05,0.00023969,0.000187866,4.02E-05,0.000114155,0,5.19E-05,0.000596309,5.89E-05,9.96E-05,8.13E-05,0.00023969,0.000187866,4.02E-05,0.000114155
104,1/5/21 7:00,0,8.01E-05,0.000760463,0.000213501,0.000101488,8.37E-05,0.000294154,0.000208946,8.26E-05,0.000114155,0,8.01E-05,0.000598891,6.62E-05,0.000101488,8.37E-05,0.000294154,0.000208946,8.26E-05,0.000114155
105,1/5/21 8:00,0,0.000104953,0.000782145,0.000212854,0.000101851,8.52E-05,0.000324038,0.000231241,0.000147826,0.000114155,0,0.000104953,0.000624517,6.47E-05,0.000101851,8.52E-05,0.000324038,0.000231241,0.000147826,0.000114155
106,1/5/21 9:00,0,0.000132751,0.000773455,0.000155402,0.000101264,8.85E-05,0.000324912,0.00025675,0.000192279,0.000114155,0,0.000132751,0.000640423,4.76E-05,0.000101264,8.85E-05,0.000324912,0.00025675,0.000192279,0.000114155
