,Unnamed: 0,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,resource,units
57,79,0,9.26e-06,1.85e-05,2.7699999999999996e-05,4.46e-05,6.15e-05,7.840000000000001e-05,9.520000000000001e-05,0.000111891,0.00012830399999999998,0.000144224,0.000159301,FCZ7.Commercial.Health Care.OutdoorLighting,MW
58,80,0,1.4599999999999999e-05,2.9100000000000003e-05,4.36e-05,7.01e-05,9.67e-05,0.00012335,0.000149829,0.000176033,0.000201855,0.0002269,0.000250619,FCZ7.Commercial.Hotel.OutdoorLighting,MW
59,81,0,8.53e-05,0.000170596,0.000255639,0.000410654,0.00056663,0.0007226380000000001,0.000877764,0.001031275,0.00118255,0.001329277,0.001468235,FCZ7.Commercial.Miscellaneous.OutdoorLighting,MW
60,82,0,0.000229126,0.000458166,0.000686565,0.001102886,0.001521789,0.001940777,0.002357395,0.0027696759999999996,0.003175952,0.0035700159999999996,0.003943213,FCZ7.Commercial.Office.OutdoorLighting,MW
61,83,0,4.3299999999999997e-07,8.67e-07,1.3e-06,2.09e-06,2.88e-06,3.67e-06,4.46e-06,5.24e-06,6.01e-06,6.75e-06,7.46e-06,FCZ7.Commercial.Refrigerated Warehouse.OutdoorLighting,MW
62,84,0,6.0599999999999996e-05,0.000121265,0.000181717,0.000291907,0.00040278,0.000513676,0.000623945,0.000733065,0.000840597,0.0009448960000000001,0.001043672,FCZ7.Commercial.Restaurant.OutdoorLighting,MW
63,85,0,8.53e-05,0.000170646,0.000255715,0.000410776,0.000566799,0.0007228530000000001,0.000878025,0.001031582,0.001182901,0.001329673,0.001468672,FCZ7.Commercial.Retail.OutdoorLighting,MW
64,86,0,4.4e-05,8.8e-05,0.000131903,0.000211887,0.00029236599999999996,0.000372863,0.00045290300000000005,0.0005321109999999999,0.000610165,0.000685872,0.0007575710000000001,FCZ7.Commercial.School.OutdoorLighting,MW
65,87,0,1.6e-05,3.19e-05,4.79e-05,7.69e-05,0.00010609700000000001,0.000135308,0.00016435400000000002,0.000193098,0.000221423,0.00024889599999999997,0.000274915,FCZ7.Commercial.Warehouse.OutdoorLighting,MW
66,99,0,0.000168354,0.000319982,0.000456729,0.000579864,0.000690344,0.0007884330000000001,0.0008733710000000001,0.000942397,0.000990545,0.00101117,0.001000553,FCZ7.Commercial.College.Miscellaneous,MW
67,100,0,4.07e-05,7.74e-05,0.000110548,0.000140352,0.000167093,0.000190835,0.000211393,0.00022810099999999998,0.000239754,0.000244747,0.000242177,FCZ7.Commercial.Food.Miscellaneous,MW
68,101,0,0.000597167,0.001135004,0.00162006,0.002056831,0.002448713,0.002796644,0.003097925,0.0033427659999999996,0.0035135509999999997,0.003586712,0.0035490509999999997,FCZ7.Commercial.Health Care.Miscellaneous,MW
69,102,0,6.26e-05,0.00011898200000000001,0.00016983099999999998,0.000215617,0.000256698,0.000293172,0.000324755,0.000350422,0.000368325,0.000375994,0.000372046,FCZ7.Commercial.Hotel.Miscellaneous,MW
70,103,0,0.000261705,0.000497409,0.0007099830000000001,0.000901395,0.0010731360000000001,0.0012256139999999999,0.0013576489999999998,0.001464949,0.001539795,0.001571857,0.001555352,FCZ7.Commercial.Miscellaneous.Miscellaneous,MW
71,104,0,0.000816972,0.001552776,0.002216371,0.0028139090000000003,0.003350035,0.003826032,0.004238208,0.004573171,0.004806818,0.004906908,0.004855385,FCZ7.Commercial.Office.Miscellaneous,MW
72,105,0,8.55e-06,1.63e-05,2.3199999999999998e-05,2.95e-05,3.5100000000000006e-05,4e-05,4.44e-05,4.79e-05,5.03e-05,5.14e-05,5.08e-05,FCZ7.Commercial.Refrigerated Warehouse.Miscellaneous,MW
73,106,0,0.000245926,0.000467419,0.000667175,0.0008470460000000001,0.001008432,0.001151717,0.001275791,0.001376621,0.0014469539999999999,0.001477083,0.001461574,FCZ7.Commercial.Restaurant.Miscellaneous,MW
74,107,0,0.00037235,0.000707707,0.001010153,0.0012824919999999999,0.001526842,0.001743786,0.001931644,0.002084309,0.002190798,0.002236416,0.002212933,FCZ7.Commercial.Retail.Miscellaneous,MW
75,108,0,0.00011960700000000001,0.000227332,0.000324484,0.000411966,0.000490456,0.000560144,0.000620488,0.000669527,0.0007037339999999999,0.000718388,0.000710844,FCZ7.Commercial.School.Miscellaneous,MW
76,109,0,0.000210443,0.00039997800000000005,0.000570913,0.000724832,0.000862932,0.000985543,0.001091715,0.001177998,0.0012381830000000001,0.001263965,0.001250693,FCZ7.Commercial.Warehouse.Miscellaneous,MW
77,110,0,0.00014867100000000001,0.0020000960000000003,0.005787149,0.009378279,0.012869857,0.016130791000000002,0.018753141,0.019475828,0.019934815,0.020055728000000002,0.020130174,FCZ7.Commercial.College.OfficeEquipment,MW
78,111,0,3.04e-05,0.000409065,0.001183604,0.001918073,0.002632181,0.003299116,0.003835447,0.003983253,0.0040771259999999995,0.004101856,0.004117082,FCZ7.Commercial.Food.OfficeEquipment,MW
79,112,0,0.000739223,0.009944871,0.02877484,0.046630648,0.063991459,0.08020546099999999,0.09324430199999999,0.09683764199999999,0.09911981800000001,0.09972102,0.100091181,FCZ7.Commercial.Health Care.OfficeEquipment,MW
80,113,0,5.62e-06,7.57e-05,0.000218929,0.000354782,0.00048686800000000006,0.00061023,0.0007094339999999999,0.000736773,0.000754137,0.000758711,0.000761527,FCZ7.Commercial.Hotel.OfficeEquipment,MW
81,114,0,0.00056628,0.007618245,0.022042898999999998,0.035721298,0.049020507000000005,0.061441204000000006,0.07142957700000001,0.074182247,0.075930503,0.076391052,0.076674613,FCZ7.Commercial.Miscellaneous.OfficeEquipment,MW
82,115,0,0.002082226,0.028012491,0.081052329,0.13134816900000001,0.180249717,0.22592095399999998,0.262648471,0.272770112,0.279198495,0.280891946,0.28193460800000003,FCZ7.Commercial.Office.OfficeEquipment,MW
83,116,0,4.0399999999999996e-07,5.44e-06,1.57e-05,2.55e-05,3.5e-05,4.39e-05,5.1e-05,5.2900000000000005e-05,5.42e-05,5.45e-05,5.47e-05,FCZ7.Commercial.Refrigerated Warehouse.OfficeEquipment,MW
84,117,0,5.11e-06,6.87e-05,0.00019879200000000002,0.00032215,0.00044208800000000004,0.000554103,0.000644183,0.000669007,0.000684774,0.000688927,0.000691485,FCZ7.Commercial.Restaurant.OfficeEquipment,MW
85,118,0,0.000128617,0.0017303029999999999,0.005006521,0.008113245,0.011133843999999999,0.013954911,0.016223532,0.016848736,0.017245811,0.017350413999999998,0.017414818000000002,FCZ7.Commercial.Retail.OfficeEquipment,MW
86,119,0,6.3e-05,0.000848107,0.002453943,0.003976701,0.005457245,0.006839989,0.007951952,0.008258395,0.008453021,0.008504292,0.00853586,FCZ7.Commercial.School.OfficeEquipment,MW
87,120,0,3.8799999999999994e-05,0.000522156,0.001510825,0.002448345,0.003359875,0.004211192,0.004895797,0.005084466,0.005204292,0.0052358579999999995,0.005255293,FCZ7.Commercial.Warehouse.OfficeEquipment,MW
88,121,0,0.006353241999999999,0.009858648000000001,0.013440613,0.017204754,0.021189744,0.025380382000000003,0.029673841,0.034012400000000005,0.038275591,0.042489779000000005,0.046766287999999996,FCZ7.Commercial.College.Refrigeration,MW
89,122,0,0.12512657300000002,0.194165228,0.26471172600000004,0.33884616700000003,0.417330209,0.499864481,0.584423786,0.6698713470000001,0.753834518,0.836832604,0.9210580740000001,FCZ7.Commercial.Food.Refrigeration,MW
90,123,0,0.00347857,0.005397873,0.007359095,0.009420063000000001,0.011601951999999999,0.013896438999999998,0.016247222,0.0186227,0.020956911,0.023264292000000002,0.025605795,FCZ7.Commercial.Health Care.Refrigeration,MW
91,124,0,0.010307483000000001,0.015994643,0.021806013,0.027912945,0.034378182,0.041177063,0.048142758,0.055181625,0.062098213,0.06893530099999999,0.075873496,FCZ7.Commercial.Hotel.Refrigeration,MW
92,125,0,0.001471364,0.00228319,0.0031127459999999996,0.003984494,0.0049073879999999995,0.005877909000000001,0.006872242,0.00787702,0.008864344,0.009840319,0.010830726,FCZ7.Commercial.Miscellaneous.Refrigeration,MW
93,126,0,0.001046749,0.001624293,0.002214451,0.0028346240000000004,0.003491184,0.004181626,0.004889009000000001,0.005603822,0.006306218000000001,0.00700054,0.00770513,FCZ7.Commercial.Office.Refrigeration,MW
94,127,0,0.01879587,0.029166502,0.039763634,0.050899729000000005,0.062689198,0.075087072,0.08778913599999999,0.10062462900000001,0.113237145,0.12570469,0.138356607,FCZ7.Commercial.Refrigerated Warehouse.Refrigeration,MW
95,128,0,0.054087768,0.083930724,0.11442546599999999,0.146471149,0.180397009,0.216073641,0.252625621,0.289561563,0.325855856,0.361732978,0.39814065299999996,FCZ7.Commercial.Restaurant.Refrigeration,MW
96,129,0,0.006031324,0.009359111,0.012759578,0.01633299,0.020116061,0.024094361,0.02817027,0.032288995,0.03633617,0.040336826,0.044396644000000006,FCZ7.Commercial.Retail.Refrigeration,MW
97,130,0,0.0017616560000000001,0.0027336509999999997,0.0037268740000000002,0.004770613,0.0058755890000000005,0.007037588000000001,0.008228098,0.009431114,0.010613231,0.01178176,0.01296757,FCZ7.Commercial.School.Refrigeration,MW
