,date,hour,moer (lbs CO2/MWh),version
2231,2019-04-03,23,0,3
2232,2019-04-04,0,0,3
2233,2019-04-04,1,0,3
2234,2019-04-04,2,0,3
2235,2019-04-04,3,0,3
2236,2019-04-04,4,0,3
2237,2019-04-04,5,0,3
2238,2019-04-04,6,0,3
2239,2019-04-04,7,0,3
2240,2019-04-04,8,0,3
2241,2019-04-04,9,0,3
2242,2019-04-04,10,0,3
2243,2019-04-04,11,0,3
2244,2019-04-04,12,0,3
2245,2019-04-04,13,0,3
2246,2019-04-04,14,0,3
2247,2019-04-04,15,0,3
2248,2019-04-04,16,0,3
2249,2019-04-04,17,0,3
2250,2019-04-04,18,0,3
2251,2019-04-04,19,0,3
2252,2019-04-04,20,0,3
2253,2019-04-04,21,0,3
2254,2019-04-04,22,0,3
2255,2019-04-04,23,0,3
2256,2019-04-05,0,0,3
2257,2019-04-05,1,0,3
2258,2019-04-05,2,0,3
2259,2019-04-05,3,0,3
2260,2019-04-05,4,0,3
2261,2019-04-05,5,0,3
2262,2019-04-05,6,0,3
2263,2019-04-05,7,0,3
2264,2019-04-05,8,0,3
2265,2019-04-05,9,0,3
2266,2019-04-05,10,0,3
2267,2019-04-05,11,0,3
2268,2019-04-05,12,0,3
2269,2019-04-05,13,0,3
2270,2019-04-05,14,0,3
2271,2019-04-05,15,0,3
2272,2019-04-05,16,0,3
2273,2019-04-05,17,0,3
2274,2019-04-05,18,0,3
2275,2019-04-05,19,0,3
2276,2019-04-05,20,0,3
2277,2019-04-05,21,0,3
2278,2019-04-05,22,0,3
2279,2019-04-05,23,0,3
2280,2019-04-06,0,0,3
2281,2019-04-06,1,0,3
2282,2019-04-06,2,0,3
2283,2019-04-06,3,0,3
2284,2019-04-06,4,0,3
2285,2019-04-06,5,0,3
2286,2019-04-06,6,0,3
2287,2019-04-06,7,0,3
2288,2019-04-06,8,0,3
2289,2019-04-06,9,0,3
2290,2019-04-06,10,0,3
2291,2019-04-06,11,0,3
2292,2019-04-06,12,0,3
2293,2019-04-06,13,0,3
2294,2019-04-06,14,0,3
2295,2019-04-06,15,0,3
2296,2019-04-06,16,0,3
2297,2019-04-06,17,0,3
2298,2019-04-06,18,0,3
2299,2019-04-06,19,0,3
2300,2019-04-06,20,0,3
2301,2019-04-06,21,0,3
2302,2019-04-06,22,0,3
2303,2019-04-06,23,0,3
2304,2019-04-07,0,0,3
2305,2019-04-07,1,0,3
2306,2019-04-07,2,0,3
2307,2019-04-07,3,0,3
2308,2019-04-07,4,0,3
2309,2019-04-07,5,0,3
2310,2019-04-07,6,0,3
2311,2019-04-07,7,0,3
2312,2019-04-07,8,0,3
2313,2019-04-07,9,0,3
2314,2019-04-07,10,0,3
2315,2019-04-07,11,0,3
2316,2019-04-07,12,0,3
2317,2019-04-07,13,0,3
2318,2019-04-07,14,0,3
2319,2019-04-07,15,0,3
2320,2019-04-07,16,0,3
2321,2019-04-07,17,0,3
2322,2019-04-07,18,0,3
2323,2019-04-07,19,0,3
2324,2019-04-07,20,0,3
2325,2019-04-07,21,0,3
2326,2019-04-07,22,0,3
2327,2019-04-07,23,0,3
2328,2019-04-08,0,0,3
2329,2019-04-08,1,0,3
2330,2019-04-08,2,0,3
2331,2019-04-08,3,0,3
2332,2019-04-08,4,0,3
2333,2019-04-08,5,0,3
2334,2019-04-08,6,0,3
2335,2019-04-08,7,0,3
2336,2019-04-08,8,0,3
2337,2019-04-08,9,0,3
2338,2019-04-08,10,0,3
2339,2019-04-08,11,0,3
2340,2019-04-08,12,0,3
2341,2019-04-08,13,0,3
2342,2019-04-08,14,0,3
2343,2019-04-08,15,0,3
2344,2019-04-08,16,0,3
2345,2019-04-08,17,0,3
2346,2019-04-08,18,0,3
2347,2019-04-08,19,0,3
2348,2019-04-08,20,0,3
2349,2019-04-08,21,0,3
2350,2019-04-08,22,0,3
2351,2019-04-08,23,0,3
2352,2019-04-09,0,0,3
2353,2019-04-09,1,0,3
2354,2019-04-09,2,0,3
2355,2019-04-09,3,0,3
2356,2019-04-09,4,0,3
2357,2019-04-09,5,0,3
2358,2019-04-09,6,0,3
2359,2019-04-09,7,0,3
2360,2019-04-09,8,0,3
2361,2019-04-09,9,0,3
2362,2019-04-09,10,0,3
2363,2019-04-09,11,0,3
2364,2019-04-09,12,0,3
2365,2019-04-09,13,0,3
2366,2019-04-09,14,0,3
2367,2019-04-09,15,0,3
2368,2019-04-09,16,0,3
2369,2019-04-09,17,0,3
2370,2019-04-09,18,0,3
2371,2019-04-09,19,0,3
2372,2019-04-09,20,0,3
2373,2019-04-09,21,0,3
2374,2019-04-09,22,0,3
2375,2019-04-09,23,0,3
2376,2019-04-10,0,0,3
2377,2019-04-10,1,0,3
2378,2019-04-10,2,0,3
2379,2019-04-10,3,0,3
2380,2019-04-10,4,0,3
2381,2019-04-10,5,0,3
2382,2019-04-10,6,0,3
2383,2019-04-10,7,0,3
2384,2019-04-10,8,0,3
2385,2019-04-10,9,0,3
2386,2019-04-10,10,0,3
2387,2019-04-10,11,0,3
2388,2019-04-10,12,0,3
2389,2019-04-10,13,0,3
2390,2019-04-10,14,0,3
2391,2019-04-10,15,0,3
2392,2019-04-10,16,0,3
2393,2019-04-10,17,0,3
2394,2019-04-10,18,0,3
2395,2019-04-10,19,0,3
2396,2019-04-10,20,0,3
2397,2019-04-10,21,0,3
2398,2019-04-10,22,0,3
2399,2019-04-10,23,0,3
2400,2019-04-11,0,0,3
2401,2019-04-11,1,0,3
2402,2019-04-11,2,0,3
2403,2019-04-11,3,0,3
2404,2019-04-11,4,0,3
2405,2019-04-11,5,0,3
2406,2019-04-11,6,0,3
2407,2019-04-11,7,0,3
2408,2019-04-11,8,0,3
2409,2019-04-11,9,0,3
2410,2019-04-11,10,0,3
2411,2019-04-11,11,0,3
2412,2019-04-11,12,0,3
2413,2019-04-11,13,0,3
2414,2019-04-11,14,0,3
2415,2019-04-11,15,0,3
2416,2019-04-11,16,0,3
2417,2019-04-11,17,0,3
2418,2019-04-11,18,0,3
2419,2019-04-11,19,0,3
2420,2019-04-11,20,0,3
2421,2019-04-11,21,0,3
2422,2019-04-11,22,0,3
2423,2019-04-11,23,0,3
2424,2019-04-12,0,0,3
2425,2019-04-12,1,0,3
2426,2019-04-12,2,0,3
2427,2019-04-12,3,0,3
2428,2019-04-12,4,0,3
2429,2019-04-12,5,0,3
2430,2019-04-12,6,0,3
2431,2019-04-12,7,0,3
2432,2019-04-12,8,0,3
2433,2019-04-12,9,0,3
2434,2019-04-12,10,0,3
2435,2019-04-12,11,0,3
2436,2019-04-12,12,0,3
2437,2019-04-12,13,0,3
2438,2019-04-12,14,0,3
2439,2019-04-12,15,0,3
2440,2019-04-12,16,0,3
2441,2019-04-12,17,0,3
2442,2019-04-12,18,0,3
2443,2019-04-12,19,0,3
2444,2019-04-12,20,0,3
2445,2019-04-12,21,0,3
2446,2019-04-12,22,0,3
2447,2019-04-12,23,0,3
2448,2019-04-13,0,0,3
2449,2019-04-13,1,0,3
2450,2019-04-13,2,0,3
2451,2019-04-13,3,0,3
2452,2019-04-13,4,0,3
2453,2019-04-13,5,0,3
2454,2019-04-13,6,0,3
2455,2019-04-13,7,0,3
2456,2019-04-13,8,0,3
2457,2019-04-13,9,0,3
2458,2019-04-13,10,0,3
2459,2019-04-13,11,0,3
2460,2019-04-13,12,0,3
2461,2019-04-13,13,0,3
2462,2019-04-13,14,0,3
2463,2019-04-13,15,0,3
2464,2019-04-13,16,0,3
2465,2019-04-13,17,0,3
2466,2019-04-13,18,0,3
2467,2019-04-13,19,0,3
2468,2019-04-13,20,0,3
2469,2019-04-13,21,0,3
2470,2019-04-13,22,0,3
2471,2019-04-13,23,0,3
2472,2019-04-14,0,0,3
2473,2019-04-14,1,0,3
2474,2019-04-14,2,0,3
2475,2019-04-14,3,0,3
2476,2019-04-14,4,0,3
2477,2019-04-14,5,0,3
2478,2019-04-14,6,0,3
2479,2019-04-14,7,0,3
2480,2019-04-14,8,0,3
2481,2019-04-14,9,0,3
2482,2019-04-14,10,0,3
2483,2019-04-14,11,0,3
2484,2019-04-14,12,0,3
2485,2019-04-14,13,0,3
2486,2019-04-14,14,0,3
2487,2019-04-14,15,0,3
2488,2019-04-14,16,0,3
2489,2019-04-14,17,0,3
2490,2019-04-14,18,0,3
2491,2019-04-14,19,0,3
2492,2019-04-14,20,0,3
2493,2019-04-14,21,0,3
2494,2019-04-14,22,0,3
2495,2019-04-14,23,0,3
2496,2019-04-15,0,0,3
2497,2019-04-15,1,0,3
2498,2019-04-15,2,0,3
2499,2019-04-15,3,0,3
2500,2019-04-15,4,0,3
2501,2019-04-15,5,0,3
2502,2019-04-15,6,0,3
2503,2019-04-15,7,0,3
2504,2019-04-15,8,0,3
2505,2019-04-15,9,0,3
2506,2019-04-15,10,0,3
2507,2019-04-15,11,0,3
2508,2019-04-15,12,0,3
2509,2019-04-15,13,0,3
2510,2019-04-15,14,0,3
2511,2019-04-15,15,0,3
2512,2019-04-15,16,0,3
2513,2019-04-15,17,0,3
2514,2019-04-15,18,0,3
2515,2019-04-15,19,0,3
2516,2019-04-15,20,0,3
2517,2019-04-15,21,0,3
2518,2019-04-15,22,0,3
2519,2019-04-15,23,0,3
2520,2019-04-16,0,0,3
2521,2019-04-16,1,0,3
2522,2019-04-16,2,0,3
2523,2019-04-16,3,0,3
2524,2019-04-16,4,0,3
2525,2019-04-16,5,0,3
2526,2019-04-16,6,0,3
2527,2019-04-16,7,0,3
2528,2019-04-16,8,0,3
2529,2019-04-16,9,0,3
2530,2019-04-16,10,0,3
2531,2019-04-16,11,0,3
2532,2019-04-16,12,0,3
2533,2019-04-16,13,0,3
2534,2019-04-16,14,0,3
2535,2019-04-16,15,0,3
2536,2019-04-16,16,0,3
2537,2019-04-16,17,0,3
2538,2019-04-16,18,0,3
2539,2019-04-16,19,0,3
2540,2019-04-16,20,0,3
2541,2019-04-16,21,0,3
2542,2019-04-16,22,0,3
2543,2019-04-16,23,0,3
2544,2019-04-17,0,0,3
2545,2019-04-17,1,0,3
2546,2019-04-17,2,0,3
2547,2019-04-17,3,0,3
2548,2019-04-17,4,0,3
2549,2019-04-17,5,0,3
2550,2019-04-17,6,0,3
2551,2019-04-17,7,0,3
2552,2019-04-17,8,0,3
2553,2019-04-17,9,0,3
2554,2019-04-17,10,0,3
2555,2019-04-17,11,0,3
2556,2019-04-17,12,0,3
2557,2019-04-17,13,0,3
2558,2019-04-17,14,0,3
2559,2019-04-17,15,0,3
2560,2019-04-17,16,0,3
2561,2019-04-17,17,0,3
2562,2019-04-17,18,0,3
2563,2019-04-17,19,0,3
2564,2019-04-17,20,0,3
2565,2019-04-17,21,0,3
2566,2019-04-17,22,0,3
2567,2019-04-17,23,0,3
2568,2019-04-18,0,0,3
2569,2019-04-18,1,0,3
2570,2019-04-18,2,0,3
2571,2019-04-18,3,0,3
2572,2019-04-18,4,0,3
2573,2019-04-18,5,0,3
2574,2019-04-18,6,0,3
2575,2019-04-18,7,0,3
2576,2019-04-18,8,0,3
2577,2019-04-18,9,0,3
2578,2019-04-18,10,0,3
2579,2019-04-18,11,0,3
2580,2019-04-18,12,0,3
2581,2019-04-18,13,0,3
2582,2019-04-18,14,0,3
2583,2019-04-18,15,0,3
2584,2019-04-18,16,0,3
2585,2019-04-18,17,0,3
2586,2019-04-18,18,0,3
2587,2019-04-18,19,0,3
2588,2019-04-18,20,0,3
2589,2019-04-18,21,0,3
2590,2019-04-18,22,0,3
2591,2019-04-18,23,0,3
2592,2019-04-19,0,0,3
2593,2019-04-19,1,0,3
2594,2019-04-19,2,0,3
2595,2019-04-19,3,0,3
2596,2019-04-19,4,0,3
2597,2019-04-19,5,0,3
2598,2019-04-19,6,0,3
2599,2019-04-19,7,0,3
2600,2019-04-19,8,0,3
2601,2019-04-19,9,0,3
2602,2019-04-19,10,0,3
2603,2019-04-19,11,0,3
2604,2019-04-19,12,0,3
2605,2019-04-19,13,0,3
2606,2019-04-19,14,0,3
2607,2019-04-19,15,0,3
2608,2019-04-19,16,0,3
2609,2019-04-19,17,0,3
2610,2019-04-19,18,0,3
2611,2019-04-19,19,0,3
2612,2019-04-19,20,0,3
2613,2019-04-19,21,0,3
2614,2019-04-19,22,0,3
2615,2019-04-19,23,0,3
2616,2019-04-20,0,0,3
2617,2019-04-20,1,0,3
2618,2019-04-20,2,0,3
2619,2019-04-20,3,0,3
2620,2019-04-20,4,0,3
2621,2019-04-20,5,0,3
2622,2019-04-20,6,0,3
2623,2019-04-20,7,0,3
2624,2019-04-20,8,0,3
2625,2019-04-20,9,0,3
2626,2019-04-20,10,0,3
2627,2019-04-20,11,0,3
2628,2019-04-20,12,0,3
2629,2019-04-20,13,0,3
2630,2019-04-20,14,0,3
2631,2019-04-20,15,0,3
2632,2019-04-20,16,0,3
2633,2019-04-20,17,0,3
2634,2019-04-20,18,0,3
2635,2019-04-20,19,0,3
2636,2019-04-20,20,0,3
2637,2019-04-20,21,0,3
2638,2019-04-20,22,0,3
2639,2019-04-20,23,0,3
2640,2019-04-21,0,0,3
2641,2019-04-21,1,0,3
2642,2019-04-21,2,0,3
2643,2019-04-21,3,0,3
2644,2019-04-21,4,0,3
2645,2019-04-21,5,0,3
2646,2019-04-21,6,0,3
2647,2019-04-21,7,0,3
2648,2019-04-21,8,0,3
2649,2019-04-21,9,0,3
2650,2019-04-21,10,0,3
2651,2019-04-21,11,0,3
2652,2019-04-21,12,0,3
2653,2019-04-21,13,0,3
2654,2019-04-21,14,0,3
2655,2019-04-21,15,0,3
2656,2019-04-21,16,0,3
2657,2019-04-21,17,0,3
2658,2019-04-21,18,0,3
2659,2019-04-21,19,0,3
2660,2019-04-21,20,0,3
2661,2019-04-21,21,0,3
2662,2019-04-21,22,0,3
2663,2019-04-21,23,0,3
2664,2019-04-22,0,0,3
2665,2019-04-22,1,0,3
2666,2019-04-22,2,0,3
2667,2019-04-22,3,0,3
2668,2019-04-22,4,0,3
2669,2019-04-22,5,0,3
2670,2019-04-22,6,0,3
2671,2019-04-22,7,0,3
2672,2019-04-22,8,0,3
2673,2019-04-22,9,0,3
2674,2019-04-22,10,0,3
2675,2019-04-22,11,0,3
2676,2019-04-22,12,0,3
2677,2019-04-22,13,0,3
2678,2019-04-22,14,0,3
2679,2019-04-22,15,0,3
2680,2019-04-22,16,0,3
2681,2019-04-22,17,0,3
2682,2019-04-22,18,0,3
2683,2019-04-22,19,0,3
2684,2019-04-22,20,0,3
2685,2019-04-22,21,0,3
2686,2019-04-22,22,0,3
2687,2019-04-22,23,0,3
2688,2019-04-23,0,0,3
2689,2019-04-23,1,0,3
2690,2019-04-23,2,0,3
2691,2019-04-23,3,0,3
2692,2019-04-23,4,0,3
2693,2019-04-23,5,0,3
2694,2019-04-23,6,0,3
2695,2019-04-23,7,0,3
2696,2019-04-23,8,0,3
2697,2019-04-23,9,0,3
2698,2019-04-23,10,0,3
2699,2019-04-23,11,0,3
2700,2019-04-23,12,0,3
2701,2019-04-23,13,0,3
2702,2019-04-23,14,0,3
2703,2019-04-23,15,0,3
2704,2019-04-23,16,0,3
2705,2019-04-23,17,0,3
2706,2019-04-23,18,0,3
2707,2019-04-23,19,0,3
2708,2019-04-23,20,0,3
2709,2019-04-23,21,0,3
2710,2019-04-23,22,0,3
2711,2019-04-23,23,0,3
2712,2019-04-24,0,0,3
2713,2019-04-24,1,0,3
2714,2019-04-24,2,0,3
2715,2019-04-24,3,0,3
2716,2019-04-24,4,0,3
2717,2019-04-24,5,0,3
2718,2019-04-24,6,0,3
2719,2019-04-24,7,0,3
2720,2019-04-24,8,0,3
2721,2019-04-24,9,0,3
2722,2019-04-24,10,0,3
2723,2019-04-24,11,0,3
2724,2019-04-24,12,0,3
2725,2019-04-24,13,0,3
2726,2019-04-24,14,0,3
2727,2019-04-24,15,0,3
2728,2019-04-24,16,0,3
2729,2019-04-24,17,0,3
2730,2019-04-24,18,0,3
2731,2019-04-24,19,0,3
2732,2019-04-24,20,0,3
2733,2019-04-24,21,0,3
2734,2019-04-24,22,0,3
2735,2019-04-24,23,0,3
2736,2019-04-25,0,0,3
2737,2019-04-25,1,0,3
2738,2019-04-25,2,0,3
2739,2019-04-25,3,0,3
2740,2019-04-25,4,0,3
2741,2019-04-25,5,0,3
2742,2019-04-25,6,0,3
2743,2019-04-25,7,0,3
2744,2019-04-25,8,0,3
2745,2019-04-25,9,0,3
2746,2019-04-25,10,0,3
2747,2019-04-25,11,0,3
2748,2019-04-25,12,0,3
2749,2019-04-25,13,0,3
2750,2019-04-25,14,0,3
2751,2019-04-25,15,0,3
2752,2019-04-25,16,0,3
2753,2019-04-25,17,0,3
2754,2019-04-25,18,0,3
2755,2019-04-25,19,0,3
2756,2019-04-25,20,0,3
2757,2019-04-25,21,0,3
2758,2019-04-25,22,0,3
2759,2019-04-25,23,0,3
2760,2019-04-26,0,0,3
2761,2019-04-26,1,0,3
2762,2019-04-26,2,0,3
2763,2019-04-26,3,0,3
2764,2019-04-26,4,0,3
2765,2019-04-26,5,0,3
2766,2019-04-26,6,0,3
2767,2019-04-26,7,0,3
2768,2019-04-26,8,0,3
2769,2019-04-26,9,0,3
2770,2019-04-26,10,0,3
2771,2019-04-26,11,0,3
2772,2019-04-26,12,0,3
2773,2019-04-26,13,0,3
2774,2019-04-26,14,0,3
2775,2019-04-26,15,0,3
2776,2019-04-26,16,0,3
2777,2019-04-26,17,0,3
2778,2019-04-26,18,0,3
2779,2019-04-26,19,0,3
2780,2019-04-26,20,0,3
2781,2019-04-26,21,0,3
2782,2019-04-26,22,0,3
2783,2019-04-26,23,0,3
2784,2019-04-27,0,0,3
2785,2019-04-27,1,0,3
2786,2019-04-27,2,0,3
2787,2019-04-27,3,0,3
2788,2019-04-27,4,0,3
2789,2019-04-27,5,0,3
2790,2019-04-27,6,0,3
2791,2019-04-27,7,0,3
2792,2019-04-27,8,0,3
2793,2019-04-27,9,0,3
2794,2019-04-27,10,0,3
2795,2019-04-27,11,0,3
2796,2019-04-27,12,0,3
2797,2019-04-27,13,0,3
2798,2019-04-27,14,0,3
2799,2019-04-27,15,0,3
2800,2019-04-27,16,0,3
2801,2019-04-27,17,0,3
2802,2019-04-27,18,0,3
2803,2019-04-27,19,0,3
2804,2019-04-27,20,0,3
2805,2019-04-27,21,0,3
2806,2019-04-27,22,0,3
2807,2019-04-27,23,0,3
2808,2019-04-28,0,0,3
2809,2019-04-28,1,0,3
2810,2019-04-28,2,0,3
2811,2019-04-28,3,0,3
2812,2019-04-28,4,0,3
2813,2019-04-28,5,0,3
2814,2019-04-28,6,0,3
2815,2019-04-28,7,0,3
2816,2019-04-28,8,0,3
2817,2019-04-28,9,0,3
2818,2019-04-28,10,0,3
2819,2019-04-28,11,0,3
2820,2019-04-28,12,0,3
2821,2019-04-28,13,0,3
2822,2019-04-28,14,0,3
2823,2019-04-28,15,0,3
2824,2019-04-28,16,0,3
2825,2019-04-28,17,0,3
2826,2019-04-28,18,0,3
2827,2019-04-28,19,0,3
2828,2019-04-28,20,0,3
2829,2019-04-28,21,0,3
2830,2019-04-28,22,0,3
2831,2019-04-28,23,0,3
2832,2019-04-29,0,0,3
2833,2019-04-29,1,0,3
2834,2019-04-29,2,0,3
2835,2019-04-29,3,0,3
2836,2019-04-29,4,0,3
2837,2019-04-29,5,0,3
2838,2019-04-29,6,0,3
2839,2019-04-29,7,0,3
2840,2019-04-29,8,0,3
2841,2019-04-29,9,0,3
2842,2019-04-29,10,0,3
2843,2019-04-29,11,0,3
2844,2019-04-29,12,0,3
2845,2019-04-29,13,0,3
2846,2019-04-29,14,0,3
2847,2019-04-29,15,0,3
2848,2019-04-29,16,0,3
2849,2019-04-29,17,0,3
2850,2019-04-29,18,0,3
2851,2019-04-29,19,0,3
2852,2019-04-29,20,0,3
2853,2019-04-29,21,0,3
2854,2019-04-29,22,0,3
2855,2019-04-29,23,0,3
2856,2019-04-30,0,0,3
2857,2019-04-30,1,0,3
2858,2019-04-30,2,0,3
2859,2019-04-30,3,0,3
2860,2019-04-30,4,0,3
2861,2019-04-30,5,0,3
2862,2019-04-30,6,0,3
2863,2019-04-30,7,0,3
2864,2019-04-30,8,0,3
2865,2019-04-30,9,0,3
2866,2019-04-30,10,0,3
2867,2019-04-30,11,0,3
2868,2019-04-30,12,0,3
2869,2019-04-30,13,0,3
2870,2019-04-30,14,0,3
2871,2019-04-30,15,0,3
2872,2019-04-30,16,0,3
2873,2019-04-30,17,0,3
2874,2019-04-30,18,0,3
2875,2019-04-30,19,0,3
2876,2019-04-30,20,0,3
2877,2019-04-30,21,0,3
2878,2019-04-30,22,0,3
2879,2019-04-30,23,0,3
2880,2019-05-01,0,0,3
2881,2019-05-01,1,0,3
2882,2019-05-01,2,0,3
2883,2019-05-01,3,0,3
2884,2019-05-01,4,0,3
2885,2019-05-01,5,0,3
2886,2019-05-01,6,0,3
2887,2019-05-01,7,0,3
2888,2019-05-01,8,0,3
2889,2019-05-01,9,0,3
2890,2019-05-01,10,0,3
2891,2019-05-01,11,0,3
2892,2019-05-01,12,0,3
2893,2019-05-01,13,0,3
2894,2019-05-01,14,0,3
2895,2019-05-01,15,0,3
2896,2019-05-01,16,0,3
2897,2019-05-01,17,0,3
2898,2019-05-01,18,0,3
2899,2019-05-01,19,0,3
2900,2019-05-01,20,0,3
2901,2019-05-01,21,0,3
2902,2019-05-01,22,0,3
2903,2019-05-01,23,0,3
2904,2019-05-02,0,0,3
2905,2019-05-02,1,0,3
2906,2019-05-02,2,0,3
2907,2019-05-02,3,0,3
2908,2019-05-02,4,0,3
2909,2019-05-02,5,0,3
2910,2019-05-02,6,0,3
2911,2019-05-02,7,0,3
2912,2019-05-02,8,0,3
2913,2019-05-02,9,0,3
2914,2019-05-02,10,0,3
2915,2019-05-02,11,0,3
2916,2019-05-02,12,0,3
2917,2019-05-02,13,0,3
2918,2019-05-02,14,0,3
2919,2019-05-02,15,0,3
2920,2019-05-02,16,0,3
2921,2019-05-02,17,0,3
2922,2019-05-02,18,0,3
2923,2019-05-02,19,0,3
2924,2019-05-02,20,0,3
2925,2019-05-02,21,0,3
2926,2019-05-02,22,0,3
2927,2019-05-02,23,0,3
2928,2019-05-03,0,0,3
2929,2019-05-03,1,0,3
2930,2019-05-03,2,0,3
2931,2019-05-03,3,0,3
2932,2019-05-03,4,0,3
2933,2019-05-03,5,0,3
2934,2019-05-03,6,0,3
2935,2019-05-03,7,0,3
2936,2019-05-03,8,0,3
2937,2019-05-03,9,0,3
2938,2019-05-03,10,0,3
2939,2019-05-03,11,0,3
2940,2019-05-03,12,0,3
2941,2019-05-03,13,0,3
2942,2019-05-03,14,0,3
2943,2019-05-03,15,0,3
2944,2019-05-03,16,0,3
2945,2019-05-03,17,0,3
2946,2019-05-03,18,0,3
2947,2019-05-03,19,0,3
2948,2019-05-03,20,0,3
2949,2019-05-03,21,0,3
2950,2019-05-03,22,0,3
2951,2019-05-03,23,0,3
2952,2019-05-04,0,0,3
2953,2019-05-04,1,0,3
2954,2019-05-04,2,0,3
2955,2019-05-04,3,0,3
2956,2019-05-04,4,0,3
2957,2019-05-04,5,0,3
2958,2019-05-04,6,0,3
2959,2019-05-04,7,0,3
2960,2019-05-04,8,0,3
2961,2019-05-04,9,0,3
2962,2019-05-04,10,0,3
2963,2019-05-04,11,0,3
2964,2019-05-04,12,0,3
2965,2019-05-04,13,0,3
2966,2019-05-04,14,0,3
2967,2019-05-04,15,0,3
2968,2019-05-04,16,0,3
2969,2019-05-04,17,0,3
2970,2019-05-04,18,0,3
2971,2019-05-04,19,0,3
2972,2019-05-04,20,0,3
2973,2019-05-04,21,0,3
2974,2019-05-04,22,0,3
2975,2019-05-04,23,0,3
2976,2019-05-05,0,0,3
2977,2019-05-05,1,0,3
2978,2019-05-05,2,0,3
2979,2019-05-05,3,0,3
2980,2019-05-05,4,0,3
2981,2019-05-05,5,0,3
2982,2019-05-05,6,0,3
2983,2019-05-05,7,0,3
2984,2019-05-05,8,0,3
2985,2019-05-05,9,0,3
2986,2019-05-05,10,0,3
2987,2019-05-05,11,0,3
2988,2019-05-05,12,0,3
2989,2019-05-05,13,0,3
2990,2019-05-05,14,0,3
2991,2019-05-05,15,0,3
2992,2019-05-05,16,0,3
2993,2019-05-05,17,0,3
2994,2019-05-05,18,0,3
2995,2019-05-05,19,0,3
2996,2019-05-05,20,0,3
2997,2019-05-05,21,0,3
2998,2019-05-05,22,0,3
2999,2019-05-05,23,0,3
3000,2019-05-06,0,0,3
3001,2019-05-06,1,0,3
3002,2019-05-06,2,0,3
3003,2019-05-06,3,0,3
3004,2019-05-06,4,0,3
3005,2019-05-06,5,0,3
3006,2019-05-06,6,0,3
3007,2019-05-06,7,0,3
3008,2019-05-06,8,0,3
3009,2019-05-06,9,0,3
3010,2019-05-06,10,0,3
3011,2019-05-06,11,0,3
3012,2019-05-06,12,0,3
3013,2019-05-06,13,0,3
3014,2019-05-06,14,0,3
3015,2019-05-06,15,0,3
3016,2019-05-06,16,0,3
3017,2019-05-06,17,0,3
3018,2019-05-06,18,0,3
3019,2019-05-06,19,0,3
3020,2019-05-06,20,0,3
3021,2019-05-06,21,0,3
3022,2019-05-06,22,0,3
3023,2019-05-06,23,0,3
3024,2019-05-07,0,0,3
3025,2019-05-07,1,0,3
3026,2019-05-07,2,0,3
3027,2019-05-07,3,0,3
3028,2019-05-07,4,0,3
3029,2019-05-07,5,0,3
3030,2019-05-07,6,0,3
3031,2019-05-07,7,0,3
3032,2019-05-07,8,0,3
3033,2019-05-07,9,0,3
3034,2019-05-07,10,0,3
3035,2019-05-07,11,0,3
3036,2019-05-07,12,0,3
3037,2019-05-07,13,0,3
3038,2019-05-07,14,0,3
3039,2019-05-07,15,0,3
3040,2019-05-07,16,0,3
3041,2019-05-07,17,0,3
3042,2019-05-07,18,0,3
3043,2019-05-07,19,0,3
3044,2019-05-07,20,0,3
3045,2019-05-07,21,0,3
3046,2019-05-07,22,0,3
3047,2019-05-07,23,0,3
3048,2019-05-08,0,0,3
3049,2019-05-08,1,0,3
3050,2019-05-08,2,0,3
3051,2019-05-08,3,0,3
3052,2019-05-08,4,0,3
3053,2019-05-08,5,0,3
3054,2019-05-08,6,0,3
3055,2019-05-08,7,0,3
3056,2019-05-08,8,0,3
3057,2019-05-08,9,0,3
3058,2019-05-08,10,0,3
3059,2019-05-08,11,0,3
3060,2019-05-08,12,0,3
3061,2019-05-08,13,0,3
3062,2019-05-08,14,0,3
3063,2019-05-08,15,0,3
3064,2019-05-08,16,0,3
3065,2019-05-08,17,0,3
3066,2019-05-08,18,0,3
3067,2019-05-08,19,0,3
3068,2019-05-08,20,0,3
3069,2019-05-08,21,0,3
3070,2019-05-08,22,0,3
3071,2019-05-08,23,0,3
3072,2019-05-09,0,0,3
3073,2019-05-09,1,0,3
3074,2019-05-09,2,0,3
3075,2019-05-09,3,0,3
3076,2019-05-09,4,0,3
3077,2019-05-09,5,0,3
3078,2019-05-09,6,0,3
3079,2019-05-09,7,0,3
3080,2019-05-09,8,0,3
3081,2019-05-09,9,0,3
3082,2019-05-09,10,0,3
3083,2019-05-09,11,0,3
3084,2019-05-09,12,0,3
3085,2019-05-09,13,0,3
3086,2019-05-09,14,0,3
3087,2019-05-09,15,0,3
3088,2019-05-09,16,0,3
3089,2019-05-09,17,0,3
3090,2019-05-09,18,0,3
3091,2019-05-09,19,0,3
3092,2019-05-09,20,0,3
3093,2019-05-09,21,0,3
3094,2019-05-09,22,0,3
3095,2019-05-09,23,0,3
3096,2019-05-10,0,0,3
3097,2019-05-10,1,0,3
3098,2019-05-10,2,0,3
3099,2019-05-10,3,0,3
3100,2019-05-10,4,0,3
3101,2019-05-10,5,0,3
3102,2019-05-10,6,0,3
3103,2019-05-10,7,0,3
