State, Facility Name, Facility ID (ORISPL), Year, Date, Hour, Gross Load (MW), SO2 (pounds), NOx (pounds), CO2 (short tons), Heat Input (MMBtu)
CA,Harbor Generating Station,399,2020,1/1/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/1/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/2/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/3/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/4/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/5/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,7,7,0.047,8,4.53,77.67
CA,Harbor Generating Station,399,2020,1/6/20,8,47,0.268,14.278,26,446.2
CA,Harbor Generating Station,399,2020,1/6/20,9,15,0.208,10.406,13.5,216.8
CA,Harbor Generating Station,399,2020,1/6/20,10,26,0.17,26.711,16.494,282.163
CA,Harbor Generating Station,399,2020,1/6/20,11,9,0.154,8.209,10.032,154.88
CA,Harbor Generating Station,399,2020,1/6/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/6/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,7,3,0.025,2.493,2.464,42.262
CA,Harbor Generating Station,399,2020,1/7/20,8,30,0.282,14.661,20.2,333.2
CA,Harbor Generating Station,399,2020,1/7/20,9,4,0.081,3.647,4.662,75.978
CA,Harbor Generating Station,399,2020,1/7/20,10,0,0.012,0.782,1.207,20.587
CA,Harbor Generating Station,399,2020,1/7/20,11,31,0.282,23.324,19.8,328.5
CA,Harbor Generating Station,399,2020,1/7/20,12,5,0.047,4.079,5.252,86.788
CA,Harbor Generating Station,399,2020,1/7/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/7/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,7,0,0.003,0.055,0.32,5.485
CA,Harbor Generating Station,399,2020,1/8/20,8,34,0.205,13.697,20.7,351.2
CA,Harbor Generating Station,399,2020,1/8/20,9,11,0.169,4.97,10.285,165.665
CA,Harbor Generating Station,399,2020,1/8/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/8/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/9/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/10/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/11/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/12/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/13/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/14/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/15/20,5,20,0.163,3.54,15.867,272.319
CA,Harbor Generating Station,399,2020,1/15/20,6,81,0.584,70.027,56.7,972.6
CA,Harbor Generating Station,399,2020,1/15/20,7,95,0.585,13.657,56.9,975.5
CA,Harbor Generating Station,399,2020,1/15/20,8,83,0.688,13.011,47.138,765.38
CA,Harbor Generating Station,399,2020,1/15/20,9,102,0.621,13.712,54.4,914.1
CA,Harbor Generating Station,399,2020,1/15/20,10,109,0.576,14.394,56,959.6
CA,Harbor Generating Station,399,2020,1/15/20,11,109,0.573,14.324,55.7,954.9
CA,Harbor Generating Station,399,2020,1/15/20,12,108,0.57,14.244,55.4,949.6
CA,Harbor Generating Station,399,2020,1/15/20,13,108,0.57,14.244,55.4,949.6
CA,Harbor Generating Station,399,2020,1/15/20,14,108,0.568,14.207,55.3,947.1
CA,Harbor Generating Station,399,2020,1/15/20,15,108,0.568,14.207,55.3,947.1
CA,Harbor Generating Station,399,2020,1/15/20,16,108,0.569,14.229,55.3,948.6
CA,Harbor Generating Station,399,2020,1/15/20,17,123,0.681,30.221,66.173,1135.389
CA,Harbor Generating Station,399,2020,1/15/20,18,221,1.242,64.079,120.76,2070.34
CA,Harbor Generating Station,399,2020,1/15/20,19,250,1.388,36.058,134.9,2312.8
CA,Harbor Generating Station,399,2020,1/15/20,20,250,1.39,38.804,135.2,2316.3
CA,Harbor Generating Station,399,2020,1/15/20,21,248,1.378,36.643,134,2295.4
CA,Harbor Generating Station,399,2020,1/15/20,22,119,0.64,16.13,62.239,1067.093
CA,Harbor Generating Station,399,2020,1/15/20,23,23,0.149,2.983,14.5,248.55
CA,Harbor Generating Station,399,2020,1/16/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,10,2,0.003,0.084,0.3,5.22
CA,Harbor Generating Station,399,2020,1/16/20,11,34,0.202,5.374,19.558,335.874
CA,Harbor Generating Station,399,2020,1/16/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,18,16,0.102,12.617,9.95,170.5
CA,Harbor Generating Station,399,2020,1/16/20,19,20,0.117,3.324,11.421,195.52
CA,Harbor Generating Station,399,2020,1/16/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/16/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/17/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,0,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,1,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,2,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,3,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,4,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,5,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,6,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,7,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,8,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,9,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,10,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,11,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,12,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,13,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,14,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,15,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,16,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,17,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,18,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,19,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,20,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,21,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,22,,,,,
CA,Harbor Generating Station,399,2020,1/18/20,23,,,,,
CA,Harbor Generating Station,399,2020,1/19/20,0,,,,,
