state,facility,facility_id,year,date,hour,load_mw,so2_lb,nox_lb,co2_short_tons,heat_input_mmbtu
UT,Intermountain,6481,2019,1/1/19,0,1876,1429.3,5294.989,1729.8,16860.2
UT,Intermountain,6481,2019,1/1/19,1,1863,1422.7,5171.236,1722.1,16783.8
UT,Intermountain,6481,2019,1/1/19,2,1851,1392,5104.167,1708,16647.2
UT,Intermountain,6481,2019,1/1/19,3,1827,1274.3,5120.182,1683.2,16405.1
UT,Intermountain,6481,2019,1/1/19,4,1813,1202.2,4982.914,1675,16326.1
UT,Intermountain,6481,2019,1/1/19,5,1831,1106.6,4929.869,1693.6,16507.3
UT,Intermountain,6481,2019,1/1/19,6,1850,1005.6,4972.618,1719.7,16761.8
UT,Intermountain,6481,2019,1/1/19,7,1826,858.1,4805.004,1690.7,16478.7
UT,Intermountain,6481,2019,1/1/19,8,1782,762,4510.641,1649.5,16077.2
UT,Intermountain,6481,2019,1/1/19,9,1422,422,2937.354,1290.2,12574.3
UT,Intermountain,6481,2019,1/1/19,10,947,215.5,1573.725,877.4,8550.9
UT,Intermountain,6481,2019,1/1/19,11,804,172.5,1502.046,782.2,7624.4
UT,Intermountain,6481,2019,1/1/19,12,804,166.8,1510.584,786.7,7667.3
UT,Intermountain,6481,2019,1/1/19,13,803,166.7,1490.097,790,7700.8
UT,Intermountain,6481,2019,1/1/19,14,810,173.3,1508.052,795.5,7753.4
UT,Intermountain,6481,2019,1/1/19,15,1092,347,1929.765,1070.1,10430.4
UT,Intermountain,6481,2019,1/1/19,16,1563,552.3,3526.236,1488.6,14509.5
UT,Intermountain,6481,2019,1/1/19,17,1824,744.1,4607.194,1707.5,16642.5
UT,Intermountain,6481,2019,1/1/19,18,1864,805.3,4666.685,1744.3,17000.9
UT,Intermountain,6481,2019,1/1/19,19,1870,792.9,4482.753,1734.9,16910
UT,Intermountain,6481,2019,1/1/19,20,1869,833.7,4582.938,1734.7,16907.5
UT,Intermountain,6481,2019,1/1/19,21,1872,898.8,4600.356,1741.5,16974
UT,Intermountain,6481,2019,1/1/19,22,1873,956.6,4640.427,1743.5,16994.1
UT,Intermountain,6481,2019,1/1/19,23,1867,1008.6,4625.666,1741.6,16974.7
UT,Intermountain,6481,2019,1/2/19,0,1864,1066.2,4620.841,1730.2,16863.7
UT,Intermountain,6481,2019,1/2/19,1,1583,714.25,3343.285,1038.65,10123.7
UT,Intermountain,6481,2019,1/2/19,2,950,564.875,2683.941,987,9619.35
UT,Intermountain,6481,2019,1/2/19,3,950,600.6,2882.523,1012.2,9866.4
UT,Intermountain,6481,2019,1/2/19,4,950,633.9,2892.912,1005.8,9802.4
UT,Intermountain,6481,2019,1/2/19,5,950,615.5,2786.689,1010.8,9852.6
UT,Intermountain,6481,2019,1/2/19,6,965,639.6,2989.235,1024,9980.8
UT,Intermountain,6481,2019,1/2/19,7,969,535.2,2969.485,987.9,9628.4
UT,Intermountain,6481,2019,1/2/19,8,966,422.5,2712.968,940.1,9162.5
UT,Intermountain,6481,2019,1/2/19,9,1115,486.5,3098.891,1082.8,10553.5
UT,Intermountain,6481,2019,1/2/19,10,1221,512.7,3158.951,1183.9,11539.3
UT,Intermountain,6481,2019,1/2/19,11,1253,533.3,2817.666,1174,11442.4
UT,Intermountain,6481,2019,1/2/19,12,1148,468.9,2203.504,1063.3,10363.4
UT,Intermountain,6481,2019,1/2/19,13,1096,465.3,2109.982,1033.1,10069.4
UT,Intermountain,6481,2019,1/2/19,14,1082,462.6,2105.929,1028.2,10021
UT,Intermountain,6481,2019,1/2/19,15,1235,632.2,2409.671,1173.4,11436.8
UT,Intermountain,6481,2019,1/2/19,16,1625,924.2,4129.982,1535.6,14967.2
UT,Intermountain,6481,2019,1/2/19,17,1785,1015.3,5211.68,1658,16159.5
UT,Intermountain,6481,2019,1/2/19,18,1823,1035.4,5377.754,1689.9,16470.4
UT,Intermountain,6481,2019,1/2/19,19,1776,954.6,5088.658,1631.5,15901.9
UT,Intermountain,6481,2019,1/2/19,20,1873,1087,5580.69,1716.8,16733.1
UT,Intermountain,6481,2019,1/2/19,21,1883,1115.6,5515.133,1714.7,16712.4
UT,Intermountain,6481,2019,1/2/19,22,1884,1169.7,5448.537,1725.4,16816.8
UT,Intermountain,6481,2019,1/2/19,23,1884,1249.2,5417.662,1729,16852
UT,Intermountain,6481,2019,1/3/19,0,1883,1313.3,5459.488,1750.4,17060.9
UT,Intermountain,6481,2019,1/3/19,1,1822,1253.2,5223.194,1687.9,16451.8
UT,Intermountain,6481,2019,1/3/19,2,1614,978.3,4206.808,1480.8,14433.6
UT,Intermountain,6481,2019,1/3/19,3,1510,920.2,3870.331,1386.1,13510.4
UT,Intermountain,6481,2019,1/3/19,4,1482,930.3,3732.556,1367.8,13331.4
UT,Intermountain,6481,2019,1/3/19,5,1612,1112.7,4385.861,1495.5,14575.7
UT,Intermountain,6481,2019,1/3/19,6,1785,1373,5136.062,1654.8,16128.7
UT,Intermountain,6481,2019,1/3/19,7,1810,1397.4,5144.323,1670.2,16278.6
UT,Intermountain,6481,2019,1/3/19,8,1799,1376.5,5137.199,1654.8,16128.8
UT,Intermountain,6481,2019,1/3/19,9,1585,1038.7,3989.799,1441.7,14050.9
UT,Intermountain,6481,2019,1/3/19,10,1218,615.1,2623.52,1106.4,10784
UT,Intermountain,6481,2019,1/3/19,11,1033,593.1,1988.016,1037.8,10115.1
UT,Intermountain,6481,2019,1/3/19,12,982,576.7,1958.166,1009.1,9835.7
UT,Intermountain,6481,2019,1/3/19,13,922,556.8,1890.882,974.3,9496.8
UT,Intermountain,6481,2019,1/3/19,14,920,556.3,1888.295,973.3,9486.6
UT,Intermountain,6481,2019,1/3/19,15,1092,644.2,2158.854,1127.1,10985.3
UT,Intermountain,6481,2019,1/3/19,16,1589,828.5,3714.953,1449.3,14125.5
UT,Intermountain,6481,2019,1/3/19,17,1790,898,4187.972,1571.2,15314.2
UT,Intermountain,6481,2019,1/3/19,18,1812,912.8,4505.599,1597.2,15566.8
UT,Intermountain,6481,2019,1/3/19,19,1725,869.3,4054.521,1521.1,14826.3
UT,Intermountain,6481,2019,1/3/19,20,1814,912.4,4503.84,1596.6,15562.1
UT,Intermountain,6481,2019,1/3/19,21,1817,914.2,4512.818,1599.8,15593.2
UT,Intermountain,6481,2019,1/3/19,22,1818,909.6,4489.902,1591.6,15513.1
UT,Intermountain,6481,2019,1/3/19,23,1817,910.2,4493.313,1592.8,15524.8
UT,Intermountain,6481,2019,1/4/19,0,1816,912.8,4505.61,1597.2,15566.9
UT,Intermountain,6481,2019,1/4/19,1,1824,916.3,4523.077,1603.3,15627.2
UT,Intermountain,6481,2019,1/4/19,2,1676,848.2,3955.971,1484.2,14465.7
UT,Intermountain,6481,2019,1/4/19,3,1594,822.3,3492.93,1439,14025.4
UT,Intermountain,6481,2019,1/4/19,4,1579,811.1,3444.87,1419.2,13833
UT,Intermountain,6481,2019,1/4/19,5,1578,866.4,4063.125,1473.2,14358.5
UT,Intermountain,6481,2019,1/4/19,6,1758,932.1,4961.031,1638.9,15974.1
UT,Intermountain,6481,2019,1/4/19,7,1701,826,4670.954,1571.2,15314.6
UT,Intermountain,6481,2019,1/4/19,8,1699,810.2,4735.053,1569.6,15298.5
UT,Intermountain,6481,2019,1/4/19,9,1662,735.8,4377.69,1530.8,14919.7
UT,Intermountain,6481,2019,1/4/19,10,1283,424.7,2867.496,1171.3,11416.5
UT,Intermountain,6481,2019,1/4/19,11,1159,349.7,2239.992,1077.9,10506.5
UT,Intermountain,6481,2019,1/4/19,12,1159,393.4,2275.318,1083.6,10560.5
UT,Intermountain,6481,2019,1/4/19,13,1158,421,2115.054,1085.2,10577
UT,Intermountain,6481,2019,1/4/19,14,1158,399.9,2087.422,1087.9,10603.3
UT,Intermountain,6481,2019,1/4/19,15,1158,406.7,2110.228,1088.2,10606.9
UT,Intermountain,6481,2019,1/4/19,16,1336,537.7,2768.606,1268.6,12364.3
UT,Intermountain,6481,2019,1/4/19,17,1785,851.9,4770.811,1664.9,16226.7
UT,Intermountain,6481,2019,1/4/19,18,1878,920,5083.757,1731.5,16876.8
UT,Intermountain,6481,2019,1/4/19,19,1880,945.9,4884.048,1724.1,16804.3
UT,Intermountain,6481,2019,1/4/19,20,1882,954.6,4867.086,1734.1,16900.9
UT,Intermountain,6481,2019,1/4/19,21,1882,1021.2,4825.649,1730.5,16866.7
UT,Intermountain,6481,2019,1/4/19,22,1885,1097.9,4827.544,1737.4,16933.6
UT,Intermountain,6481,2019,1/4/19,23,1885,1152.6,4873.192,1743.4,16993
UT,Intermountain,6481,2019,1/5/19,0,1885,1096.3,5011.593,1743.9,16996.9
UT,Intermountain,6481,2019,1/5/19,1,1859,1040.4,5019.906,1717.1,16736.1
UT,Intermountain,6481,2019,1/5/19,2,1826,990.1,5001.416,1688.5,16457.1
UT,Intermountain,6481,2019,1/5/19,3,1809,977,4936.682,1663.8,16216.9
UT,Intermountain,6481,2019,1/5/19,4,1723,872.6,4386.417,1593.6,15532.4
UT,Intermountain,6481,2019,1/5/19,5,1717,797.7,4309.658,1593.8,15533.6
UT,Intermountain,6481,2019,1/5/19,6,1795,871.5,4745.609,1678.8,16362.6
UT,Intermountain,6481,2019,1/5/19,7,1708,742.2,4553.045,1577.3,15372.7
UT,Intermountain,6481,2019,1/5/19,8,1660,679.9,4300.015,1545.3,15061.6
UT,Intermountain,6481,2019,1/5/19,9,1629,649.3,4035.462,1515.2,14767.7
UT,Intermountain,6481,2019,1/5/19,10,1793,904.2,4806.848,1658.3,16162.6
UT,Intermountain,6481,2019,1/5/19,11,1751,891.7,4538.258,1615.7,15747.4
UT,Intermountain,6481,2019,1/5/19,12,1639,829.1,4072.283,1512.5,14742.4
UT,Intermountain,6481,2019,1/5/19,13,1705,1009.2,4412.872,1576.4,15364.8
UT,Intermountain,6481,2019,1/5/19,14,1720,1060.5,4416.08,1591.4,15510.4
UT,Intermountain,6481,2019,1/5/19,15,1801,1270.9,4820.843,1661,16188.7
UT,Intermountain,6481,2019,1/5/19,16,1783,1253.2,4731.45,1638.9,15973.4
UT,Intermountain,6481,2019,1/5/19,17,1840,1183.4,5006.192,1713.8,16704
UT,Intermountain,6481,2019,1/5/19,18,1878,1211.5,5049.238,1734.6,16906.4
UT,Intermountain,6481,2019,1/5/19,19,1879,1194.9,5025.648,1730.7,16868.9
UT,Intermountain,6481,2019,1/5/19,20,1877,1156.1,4870.749,1727,16832.3
UT,Intermountain,6481,2019,1/5/19,21,1894,1090.5,4913.548,1750.3,17059.2
UT,Intermountain,6481,2019,1/5/19,22,1878,979.7,4846.133,1734.9,16909.1
UT,Intermountain,6481,2019,1/5/19,23,1843,875.6,4623.345,1697.1,16540.9
UT,Intermountain,6481,2019,1/6/19,0,1812,824.5,4547.121,1675.3,16328.2
UT,Intermountain,6481,2019,1/6/19,1,1699,700.7,4001.081,1568.7,15290.3
UT,Intermountain,6481,2019,1/6/19,2,1415,489.9,2910.65,1302.7,12696.2
UT,Intermountain,6481,2019,1/6/19,3,1248,372.7,2306.273,1149.5,11203.8
UT,Intermountain,6481,2019,1/6/19,4,1222,350.3,2254.635,1129,11003.8
UT,Intermountain,6481,2019,1/6/19,5,1190,312,2229.219,1100.5,10725.9
UT,Intermountain,6481,2019,1/6/19,6,1327,386.1,2512.038,1236.5,12052.4
UT,Intermountain,6481,2019,1/6/19,7,1333,374,2531.886,1237.3,12059.2
UT,Intermountain,6481,2019,1/6/19,8,1366,371,2546.05,1253.1,12213.5
UT,Intermountain,6481,2019,1/6/19,9,1032,208.7,1749.875,927.9,9044
UT,Intermountain,6481,2019,1/6/19,10,791,142.4,1346.735,744.7,7257.8
UT,Intermountain,6481,2019,1/6/19,11,703,114.7,1286.884,683.8,6664.4
UT,Intermountain,6481,2019,1/6/19,12,702,93.3,1227.372,682.5,6651.9
UT,Intermountain,6481,2019,1/6/19,13,702,93.4,1140.771,681.4,6641.1
UT,Intermountain,6481,2019,1/6/19,14,702,94,1164.737,686.1,6687
UT,Intermountain,6481,2019,1/6/19,15,713,99.1,1176.877,697.3,6795.8
UT,Intermountain,6481,2019,1/6/19,16,909,173.7,1579.474,892,8694.3
UT,Intermountain,6481,2019,1/6/19,17,1404,362.8,2743.299,1342.4,13083.3
UT,Intermountain,6481,2019,1/6/19,18,1720,529.3,3996.091,1599.2,15586.7
UT,Intermountain,6481,2019,1/6/19,19,1733,509.8,3845.737,1610,15691.7
UT,Intermountain,6481,2019,1/6/19,20,1738,530.1,3972.38,1613.9,15729.8
UT,Intermountain,6481,2019,1/6/19,21,1747,533.9,4096.122,1624.6,15834.9
UT,Intermountain,6481,2019,1/6/19,22,1736,519.7,4039.091,1610.2,15693.9
UT,Intermountain,6481,2019,1/6/19,23,1404,304,2727.096,1269.7,12375.6
UT,Intermountain,6481,2019,1/7/19,0,968,140.8,1551.929,879.1,8568.3
UT,Intermountain,6481,2019,1/7/19,1,736,98.6,1289.597,702.2,6843.8
UT,Intermountain,6481,2019,1/7/19,2,703,99.2,1242.205,683.8,6665.3
UT,Intermountain,6481,2019,1/7/19,3,707,122.7,1273.967,683,6656.2
UT,Intermountain,6481,2019,1/7/19,4,707,131.3,1284.412,681.2,6640
UT,Intermountain,6481,2019,1/7/19,5,756,124.1,1347.157,733.7,7150.5
UT,Intermountain,6481,2019,1/7/19,6,1144,243.4,2026.885,1116.3,10879.7
UT,Intermountain,6481,2019,1/7/19,7,1535,427.1,2875.464,1455.2,14183.2
UT,Intermountain,6481,2019,1/7/19,8,1695,543,3881.479,1585.2,15450.5
UT,Intermountain,6481,2019,1/7/19,9,1423,380.7,2702.681,1318.5,12851.1
UT,Intermountain,6481,2019,1/7/19,10,1441,408.8,2553.627,1348.5,13142.9
UT,Intermountain,6481,2019,1/7/19,11,1343,359.1,2411.627,1254.6,12227.5
UT,Intermountain,6481,2019,1/7/19,12,1317,357.9,2325.586,1218.8,11879.4
UT,Intermountain,6481,2019,1/7/19,13,1077,250.4,1848.279,999.9,9745.6
UT,Intermountain,6481,2019,1/7/19,14,970,224.7,1662.23,911.6,8884.9
UT,Intermountain,6481,2019,1/7/19,15,984,292.1,1715.799,943.2,9193.5
UT,Intermountain,6481,2019,1/7/19,16,1348,526.9,2448.9,1291.4,12586.7
UT,Intermountain,6481,2019,1/7/19,17,1612,631.2,3623.47,1497.8,14598.1
UT,Intermountain,6481,2019,1/7/19,18,1606,614,3668.088,1480.1,14425.6
UT,Intermountain,6481,2019,1/7/19,19,1743,737.3,4236.616,1606.4,15657.3
UT,Intermountain,6481,2019,1/7/19,20,1741,701.6,4244.222,1609,15682.2
UT,Intermountain,6481,2019,1/7/19,21,1778,736.8,4457.942,1641.3,15996.7
UT,Intermountain,6481,2019,1/7/19,22,1780,729,4499.716,1640.8,15992.4
UT,Intermountain,6481,2019,1/7/19,23,1839,822.9,4859.838,1705.2,16620.1
UT,Intermountain,6481,2019,1/8/19,0,1854,873.6,4824.217,1715.8,16723.3
UT,Intermountain,6481,2019,1/8/19,1,1716,746.8,4226.959,1570,15302
UT,Intermountain,6481,2019,1/8/19,2,1449,524.6,2940.737,1321.6,12881.4
UT,Intermountain,6481,2019,1/8/19,3,1399,562.4,2792.866,1283,12504.9
UT,Intermountain,6481,2019,1/8/19,4,1400,571.9,2825.962,1280.5,12480.4
UT,Intermountain,6481,2019,1/8/19,5,1625,744,3727.867,1506.5,14683.5
UT,Intermountain,6481,2019,1/8/19,6,1827,888.1,4691.025,1683.9,16411.9
UT,Intermountain,6481,2019,1/8/19,7,1840,880,4729.702,1694.2,16512.4
UT,Intermountain,6481,2019,1/8/19,8,1583,611.6,3637.15,1443.7,14071.1
UT,Intermountain,6481,2019,1/8/19,9,1494,532.5,3126.572,1373.5,13386.8
UT,Intermountain,6481,2019,1/8/19,10,1284,473.4,2441.822,1174.2,11444.2
UT,Intermountain,6481,2019,1/8/19,11,1184,366.8,1934.216,1104.7,10766.5
UT,Intermountain,6481,2019,1/8/19,12,1194,344.5,1894.511,1109.7,10815.8
UT,Intermountain,6481,2019,1/8/19,13,1054,273.5,1773.555,970.3,9457.2
UT,Intermountain,6481,2019,1/8/19,14,1163,346.3,1902.277,1092.6,10649.9
UT,Intermountain,6481,2019,1/8/19,15,1348,462.3,2541.188,1254.8,12230.6
UT,Intermountain,6481,2019,1/8/19,16,1681,732.4,3776.419,1570,15302.2
UT,Intermountain,6481,2019,1/8/19,17,1828,854.6,4563.163,1690.6,16478.1
UT,Intermountain,6481,2019,1/8/19,18,1864,898.1,4651.816,1720.9,16773
UT,Intermountain,6481,2019,1/8/19,19,1864,901.8,4677.29,1724,16803.7
UT,Intermountain,6481,2019,1/8/19,20,1770,821,4262.602,1628.9,15876
UT,Intermountain,6481,2019,1/8/19,21,1583,696.5,3423.372,1467,14298.5
UT,Intermountain,6481,2019,1/8/19,22,1562,748,2951.317,1444.4,14077.9
UT,Intermountain,6481,2019,1/8/19,23,1415,641,2676.748,1277.1,12446.9
UT,Intermountain,6481,2019,1/9/19,0,1167,478.7,2216.316,1076.9,10496.3
UT,Intermountain,6481,2019,1/9/19,1,969,360.8,1721.872,900.6,8778.4
UT,Intermountain,6481,2019,1/9/19,2,834,297.6,1462.996,788.2,7682.2
UT,Intermountain,6481,2019,1/9/19,3,801,305,1555.8,769.7,7501.9
UT,Intermountain,6481,2019,1/9/19,4,800,292.3,1541.286,766,7465.7
UT,Intermountain,6481,2019,1/9/19,5,897,349.6,1730.291,865.8,8438.7
UT,Intermountain,6481,2019,1/9/19,6,1327,632.4,2536.91,1267.6,12355
UT,Intermountain,6481,2019,1/9/19,7,1745,1037.3,4205.77,1632.9,15915
UT,Intermountain,6481,2019,1/9/19,8,1729,931.7,4172.763,1586.9,15466.6
UT,Intermountain,6481,2019,1/9/19,9,1454,653.8,2951.985,1329.8,12960.9
UT,Intermountain,6481,2019,1/9/19,10,1053,353.8,1925.786,958.7,9344.1
UT,Intermountain,6481,2019,1/9/19,11,1000,329.7,1810.257,933.5,9097.8
UT,Intermountain,6481,2019,1/9/19,12,817,241.5,1583.616,757.6,7384.1
UT,Intermountain,6481,2019,1/9/19,13,758,236.2,1545.666,721.9,7036.1
UT,Intermountain,6481,2019,1/9/19,14,774,242.6,1560.143,735.4,7167.6
UT,Intermountain,6481,2019,1/9/19,15,909,358.4,1783.152,864.9,8429.9
UT,Intermountain,6481,2019,1/9/19,16,1324,677.8,2580.576,1237.4,12060.2
UT,Intermountain,6481,2019,1/9/19,17,1399,707.7,2722.641,1300.8,12677.8
UT,Intermountain,6481,2019,1/9/19,18,1525,833.4,2962.217,1401.2,13657.3
UT,Intermountain,6481,2019,1/9/19,19,1469,732.2,2738.756,1330.1,12964.4
UT,Intermountain,6481,2019,1/9/19,20,1450,709.7,2662.233,1327.2,12935.5
UT,Intermountain,6481,2019,1/9/19,21,1563,867,3034.404,1446.2,14095.1
UT,Intermountain,6481,2019,1/9/19,22,1724,1014,4218.353,1580.4,15403.1
UT,Intermountain,6481,2019,1/9/19,23,1791,1114.7,4523.438,1644.7,16029.9
UT,Intermountain,6481,2019,1/10/19,0,1537,825.9,3482.629,1394.6,13592.5
UT,Intermountain,6481,2019,1/10/19,1,1259,603.9,2684.045,1144.8,11157.3
UT,Intermountain,6481,2019,1/10/19,2,1094,582,1947.49,1020.7,9948.4
UT,Intermountain,6481,2019,1/10/19,3,1039,568.3,1929.707,976.1,9514.1
UT,Intermountain,6481,2019,1/10/19,4,1025,559.3,1902.274,970,9454
UT,Intermountain,6481,2019,1/10/19,5,1102,631.4,2044.961,1048.5,10219.2
UT,Intermountain,6481,2019,1/10/19,6,1355,809.3,2691.348,1282.4,12499.1
UT,Intermountain,6481,2019,1/10/19,7,1671,1172,4249.503,1560.3,15207.7
UT,Intermountain,6481,2019,1/10/19,8,1589,939.7,3822.425,1436.6,14002
UT,Intermountain,6481,2019,1/10/19,9,1128,487.3,2265.372,1021.2,9952.8
UT,Intermountain,6481,2019,1/10/19,10,804,385.5,1673.245,782.8,7630
UT,Intermountain,6481,2019,1/10/19,11,817,415.2,1697.573,807.4,7869.6
UT,Intermountain,6481,2019,1/10/19,12,903,467.1,1819.915,866.2,8443.1
UT,Intermountain,6481,2019,1/10/19,13,803,398.4,1647.723,779.8,7600.6
UT,Intermountain,6481,2019,1/10/19,14,802,405,1644.255,781.7,7618.8
UT,Intermountain,6481,2019,1/10/19,15,927,498,1900.186,895.2,8725.8
UT,Intermountain,6481,2019,1/10/19,16,1247,716.7,2431.72,1141.4,11123.8
UT,Intermountain,6481,2019,1/10/19,17,1608,957.7,3614.821,1418.8,13828.5
UT,Intermountain,6481,2019,1/10/19,18,1723,993.3,4059.153,1486,14483.4
UT,Intermountain,6481,2019,1/10/19,19,1683,908.2,3906.93,1444.9,14082.9
UT,Intermountain,6481,2019,1/10/19,20,1662,902.6,3945.655,1432,13956.7
UT,Intermountain,6481,2019,1/10/19,21,1533,719.1,3341.531,1311.7,12784.1
UT,Intermountain,6481,2019,1/10/19,22,1411,586.4,2661.192,1201.6,11712.1
UT,Intermountain,6481,2019,1/10/19,23,1523,698.8,2989.703,1316.2,12828.1
UT,Intermountain,6481,2019,1/11/19,0,1501,661.6,2887.725,1283.7,12512.1
UT,Intermountain,6481,2019,1/11/19,1,1361,515.3,2524.146,1148.4,11192.9
UT,Intermountain,6481,2019,1/11/19,2,1193,399.1,2075.14,1011.9,9862.5
UT,Intermountain,6481,2019,1/11/19,3,1100,383.4,1969.665,941.6,9177.9
UT,Intermountain,6481,2019,1/11/19,4,1064,364.6,1916.844,910.5,8874.3
UT,Intermountain,6481,2019,1/11/19,5,1115,376.9,1999.294,955.4,9311.6
UT,Intermountain,6481,2019,1/11/19,6,1531,879.9,3409.72,1366.8,13321.7
UT,Intermountain,6481,2019,1/11/19,7,1769,1280.7,4664.713,1641.2,15996.6
UT,Intermountain,6481,2019,1/11/19,8,1749,1186.8,4413.107,1594.5,15541
UT,Intermountain,6481,2019,1/11/19,9,1405,713,2996.649,1268.6,12364.6
UT,Intermountain,6481,2019,1/11/19,10,1205,541.7,2458.197,1103.5,10754.9
UT,Intermountain,6481,2019,1/11/19,11,957,399.9,1812.756,883.4,8610.3
UT,Intermountain,6481,2019,1/11/19,12,908,402.9,1713.134,864.1,8421.2
UT,Intermountain,6481,2019,1/11/19,13,925,389.1,1649.15,873.5,8513.9
UT,Intermountain,6481,2019,1/11/19,14,986,381.5,1833.951,933.6,9098.9
UT,Intermountain,6481,2019,1/11/19,15,1256,564.4,2552.151,1165.9,11363.1
UT,Intermountain,6481,2019,1/11/19,16,1469,762,3135.179,1380.9,13459.2
UT,Intermountain,6481,2019,1/11/19,17,1598,866.1,3989.843,1478.6,14410.5
UT,Intermountain,6481,2019,1/11/19,18,1655,972.3,4304.191,1532.3,14934.6
UT,Intermountain,6481,2019,1/11/19,19,1732,1091.4,4481.601,1587.2,15470.1
UT,Intermountain,6481,2019,1/11/19,20,1804,1168.6,4838.439,1658.9,16168.4
UT,Intermountain,6481,2019,1/11/19,21,1834,1195.9,4997.032,1678.3,16357.4
UT,Intermountain,6481,2019,1/11/19,22,1806,1164.4,4915.97,1653.6,16117
UT,Intermountain,6481,2019,1/11/19,23,1734,1102.7,4608.323,1594.8,15544.1
UT,Intermountain,6481,2019,1/12/19,0,1563,900.3,3713.454,1433.9,13975.6
UT,Intermountain,6481,2019,1/12/19,1,1412,719.9,2892.97,1282.4,12498.7
UT,Intermountain,6481,2019,1/12/19,2,1126,470.2,2266.163,1026,10000.2
UT,Intermountain,6481,2019,1/12/19,3,1100,477.7,2258.431,1020,9941.9
UT,Intermountain,6481,2019,1/12/19,4,1100,488.7,2262.01,1015.2,9894.3
UT,Intermountain,6481,2019,1/12/19,5,1100,454.6,2243.746,1013.8,9880.9
UT,Intermountain,6481,2019,1/12/19,6,1220,554.1,2349.349,1128.5,10999.2
UT,Intermountain,6481,2019,1/12/19,7,1197,525.6,2277.809,1101.1,10732.5
UT,Intermountain,6481,2019,1/12/19,8,1128,450.5,2207.322,1042.5,10160.8
UT,Intermountain,6481,2019,1/12/19,9,1131,417.6,2217.514,1047.7,10211.6
UT,Intermountain,6481,2019,1/12/19,10,1187,424.9,2218.346,1095.9,10681.3
UT,Intermountain,6481,2019,1/12/19,11,1236,427.9,2261.592,1144.7,11156.6
UT,Intermountain,6481,2019,1/12/19,12,1149,341.8,2105.435,1048.2,10216
UT,Intermountain,6481,2019,1/12/19,13,1004,262.2,1874.19,935.5,9118
UT,Intermountain,6481,2019,1/12/19,14,1004,242.2,1861.75,935.7,9120.3
UT,Intermountain,6481,2019,1/12/19,15,909,191.9,1657.854,839.4,8181.3
UT,Intermountain,6481,2019,1/12/19,16,874,173.2,1614.635,818,7972.4
UT,Intermountain,6481,2019,1/12/19,17,1003,240,1868.262,946.1,9221.1
UT,Intermountain,6481,2019,1/12/19,18,1075,275,2015.354,993.5,9683.1
UT,Intermountain,6481,2019,1/12/19,19,1094,324.2,2048.191,1016.8,9910.8
UT,Intermountain,6481,2019,1/12/19,20,1098,320.4,1974.785,1017.6,9918.1
UT,Intermountain,6481,2019,1/12/19,21,1141,344.8,2013.164,1066.8,10397.4
UT,Intermountain,6481,2019,1/12/19,22,1083,293.8,1908.401,998.5,9732.8
UT,Intermountain,6481,2019,1/12/19,23,943,221.5,1650.059,863.5,8416.6
UT,Intermountain,6481,2019,1/13/19,0,881,201.6,1556.701,836.3,8150.5
UT,Intermountain,6481,2019,1/13/19,1,929,218.4,1564.883,870.3,8482.8
UT,Intermountain,6481,2019,1/13/19,2,866,193.5,1497.365,814.9,7942.9
UT,Intermountain,6481,2019,1/13/19,3,706,144.8,1405.034,682.8,6654.7
UT,Intermountain,6481,2019,1/13/19,4,704,161.1,1469.255,682,6647.5
UT,Intermountain,6481,2019,1/13/19,5,733,164.5,1528.438,706,6881.1
UT,Intermountain,6481,2019,1/13/19,6,953,269.7,1936.671,895.3,8726
UT,Intermountain,6481,2019,1/13/19,7,998,294.8,1940.004,930.1,9065.8
UT,Intermountain,6481,2019,1/13/19,8,901,252.7,1770.692,842.7,8213.8
UT,Intermountain,6481,2019,1/13/19,9,702,169.3,1413.888,677.3,6601.6
UT,Intermountain,6481,2019,1/13/19,10,701,180,1375.994,675.8,6586.5
UT,Intermountain,6481,2019,1/13/19,11,701,182.1,1400.169,675.5,6584.4
UT,Intermountain,6481,2019,1/13/19,12,701,190.2,1412.2,675.1,6580.2
UT,Intermountain,6481,2019,1/13/19,13,701,196,1422.308,673.7,6566.5
UT,Intermountain,6481,2019,1/13/19,14,701,200.6,1434.128,671.1,6541.4
UT,Intermountain,6481,2019,1/13/19,15,701,204.6,1442.772,670.4,6534
UT,Intermountain,6481,2019,1/13/19,16,917,360.4,1991.692,884.9,8625
UT,Intermountain,6481,2019,1/13/19,17,1223,623.1,2609.847,1150.2,11210.2
UT,Intermountain,6481,2019,1/13/19,18,1215,610.8,2577.409,1141.2,11123.5
UT,Intermountain,6481,2019,1/13/19,19,1261,662.7,2676.925,1187.9,11577.7
UT,Intermountain,6481,2019,1/13/19,20,1265,647.3,2665.778,1178,11481.6
UT,Intermountain,6481,2019,1/13/19,21,1219,582.4,2492.678,1135.7,11069.6
UT,Intermountain,6481,2019,1/13/19,22,1251,609.3,2584.098,1169.5,11398.6
UT,Intermountain,6481,2019,1/13/19,23,1145,511.4,2361.839,1062.1,10352.2
UT,Intermountain,6481,2019,1/14/19,0,1024,412.9,2142.397,961.6,9372.1
UT,Intermountain,6481,2019,1/14/19,1,804,263.9,1668.856,752.6,7335.4
UT,Intermountain,6481,2019,1/14/19,2,703,215.2,1388.998,681.7,6644.8
UT,Intermountain,6481,2019,1/14/19,3,702,243.3,1434.813,684.8,6674.1
