,date,hour,co2_short_tons_per_mwh,so2_cost_per_mwh_LOW_3pct,so2_cost_per_mwh_HIGH_3pct,nox_cost_per_mwh_LOW_3pct,nox_cost_per_mwh_HIGH_3pct,so2_cost_per_mwh_LOW_6pct,so2_cost_per_mwh_HIGH_6pct,nox_cost_per_mwh_LOW_6pct,nox_cost_per_mwh_HIGH_6pct
2024,2019-03-26,8,0.5710476902274384,0.9193938761778625,2.0678606988065558,0.9193938761778625,2.0678606988065558,0.8375029882127917,1.8821647424501917,0.8375029882127917,1.8821647424501917
2025,2019-03-26,9,0.5755130835348042,0.8328370586566402,1.872643174856428,0.8328370586566402,1.872643174856428,0.757595037950259,1.7020700786689955,0.757595037950259,1.7020700786689955
2026,2019-03-26,10,0.5832193578769246,0.8201024041592216,1.8437683275080046,0.8201024041592216,1.8437683275080046,0.7463106692146847,1.676489532846337,0.7463106692146847,1.676489532846337
2027,2019-03-26,11,0.5880050505050505,0.8296750478956229,1.8651198075757576,0.8296750478956229,1.8651198075757576,0.7555425859427609,1.6970677769360267,0.7555425859427609,1.6970677769360267
2028,2019-03-26,12,0.5836263644696276,0.8296603715940338,1.8650695432880593,0.8296603715940338,1.8650695432880593,0.755574744979585,1.6971237290225816,0.755574744979585,1.6971237290225816
2029,2019-03-26,13,0.579791958041958,0.829209520541958,1.8638784519230769,0.829209520541958,1.8638784519230769,0.7553703658216784,1.696496451048951,0.7553703658216784,1.696496451048951
2030,2019-03-26,14,0.5824992347719621,0.8560232079889807,1.9240294202632386,0.8560232079889807,1.9240294202632386,0.7800926807468624,1.7519072943067036,0.7800926807468624,1.7519072943067036
2031,2019-03-26,15,0.5763463354923278,0.8254036100508907,1.855215351145038,0.8254036100508907,1.855215351145038,0.7517356609414758,1.6882297150127228,0.7517356609414758,1.6882297150127228
2032,2019-03-26,16,0.5450842381597202,0.7980429047284274,1.7934262604695406,0.7980429047284274,1.7934262604695406,0.7268853382278416,1.6321441377582597,0.7268853382278416,1.6321441377582597
2033,2019-03-26,17,0.5208419668413967,0.8002127700616801,1.7979746909322212,0.8002127700616801,1.7979746909322212,0.72923783125069,1.637116105871225,0.72923783125069,1.637116105871225
2034,2019-03-26,18,0.5340586556141367,0.8699940840825281,1.9554230570878073,0.8699940840825281,1.9554230570878073,0.793528259880061,1.7820755095575262,0.793528259880061,1.7820755095575262
2035,2019-03-26,19,0.5323747815402462,0.8667513939144172,1.9481512659981224,0.8667513939144172,1.9481512659981224,0.7905731371545665,1.7754547726606678,0.7905731371545665,1.7754547726606678
2036,2019-03-26,20,0.5391028603298542,0.8622695328260697,1.9383404497649588,0.8622695328260697,1.9383404497649588,0.7862426946458448,1.7659786153294557,0.7862426946458448,1.7659786153294557
2037,2019-03-26,21,0.5663167529693991,0.8070321382087063,1.8145329861659645,0.8070321382087063,1.8145329861659645,0.7342574498255661,1.6495552024146478,0.7342574498255661,1.6495552024146478
2038,2019-03-26,22,0.5592204219315952,0.7620004237357259,1.7127847347720295,0.7620004237357259,1.7127847347720295,0.6930680931996018,1.5565458209417427,0.6930680931996018,1.5565458209417427
2039,2019-03-26,23,0.5474000707463743,0.7746850159179341,1.7412405940573046,0.7746850159179341,1.7412405940573046,0.7049733464096214,1.5832316441103644,0.7049733464096214,1.5832316441103644
2040,2019-03-27,0,0.5473698322932917,0.7750112875877534,1.7419667624804993,0.7750112875877534,1.7419667624804993,0.7052613265893135,1.5838715286661467,0.7052613265893135,1.5838715286661467
2041,2019-03-27,1,0.5458044022906228,0.7666235981075519,1.7230781986041517,0.7666235981075519,1.7230781986041517,0.6975334598112025,1.5664819276485327,0.6975334598112025,1.5664819276485327
2042,2019-03-27,2,0.5624815462315462,0.7600658239364803,1.7085127221833722,0.7600658239364803,1.7085127221833722,0.6911174792589355,1.5522370585275835,0.6911174792589355,1.5522370585275835
2043,2019-03-27,3,0.5496028130131178,0.8342690771029936,1.8755177242854697,0.8342690771029936,1.8755177242854697,0.7594443079642645,1.705897805742634,0.7594443079642645,1.705897805742634
2044,2019-03-27,4,0.5640113919673891,0.7983748485063553,1.7949996683557747,0.7983748485063553,1.7949996683557747,0.7254077532198107,1.6296062895472163,0.7254077532198107,1.6296062895472163
2045,2019-03-27,5,0.5517649869983836,0.7559724065830347,1.6998463467622464,0.7559724065830347,1.6998463467622464,0.6854475174432497,1.5400047717204302,0.6854475174432497,1.5400047717204302
2046,2019-03-27,6,0.5755892437918637,0.955879532581053,2.1508182984117337,0.955879532581053,2.1508182984117337,0.8684225585883144,1.9524991657629704,0.8684225585883144,1.9524991657629704
2047,2019-03-27,7,0.5738532027934138,0.968683618987237,2.179656373190151,0.968683618987237,2.179656373190151,0.8804946104384276,1.9796678355332473,0.8804946104384276,1.9796678355332473
2048,2019-03-27,8,0.5409887738857135,0.7490650115887619,1.6846221047937924,0.7490650115887619,1.6846221047937924,0.6784942324115846,1.524673291733,0.6784942324115846,1.524673291733
2049,2019-03-27,9,0.5423013225447749,0.7322906931471361,1.6464703528639366,0.7322906931471361,1.6464703528639366,0.6637232660763717,1.4910758169139042,0.6637232660763717,1.4910758169139042
2050,2019-03-27,10,0.548499560765477,0.7191528205193041,1.6163860696347907,0.7191528205193041,1.6163860696347907,0.6513762319007168,1.4628180892834834,0.6513762319007168,1.4628180892834834
2051,2019-03-27,11,0.5898961270856267,0.8327160762464679,1.871797026699761,0.8327160762464679,1.871797026699761,0.7554520797171563,1.6967043835426263,0.7554520797171563,1.6967043835426263
2052,2019-03-27,12,0.5815866616495547,0.8339600766197465,1.8746987358797738,0.8339600766197465,1.8746987358797738,0.7595320515316271,1.7059777932130762,0.7595320515316271,1.7059777932130762
2053,2019-03-27,13,0.5645668551999862,0.8194381891683531,1.8420519534176913,0.8194381891683531,1.8420519534176913,0.7463941953729031,1.676467034425245,0.7463941953729031,1.676467034425245
2054,2019-03-27,14,0.5754908124097795,0.8251795835889318,1.8549697193592662,0.8251795835889318,1.8549697193592662,0.751568388701154,1.688099418122246,0.751568388701154,1.688099418122246
2055,2019-03-27,15,0.5881080786215687,0.8592057984237501,1.9313445741596187,0.8592057984237501,1.9313445741596187,0.7825561294473827,1.7575919998326304,0.7825561294473827,1.7575919998326304
2056,2019-03-27,16,0.5354786569686284,0.8250162091690544,1.854098065461759,0.8250162091690544,1.854098065461759,0.7522073987216221,1.6890575693189331,0.7522073987216221,1.6890575693189331
2057,2019-03-27,17,0.5144971335016584,0.791283770164476,1.7781272068574963,0.791283770164476,1.7781272068574963,0.7209591662661119,1.618734426284123,0.7209591662661119,1.618734426284123
2058,2019-03-27,18,0.5260758624231296,0.813499414746248,1.8283645649048028,0.813499414746248,1.8283645649048028,0.7411838144715052,1.66444391323773,0.7411838144715052,1.66444391323773
