,Unnamed: 0,max_excess_energy (mwh),date,hour
0,0,198.049,2019-01-01,0
1,1,190.676,2019-01-01,1
2,2,184.398,2019-01-01,2
3,3,179.79899999999995,2019-01-01,3
4,4,179.06900000000002,2019-01-01,4
5,5,185.055,2019-01-01,5
6,6,181.25900000000001,2019-01-01,6
7,7,182.135,2019-01-01,7
8,8,178.11999999999995,2019-01-01,8
9,9,164.396,2019-01-01,9
10,10,157.315,2019-01-01,10
11,11,156.804,2019-01-01,11
12,12,154.97899999999996,2019-01-01,12
13,13,153.00799999999995,2019-01-01,13
14,14,165.70999999999995,2019-01-01,14
15,15,183.81400000000002,2019-01-01,15
16,16,195.64,2019-01-01,16
17,17,223.015,2019-01-01,17
18,18,231.41,2019-01-01,18
19,19,236.00900000000001,2019-01-01,19
20,20,238.126,2019-01-01,20
21,21,236.00900000000001,2019-01-01,21
22,22,225.351,2019-01-01,22
23,23,214.036,2019-01-01,23
24,24,179.872,2019-01-02,0
25,25,165.929,2019-01-02,1
26,26,157.899,2019-01-02,2
27,27,145.124,2019-01-02,3
28,28,149.43099999999995,2019-01-02,4
29,29,130.232,2019-01-02,5
30,30,148.701,2019-01-02,6
31,31,159.578,2019-01-02,7
32,32,184.90900000000002,2019-01-02,8
33,33,212.065,2019-01-02,9
34,34,212.941,2019-01-02,10
35,35,202.648,2019-01-02,11
36,36,198.122,2019-01-02,12
37,37,194.618,2019-01-02,13
38,38,195.713,2019-01-02,14
39,39,206.663,2019-01-02,15
40,40,221.993,2019-01-02,16
41,41,240.535,2019-01-02,17
42,42,240.316,2019-01-02,18
43,43,244.185,2019-01-02,19
44,44,243.528,2019-01-02,20
45,45,229.585,2019-01-02,21
46,46,226.15400000000002,2019-01-02,22
47,47,219.146,2019-01-02,23
48,48,201.334,2019-01-03,0
49,49,182.646,2019-01-03,1
50,50,175.12699999999995,2019-01-03,2
51,51,173.083,2019-01-03,3
52,52,182.208,2019-01-03,4
53,53,196.954,2019-01-03,5
54,54,199.87400000000002,2019-01-03,6
55,55,205.13,2019-01-03,7
56,56,219.949,2019-01-03,8
57,57,214.328,2019-01-03,9
58,58,204.765,2019-01-03,10
59,59,201.77200000000002,2019-01-03,11
60,60,196.735,2019-01-03,12
61,61,193.74200000000002,2019-01-03,13
62,62,192.282,2019-01-03,14
63,63,200.67700000000002,2019-01-03,15
64,64,208.707,2019-01-03,16
65,65,233.746,2019-01-03,17
66,66,231.994,2019-01-03,18
67,67,234.038,2019-01-03,19
68,68,229.804,2019-01-03,20
69,69,225.497,2019-01-03,21
70,70,221.92,2019-01-03,22
71,71,215.423,2019-01-03,23
72,72,201.699,2019-01-04,0
73,73,188.632,2019-01-04,1
74,74,182.865,2019-01-04,2
75,75,181.77,2019-01-04,3
76,76,181.697,2019-01-04,4
77,77,194.83700000000002,2019-01-04,5
78,78,190.676,2019-01-04,6
79,79,194.691,2019-01-04,7
80,80,202.94,2019-01-04,8
81,81,195.49400000000003,2019-01-04,9
82,82,192.64700000000002,2019-01-04,10
83,83,191.625,2019-01-04,11
84,84,188.55900000000003,2019-01-04,12
85,85,185.858,2019-01-04,13
86,86,180.456,2019-01-04,14
87,87,185.493,2019-01-04,15
88,88,198.925,2019-01-04,16
89,89,209.145,2019-01-04,17
90,90,211.262,2019-01-04,18
91,91,210.824,2019-01-04,19
92,92,210.021,2019-01-04,20
93,93,199.728,2019-01-04,21
94,94,208.926,2019-01-04,22
95,95,200.896,2019-01-04,23
96,96,173.813,2019-01-05,0
97,97,171.03900000000002,2019-01-05,1
98,98,169.06799999999996,2019-01-05,2
99,99,161.184,2019-01-05,3
100,100,154.90599999999995,2019-01-05,4
101,101,161.768,2019-01-05,5
102,102,155.928,2019-01-05,6
103,103,156.439,2019-01-05,7
104,104,158.483,2019-01-05,8
105,105,174.03199999999995,2019-01-05,9
106,106,185.274,2019-01-05,10
107,107,172.86399999999998,2019-01-05,11
108,108,176.44099999999997,2019-01-05,12
109,109,177.755,2019-01-05,13
110,110,184.471,2019-01-05,14
111,111,189.435,2019-01-05,15
112,112,213.452,2019-01-05,16
113,113,217.102,2019-01-05,17
114,114,219.949,2019-01-05,18
115,115,213.671,2019-01-05,19
116,116,216.153,2019-01-05,20
117,117,211.773,2019-01-05,21
118,118,203.816,2019-01-05,22
119,119,198.487,2019-01-05,23
120,120,188.997,2019-01-06,0
121,121,161.32999999999996,2019-01-06,1
122,122,153.738,2019-01-06,2
123,123,151.40200000000002,2019-01-06,3
124,124,148.701,2019-01-06,4
125,125,161.403,2019-01-06,5
126,126,165.783,2019-01-06,6
127,127,169.36,2019-01-06,7
128,128,165.856,2019-01-06,8
129,129,166.58599999999996,2019-01-06,9
130,130,158.41,2019-01-06,10
131,131,156.00099999999995,2019-01-06,11
132,132,153.08100000000002,2019-01-06,12
133,133,159.797,2019-01-06,13
134,134,160.819,2019-01-06,14
135,135,161.622,2019-01-06,15
136,136,180.16400000000002,2019-01-06,16
137,137,213.014,2019-01-06,17
138,138,222.723,2019-01-06,18
139,139,223.234,2019-01-06,19
140,140,221.263,2019-01-06,20
141,141,214.912,2019-01-06,21
142,142,183.376,2019-01-06,22
143,143,166.44,2019-01-06,23
144,144,149.64999999999995,2019-01-07,0
145,145,144.39399999999995,2019-01-07,1
146,146,141.10899999999995,2019-01-07,2
147,147,141.255,2019-01-07,3
148,148,145.85399999999996,2019-01-07,4
149,149,169.725,2019-01-07,5
150,150,184.106,2019-01-07,6
151,151,193.596,2019-01-07,7
152,152,185.931,2019-01-07,8
153,153,193.961,2019-01-07,9
154,154,198.706,2019-01-07,10
155,155,198.852,2019-01-07,11
156,156,181.25900000000001,2019-01-07,12
157,157,171.185,2019-01-07,13
158,158,170.82,2019-01-07,14
159,159,178.266,2019-01-07,15
160,160,182.792,2019-01-07,16
161,161,196.808,2019-01-07,17
162,162,207.393,2019-01-07,18
163,163,201.48,2019-01-07,19
164,164,200.166,2019-01-07,20
165,165,199.071,2019-01-07,21
166,166,213.598,2019-01-07,22
167,167,201.918,2019-01-07,23
168,168,179.945,2019-01-08,0
169,169,152.71599999999995,2019-01-08,1
170,170,148.482,2019-01-08,2
171,171,148.701,2019-01-08,3
172,172,165.27200000000002,2019-01-08,4
173,173,187.172,2019-01-08,5
174,174,194.83700000000002,2019-01-08,6
175,175,158.73299999999998,2019-01-08,7
176,176,162.51399999999995,2019-01-08,8
177,177,170.223,2019-01-08,9
178,178,173.128,2019-01-08,10
179,179,183.00400000000002,2019-01-08,11
180,180,172.06099999999995,2019-01-08,12
181,181,181.332,2019-01-08,13
182,182,182.42700000000002,2019-01-08,14
183,183,189.873,2019-01-08,15
184,184,193.596,2019-01-08,16
185,185,200.604,2019-01-08,17
186,186,217.75900000000001,2019-01-08,18
187,187,223.015,2019-01-08,19
188,188,215.642,2019-01-08,20
189,189,209.875,2019-01-08,21
190,190,211.554,2019-01-08,22
191,191,190.74900000000002,2019-01-08,23
192,192,174.981,2019-01-09,0
193,193,165.345,2019-01-09,1
194,194,150.599,2019-01-09,2
195,195,148.84699999999995,2019-01-09,3
196,196,162.64399999999995,2019-01-09,4
197,197,193.158,2019-01-09,5
198,198,201.626,2019-01-09,6
199,199,190.393,2019-01-09,7
200,200,175.823,2019-01-09,8
201,201,180.092,2019-01-09,9
202,202,164.793,2019-01-09,10
203,203,184.851,2019-01-09,11
204,204,191.917,2019-01-09,12
205,205,186.15,2019-01-09,13
206,206,186.80700000000002,2019-01-09,14
207,207,192.574,2019-01-09,15
208,208,195.78599999999997,2019-01-09,16
209,209,213.306,2019-01-09,17
210,210,212.649,2019-01-09,18
211,211,211.043,2019-01-09,19
212,212,212.649,2019-01-09,20
213,213,200.02,2019-01-09,21
214,214,201.699,2019-01-09,22
215,215,185.42,2019-01-09,23
216,216,166.29399999999995,2019-01-10,0
217,217,154.03,2019-01-10,1
218,218,148.774,2019-01-10,2
219,219,146.876,2019-01-10,3
220,220,151.986,2019-01-10,4
221,221,173.083,2019-01-10,5
222,222,196.88099999999997,2019-01-10,6
223,223,199.728,2019-01-10,7
224,224,195.421,2019-01-10,8
225,225,187.829,2019-01-10,9
226,226,190.822,2019-01-10,10
227,227,197.611,2019-01-10,11
228,228,188.486,2019-01-10,12
229,229,186.36900000000003,2019-01-10,13
230,230,191.625,2019-01-10,14
231,231,189.581,2019-01-10,15
232,232,198.706,2019-01-10,16
233,233,210.24,2019-01-10,17
234,234,208.123,2019-01-10,18
235,235,189.882,2019-01-10,19
236,236,122.626,2019-01-10,20
237,237,112.501,2019-01-10,21
238,238,173.604,2019-01-10,22
239,239,193.523,2019-01-10,23
240,240,167.535,2019-01-11,0
241,241,155.48999999999995,2019-01-11,1
242,242,149.066,2019-01-11,2
243,243,146.584,2019-01-11,3
244,244,150.23399999999995,2019-01-11,4
245,245,182.281,2019-01-11,5
246,246,200.96900000000002,2019-01-11,6
247,247,207.028,2019-01-11,7
248,248,198.998,2019-01-11,8
249,249,199.071,2019-01-11,9
250,250,195.12900000000002,2019-01-11,10
251,251,185.493,2019-01-11,11
252,252,184.325,2019-01-11,12
253,253,144.09099999999995,2019-01-11,13
254,254,110.35499999999999,2019-01-11,14
255,255,95.406,2019-01-11,15
256,256,97.976,2019-01-11,16
257,257,101.43700000000001,2019-01-11,17
258,258,213.08700000000002,2019-01-11,18
259,259,217.321,2019-01-11,19
260,260,220.752,2019-01-11,20
261,261,215.13099999999997,2019-01-11,21
262,262,202.283,2019-01-11,22
263,263,185.71200000000002,2019-01-11,23
264,264,174.25099999999995,2019-01-12,0
265,265,152.643,2019-01-12,1
266,266,149.869,2019-01-12,2
267,267,149.94199999999995,2019-01-12,3
268,268,150.964,2019-01-12,4
269,269,162.42499999999995,2019-01-12,5
270,270,159.94299999999996,2019-01-12,6
271,271,157.315,2019-01-12,7
272,272,163.666,2019-01-12,8
273,273,171.54999999999995,2019-01-12,9
274,274,178.558,2019-01-12,10
275,275,182.42700000000002,2019-01-12,11
276,276,167.38899999999995,2019-01-12,12
277,277,169.65200000000002,2019-01-12,13
278,278,169.141,2019-01-12,14
279,279,171.696,2019-01-12,15
280,280,181.551,2019-01-12,16
281,281,195.64,2019-01-12,17
282,282,202.502,2019-01-12,18
283,283,204.181,2019-01-12,19
284,284,205.203,2019-01-12,20
285,285,190.019,2019-01-12,21
286,286,179.79899999999995,2019-01-12,22
287,287,174.762,2019-01-12,23
288,288,176.44099999999997,2019-01-13,0
289,289,170.82,2019-01-13,1
290,290,153.08100000000002,2019-01-13,2
291,291,147.75199999999995,2019-01-13,3
292,292,150.453,2019-01-13,4
293,293,160.6,2019-01-13,5
294,294,163.885,2019-01-13,6
295,295,165.12599999999995,2019-01-13,7
296,296,162.06,2019-01-13,8
297,297,161.622,2019-01-13,9
298,298,161.03799999999995,2019-01-13,10
299,299,163.22799999999995,2019-01-13,11
300,300,160.52700000000002,2019-01-13,12
301,301,156.731,2019-01-13,13
302,302,166.00199999999995,2019-01-13,14
303,303,184.763,2019-01-13,15
304,304,206.663,2019-01-13,16
305,305,215.13099999999997,2019-01-13,17
306,306,220.387,2019-01-13,18
307,307,220.168,2019-01-13,19
308,308,216.591,2019-01-13,20
309,309,216.372,2019-01-13,21
310,310,196.58900000000003,2019-01-13,22
311,311,182.281,2019-01-13,23
312,312,169.87099999999995,2019-01-14,0
313,313,150.599,2019-01-14,1
314,314,147.45999999999995,2019-01-14,2
315,315,142.78799999999995,2019-01-14,3
316,316,146.292,2019-01-14,4
317,317,167.024,2019-01-14,5
318,318,191.187,2019-01-14,6
319,319,210.89700000000002,2019-01-14,7
320,320,171.99200000000002,2019-01-14,8
321,321,211.854,2019-01-14,9
322,322,227.979,2019-01-14,10
323,323,187.781,2019-01-14,11
324,324,187.387,2019-01-14,12
325,325,231.045,2019-01-14,13
326,326,238.783,2019-01-14,14
327,327,239.221,2019-01-14,15
328,328,257.398,2019-01-14,16
329,329,264.041,2019-01-14,17
330,330,265.574,2019-01-14,18
331,331,260.391,2019-01-14,19
332,332,256.668,2019-01-14,20
333,333,234.403,2019-01-14,21
334,334,214.401,2019-01-14,22
335,335,200.75,2019-01-14,23
336,336,185.347,2019-01-15,0
337,337,171.696,2019-01-15,1
338,338,164.17700000000002,2019-01-15,2
339,339,163.73899999999998,2019-01-15,3
340,340,171.331,2019-01-15,4
341,341,178.047,2019-01-15,5
342,342,197.1,2019-01-15,6
343,343,206.517,2019-01-15,7
344,344,209.80200000000002,2019-01-15,8
345,345,211.18900000000002,2019-01-15,9
346,346,211.116,2019-01-15,10
347,347,211.408,2019-01-15,11
348,348,218.781,2019-01-15,12
349,349,216.81,2019-01-15,13
350,350,221.263,2019-01-15,14
351,351,228.928,2019-01-15,15
352,352,235.644,2019-01-15,16
353,353,241.703,2019-01-15,17
354,354,242.141,2019-01-15,18
355,355,234.841,2019-01-15,19
356,356,249.58700000000002,2019-01-15,20
357,357,231.33700000000002,2019-01-15,21
358,358,211.335,2019-01-15,22
359,359,200.093,2019-01-15,23
360,360,181.405,2019-01-16,0
361,361,165.19899999999996,2019-01-16,1
362,362,160.74599999999995,2019-01-16,2
363,363,158.045,2019-01-16,3
364,364,159.06699999999995,2019-01-16,4
365,365,169.65200000000002,2019-01-16,5
366,366,144.17,2019-01-16,6
367,367,99.29499999999999,2019-01-16,7
368,368,92.64700000000002,2019-01-16,8
369,369,16.06400000000002,2019-01-16,9
370,370,0.0,2019-01-16,10
371,371,0.0,2019-01-16,11
372,372,0.0,2019-01-16,12
373,373,0.0,2019-01-16,13
374,374,0.0,2019-01-16,14
375,375,0.0,2019-01-16,15
376,376,120.327,2019-01-16,16
377,377,207.831,2019-01-16,17
378,378,221.847,2019-01-16,18
379,379,216.007,2019-01-16,19
380,380,213.233,2019-01-16,20
381,381,218.635,2019-01-16,21
382,382,220.387,2019-01-16,22
383,383,217.248,2019-01-16,23
384,384,215.642,2019-01-17,0
385,385,209.948,2019-01-17,1
386,386,201.626,2019-01-17,2
387,387,198.122,2019-01-17,3
388,388,205.787,2019-01-17,4
389,389,211.481,2019-01-17,5
390,390,212.503,2019-01-17,6
391,391,211.846,2019-01-17,7
392,392,207.612,2019-01-17,8
393,393,188.121,2019-01-17,9
394,394,196.954,2019-01-17,10
395,395,197.246,2019-01-17,11
396,396,195.202,2019-01-17,12
397,397,189.946,2019-01-17,13
398,398,189.362,2019-01-17,14
399,399,187.90200000000002,2019-01-17,15
400,400,195.275,2019-01-17,16
401,401,197.02700000000002,2019-01-17,17
402,402,196.954,2019-01-17,18
403,403,190.74900000000002,2019-01-17,19
404,404,186.077,2019-01-17,20
405,405,176.87900000000002,2019-01-17,21
406,406,174.39700000000002,2019-01-17,22
407,407,171.76899999999995,2019-01-17,23
408,408,159.286,2019-01-18,0
409,409,156.58499999999995,2019-01-18,1
410,410,150.161,2019-01-18,2
411,411,148.628,2019-01-18,3
412,412,155.636,2019-01-18,4
413,413,166.36700000000002,2019-01-18,5
414,414,175.78400000000002,2019-01-18,6
415,415,179.945,2019-01-18,7
416,416,183.303,2019-01-18,8
417,417,185.128,2019-01-18,9
418,418,184.61700000000002,2019-01-18,10
419,419,192.93900000000002,2019-01-18,11
420,420,192.209,2019-01-18,12
421,421,182.135,2019-01-18,13
422,422,171.915,2019-01-18,14
423,423,170.601,2019-01-18,15
424,424,179.06900000000002,2019-01-18,16
425,425,184.763,2019-01-18,17
426,426,181.186,2019-01-18,18
427,427,179.50699999999995,2019-01-18,19
428,428,180.675,2019-01-18,20
429,429,184.982,2019-01-18,21
430,430,193.596,2019-01-18,22
431,431,179.726,2019-01-18,23
432,432,169.06799999999996,2019-01-19,0
433,433,159.86999999999995,2019-01-19,1
434,434,155.709,2019-01-19,2
435,435,151.32899999999995,2019-01-19,3
436,436,151.84,2019-01-19,4
437,437,159.286,2019-01-19,5
438,438,163.082,2019-01-19,6
439,439,165.929,2019-01-19,7
440,440,160.819,2019-01-19,8
441,441,163.374,2019-01-19,9
442,442,168.63,2019-01-19,10
443,443,166.36700000000002,2019-01-19,11
444,444,160.965,2019-01-19,12
445,445,158.33700000000002,2019-01-19,13
446,446,156.95,2019-01-19,14
447,447,158.629,2019-01-19,15
448,448,177.828,2019-01-19,16
449,449,184.106,2019-01-19,17
450,450,186.223,2019-01-19,18
451,451,187.829,2019-01-19,19
452,452,185.274,2019-01-19,20
453,453,185.128,2019-01-19,21
454,454,182.281,2019-01-19,22
455,455,172.64499999999995,2019-01-19,23
456,456,161.914,2019-01-20,0
457,457,152.13199999999995,2019-01-20,1
458,458,145.78099999999995,2019-01-20,2
459,459,140.89,2019-01-20,3
460,460,138.262,2019-01-20,4
461,461,143.372,2019-01-20,5
462,462,147.387,2019-01-20,6
463,463,147.02200000000002,2019-01-20,7
464,464,148.409,2019-01-20,8
465,465,159.505,2019-01-20,9
466,466,164.61499999999995,2019-01-20,10
467,467,164.17700000000002,2019-01-20,11
468,468,171.185,2019-01-20,12
469,469,170.16299999999995,2019-01-20,13
470,470,159.35899999999995,2019-01-20,14
471,471,156.731,2019-01-20,15
472,472,166.65900000000002,2019-01-20,16
473,473,185.128,2019-01-20,17
474,474,198.56,2019-01-20,18
475,475,199.217,2019-01-20,19
476,476,202.283,2019-01-20,20
477,477,196.954,2019-01-20,21
478,478,186.80700000000002,2019-01-20,22
479,479,184.61700000000002,2019-01-20,23
480,480,179.653,2019-01-21,0
481,481,177.828,2019-01-21,1
482,482,171.25799999999995,2019-01-21,2
483,483,168.84900000000002,2019-01-21,3
484,484,177.09799999999996,2019-01-21,4
485,485,182.71900000000002,2019-01-21,5
486,486,192.93900000000002,2019-01-21,6
487,487,198.122,2019-01-21,7
488,488,201.845,2019-01-21,8
489,489,213.598,2019-01-21,9
490,490,218.854,2019-01-21,10
491,491,208.196,2019-01-21,11
492,492,219.21900000000002,2019-01-21,12
493,493,211.262,2019-01-21,13
494,494,210.09400000000002,2019-01-21,14
495,495,208.342,2019-01-21,15
496,496,224.913,2019-01-21,16
497,497,224.767,2019-01-21,17
498,498,230.169,2019-01-21,18
499,499,240.097,2019-01-21,19
500,500,237.834,2019-01-21,20
501,501,226.957,2019-01-21,21
502,502,201.188,2019-01-21,22
503,503,185.201,2019-01-21,23
504,504,164.17700000000002,2019-01-22,0
505,505,151.986,2019-01-22,1
506,506,144.102,2019-01-22,2
507,507,143.88299999999995,2019-01-22,3
508,508,163.22799999999995,2019-01-22,4
509,509,177.60899999999995,2019-01-22,5
510,510,202.721,2019-01-22,6
511,511,205.86,2019-01-22,7
512,512,203.15900000000002,2019-01-22,8
513,513,203.451,2019-01-22,9
514,514,205.13,2019-01-22,10
515,515,205.568,2019-01-22,11
516,516,204.692,2019-01-22,12
517,517,203.378,2019-01-22,13
518,518,197.246,2019-01-22,14
519,519,189.727,2019-01-22,15
520,520,200.604,2019-01-22,16
521,521,226.88400000000001,2019-01-22,17
522,522,233.308,2019-01-22,18
523,523,236.155,2019-01-22,19
524,524,229.22,2019-01-22,20
525,525,220.971,2019-01-22,21
526,526,194.983,2019-01-22,22
527,527,179.43400000000003,2019-01-22,23
528,528,171.03900000000002,2019-01-23,0
529,529,160.235,2019-01-23,1
530,530,154.39499999999995,2019-01-23,2
531,531,152.278,2019-01-23,3
532,532,158.921,2019-01-23,4
533,533,170.16299999999995,2019-01-23,5
534,534,175.054,2019-01-23,6
535,535,183.96,2019-01-23,7
536,536,189.65400000000002,2019-01-23,8
537,537,179.06900000000002,2019-01-23,9
538,538,182.42700000000002,2019-01-23,10
539,539,182.573,2019-01-23,11
540,540,181.405,2019-01-23,12
541,541,170.82,2019-01-23,13
542,542,167.31599999999997,2019-01-23,14
543,543,170.017,2019-01-23,15
544,544,191.84400000000002,2019-01-23,16
545,545,203.889,2019-01-23,17
546,546,202.356,2019-01-23,18
547,547,201.407,2019-01-23,19
548,548,202.21,2019-01-23,20
549,549,200.823,2019-01-23,21
550,550,192.063,2019-01-23,22
551,551,178.485,2019-01-23,23
552,552,168.11900000000003,2019-01-24,0
553,553,143.518,2019-01-24,1
554,554,140.963,2019-01-24,2
555,555,139.795,2019-01-24,3
556,556,162.13299999999995,2019-01-24,4
557,557,177.828,2019-01-24,5
558,558,188.19400000000002,2019-01-24,6
559,559,197.392,2019-01-24,7
560,560,203.451,2019-01-24,8
561,561,193.815,2019-01-24,9
562,562,192.72,2019-01-24,10
563,563,195.64,2019-01-24,11
564,564,195.78599999999997,2019-01-24,12
565,565,197.246,2019-01-24,13
566,566,194.764,2019-01-24,14
567,567,196.516,2019-01-24,15
568,568,209.948,2019-01-24,16
569,569,210.09400000000002,2019-01-24,17
570,570,215.861,2019-01-24,18
571,571,209.51,2019-01-24,19
572,572,206.225,2019-01-24,20
573,573,199.728,2019-01-24,21
574,574,183.084,2019-01-24,22
575,575,174.105,2019-01-24,23
576,576,159.86999999999995,2019-01-25,0
577,577,142.934,2019-01-25,1
578,578,137.386,2019-01-25,2
579,579,137.82399999999998,2019-01-25,3
580,580,148.26299999999995,2019-01-25,4
581,581,162.06,2019-01-25,5
582,582,186.15,2019-01-25,6
583,583,195.202,2019-01-25,7
584,584,192.866,2019-01-25,8
585,585,183.157,2019-01-25,9
586,586,186.296,2019-01-25,10
587,587,189.508,2019-01-25,11
588,588,188.997,2019-01-25,12
589,589,191.333,2019-01-25,13
590,590,190.38400000000001,2019-01-25,14
591,591,178.11999999999995,2019-01-25,15
592,592,197.1,2019-01-25,16
593,593,208.561,2019-01-25,17
594,594,220.752,2019-01-25,18
595,595,214.985,2019-01-25,19
596,596,207.831,2019-01-25,20
597,597,194.03400000000002,2019-01-25,21
598,598,171.988,2019-01-25,22
599,599,173.886,2019-01-25,23
600,600,178.41199999999995,2019-01-26,0
601,601,170.38199999999995,2019-01-26,1
602,602,151.256,2019-01-26,2
603,603,138.7,2019-01-26,3
604,604,144.102,2019-01-26,4
605,605,145.78099999999995,2019-01-26,5
606,606,160.74599999999995,2019-01-26,6
607,607,168.338,2019-01-26,7
608,608,156.512,2019-01-26,8
609,609,159.94299999999996,2019-01-26,9
610,610,163.22799999999995,2019-01-26,10
611,611,163.885,2019-01-26,11
612,612,163.447,2019-01-26,12
613,613,159.86999999999995,2019-01-26,13
614,614,159.65099999999995,2019-01-26,14
615,615,174.616,2019-01-26,15
616,616,182.354,2019-01-26,16
617,617,202.283,2019-01-26,17
618,618,207.32,2019-01-26,18
619,619,207.101,2019-01-26,19
620,620,207.101,2019-01-26,20
621,621,189.435,2019-01-26,21
622,622,172.207,2019-01-26,22
623,623,167.46200000000002,2019-01-26,23
624,624,163.082,2019-01-27,0
625,625,161.32999999999996,2019-01-27,1
626,626,142.27700000000002,2019-01-27,2
627,627,139.649,2019-01-27,3
628,628,141.62,2019-01-27,4
629,629,142.058,2019-01-27,5
630,630,146.219,2019-01-27,6
631,631,153.51899999999995,2019-01-27,7
632,632,136.43699999999998,2019-01-27,8
633,633,146.65699999999995,2019-01-27,9
634,634,161.768,2019-01-27,10
635,635,162.863,2019-01-27,11
636,636,161.32999999999996,2019-01-27,12
637,637,166.36700000000002,2019-01-27,13
638,638,169.94400000000002,2019-01-27,14
639,639,170.45499999999996,2019-01-27,15
640,640,172.64499999999995,2019-01-27,16
641,641,192.793,2019-01-27,17
642,642,200.67700000000002,2019-01-27,18
643,643,200.604,2019-01-27,19
644,644,193.961,2019-01-27,20
645,645,176.952,2019-01-27,21
646,646,162.571,2019-01-27,22
647,647,157.753,2019-01-27,23
648,648,151.694,2019-01-28,0
649,649,148.55499999999995,2019-01-28,1
650,650,147.241,2019-01-28,2
651,651,147.314,2019-01-28,3
652,652,159.43200000000002,2019-01-28,4
653,653,166.22099999999998,2019-01-28,5
654,654,186.296,2019-01-28,6
655,655,197.757,2019-01-28,7
656,656,192.93900000000002,2019-01-28,8
657,657,191.698,2019-01-28,9
658,658,198.268,2019-01-28,10
659,659,198.852,2019-01-28,11
660,660,196.37,2019-01-28,12
661,661,190.676,2019-01-28,13
662,662,193.231,2019-01-28,14
663,663,196.151,2019-01-28,15
664,664,207.90400000000002,2019-01-28,16
665,665,221.044,2019-01-28,17
666,666,221.92,2019-01-28,18
667,667,215.788,2019-01-28,19
668,668,213.37900000000002,2019-01-28,20
669,669,193.74200000000002,2019-01-28,21
670,670,175.565,2019-01-28,22
671,671,163.666,2019-01-28,23
672,672,154.17600000000002,2019-01-29,0
673,673,148.628,2019-01-29,1
674,674,137.53199999999998,2019-01-29,2
675,675,136.80200000000002,2019-01-29,3
676,676,144.39399999999995,2019-01-29,4
677,677,160.965,2019-01-29,5
678,678,172.426,2019-01-29,6
679,679,187.61,2019-01-29,7
680,680,204.25400000000002,2019-01-29,8
681,681,194.83700000000002,2019-01-29,9
682,682,193.304,2019-01-29,10
683,683,193.815,2019-01-29,11
684,684,192.793,2019-01-29,12
685,685,192.501,2019-01-29,13
686,686,200.385,2019-01-29,14
687,687,201.77200000000002,2019-01-29,15
688,688,200.385,2019-01-29,16
689,689,214.18200000000002,2019-01-29,17
690,690,226.738,2019-01-29,18
691,691,220.533,2019-01-29,19
692,692,207.612,2019-01-29,20
693,693,206.371,2019-01-29,21
694,694,191.698,2019-01-29,22
695,695,170.67399999999995,2019-01-29,23
696,696,156.22,2019-01-30,0
697,697,144.613,2019-01-30,1
698,698,144.39399999999995,2019-01-30,2
699,699,146.07299999999995,2019-01-30,3
700,700,149.64999999999995,2019-01-30,4
701,701,160.381,2019-01-30,5
702,702,178.047,2019-01-30,6
703,703,184.61700000000002,2019-01-30,7
704,704,186.88,2019-01-30,8
705,705,187.90200000000002,2019-01-30,9
706,706,193.669,2019-01-30,10
707,707,198.195,2019-01-30,11
708,708,221.19,2019-01-30,12
709,709,215.642,2019-01-30,13
710,710,190.74900000000002,2019-01-30,14
711,711,188.632,2019-01-30,15
712,712,201.261,2019-01-30,16
713,713,218.051,2019-01-30,17
714,714,221.628,2019-01-30,18
715,715,221.92,2019-01-30,19
716,716,211.116,2019-01-30,20
717,717,193.74200000000002,2019-01-30,21
718,718,189.216,2019-01-30,22
719,719,179.361,2019-01-30,23
720,720,164.17700000000002,2019-01-31,0
721,721,148.33599999999996,2019-01-31,1
722,722,144.17499999999995,2019-01-31,2
723,723,144.97799999999995,2019-01-31,3
724,724,157.534,2019-01-31,4
725,725,174.54299999999995,2019-01-31,5
726,726,194.399,2019-01-31,6
727,727,201.115,2019-01-31,7
728,728,193.18,2019-01-31,8
729,729,133.327,2019-01-31,9
730,730,164.525,2019-01-31,10
731,731,192.905,2019-01-31,11
732,732,143.153,2019-01-31,12
733,733,157.299,2019-01-31,13
734,734,120.452,2019-01-31,14
735,735,25.102000000000004,2019-01-31,15
736,736,9.65700000000001,2019-01-31,16
737,737,9.861999999999995,2019-01-31,17
738,738,10.00800000000001,2019-01-31,18
739,739,12.198000000000008,2019-01-31,19
740,740,11.687000000000012,2019-01-31,20
741,741,5.992999999999995,2019-01-31,21
742,742,152.071,2019-01-31,22
743,743,181.405,2019-01-31,23
744,744,169.798,2019-02-01,0
745,745,157.899,2019-02-01,1
746,746,154.68699999999995,2019-02-01,2
747,747,153.446,2019-02-01,3
748,748,161.111,2019-02-01,4
749,749,177.463,2019-02-01,5
750,750,188.048,2019-02-01,6
751,751,204.692,2019-02-01,7
752,752,202.06400000000002,2019-02-01,8
753,753,192.72,2019-02-01,9
754,754,191.698,2019-02-01,10
755,755,190.457,2019-02-01,11
756,756,187.829,2019-02-01,12
757,757,187.172,2019-02-01,13
758,758,186.953,2019-02-01,14
759,759,203.013,2019-02-01,15
760,760,210.021,2019-02-01,16
761,761,220.679,2019-02-01,17
762,762,219.511,2019-02-01,18
763,763,218.635,2019-02-01,19
764,764,215.27700000000002,2019-02-01,20
765,765,198.341,2019-02-01,21
766,766,193.158,2019-02-01,22
767,767,183.449,2019-02-01,23
768,768,160.235,2019-02-02,0
