"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
LDWP,"2/17/2019 10 p.m. PST",3227,3147,2946,-282
LDWP,"2/17/2019 11 p.m. PST",3091,2974,2788,-302
LDWP,"2/18/2019 12 a.m. PST",2910,2788,2687,-222
LDWP,"2/18/2019 1 a.m. PST",2761,2535,2565,-196
LDWP,"2/18/2019 2 a.m. PST",2647,2500,2393,-254
LDWP,"2/18/2019 3 a.m. PST",2595,2434,2354,-241
LDWP,"2/18/2019 4 a.m. PST",2584,2438,2344,-240
LDWP,"2/18/2019 5 a.m. PST",2628,2493,2360,-268
LDWP,"2/18/2019 6 a.m. PST",2761,2642,2453,-308
LDWP,"2/18/2019 7 a.m. PST",2926,2845,2428,-498
LDWP,"2/18/2019 8 a.m. PST",3028,2999,2572,-456
LDWP,"2/18/2019 9 a.m. PST",3111,3107,2648,-463
LDWP,"2/18/2019 10 a.m. PST",3129,3183,2619,-510
LDWP,"2/18/2019 11 a.m. PST",3106,3195,2596,-510
LDWP,"2/18/2019 12 p.m. PST",3050,3204,2582,-468
LDWP,"2/18/2019 1 p.m. PST",2989,3200,2436,-553
LDWP,"2/18/2019 2 p.m. PST",2982,3205,2271,-710
LDWP,"2/18/2019 3 p.m. PST",2993,3232,2419,-574
LDWP,"2/18/2019 4 p.m. PST",3012,3257,2578,-434
LDWP,"2/18/2019 5 p.m. PST",3110,3319,2686,-424
LDWP,"2/18/2019 6 p.m. PST",3317,3486,2804,-513
LDWP,"2/18/2019 7 p.m. PST",3526,3475,2881,-645
LDWP,"2/18/2019 8 p.m. PST",3550,3437,2915,-636
LDWP,"2/18/2019 9 p.m. PST",3536,3365,2900,-635
LDWP,"2/18/2019 10 p.m. PST",3422,3225,2881,-541
LDWP,"2/18/2019 11 p.m. PST",3203,3019,2873,-330
LDWP,"2/19/2019 12 a.m. PST",2980,2816,2659,-321
LDWP,"2/19/2019 1 a.m. PST",2799,2334,2490,-309
LDWP,"2/19/2019 2 a.m. PST",2672,2329,2351,-321
LDWP,"2/19/2019 3 a.m. PST",2610,2296,2332,-278
LDWP,"2/19/2019 4 a.m. PST",2604,2291,2325,-280
LDWP,"2/19/2019 5 a.m. PST",2667,2359,2354,-313
LDWP,"2/19/2019 6 a.m. PST",2848,2531,2404,-443
LDWP,"2/19/2019 7 a.m. PST",3146,2772,2524,-622
LDWP,"2/19/2019 8 a.m. PST",3311,2962,2846,-465
LDWP,"2/19/2019 9 a.m. PST",3359,3087,2863,-496
LDWP,"2/19/2019 10 a.m. PST",3324,3186,2889,-435
LDWP,"2/19/2019 11 a.m. PST",3268,3252,2817,-451
LDWP,"2/19/2019 12 p.m. PST",3205,3237,2787,-418
LDWP,"2/19/2019 1 p.m. PST",3130,3168,2708,-422
LDWP,"2/19/2019 2 p.m. PST",3079,3089,2625,-453
LDWP,"2/19/2019 3 p.m. PST",3069,3047,2612,-457
LDWP,"2/19/2019 4 p.m. PST",3295,3064,2809,-486
LDWP,"2/19/2019 5 p.m. PST",3274,3143,2874,-401
LDWP,"2/19/2019 6 p.m. PST",3347,3327,2902,-445
LDWP,"2/19/2019 7 p.m. PST",3572,3458,2985,-587
LDWP,"2/19/2019 8 p.m. PST",3603,3429,2941,-662
LDWP,"2/19/2019 9 p.m. PST",3587,3345,2950,-637
LDWP,"2/19/2019 10 p.m. PST",3466,3199,2974,-492
LDWP,"2/19/2019 11 p.m. PST",3252,2989,2840,-412
LDWP,"2/20/2019 12 a.m. PST",3000,2761,2650,-351
LDWP,"2/20/2019 1 a.m. PST",2845,2501,2411,-434
LDWP,"2/20/2019 2 a.m. PST",2725,2463,2311,-414
LDWP,"2/20/2019 3 a.m. PST",2650,2405,2223,-427
LDWP,"2/20/2019 4 a.m. PST",2634,2395,2212,-423
LDWP,"2/20/2019 5 a.m. PST",2714,2456,2309,-405
LDWP,"2/20/2019 6 a.m. PST",2953,2620,2414,-540
LDWP,"2/20/2019 7 a.m. PST",3226,2840,2438,-789
LDWP,"2/20/2019 8 a.m. PST",3378,3009,2723,-655
LDWP,"2/20/2019 9 a.m. PST",3392,3124,2942,-449
LDWP,"2/20/2019 10 a.m. PST",3359,3208,2856,-503
LDWP,"2/20/2019 11 a.m. PST",3364,3221,2899,-465
LDWP,"2/20/2019 12 p.m. PST",3367,3229,2960,-407
LDWP,"2/20/2019 1 p.m. PST",3368,3224,2733,-635
LDWP,"2/20/2019 2 p.m. PST",3355,3226,2572,-784
LDWP,"2/20/2019 3 p.m. PST",3323,3256,2672,-651
LDWP,"2/20/2019 4 p.m. PST",3308,3281,2748,-560
LDWP,"2/20/2019 5 p.m. PST",3421,3349,2815,-606
LDWP,"2/20/2019 6 p.m. PST",3692,3530,3013,-679
LDWP,"2/20/2019 7 p.m. PST",3818,3518,3284,-534
LDWP,"2/20/2019 8 p.m. PST",3851,3480,3298,-552
LDWP,"2/20/2019 9 p.m. PST",3770,3402,3234,-536
LDWP,"2/20/2019 10 p.m. PST",3605,3249,3157,-448
LDWP,"2/20/2019 11 p.m. PST",3341,3025,3020,-321
LDWP,"2/21/2019 12 a.m. PST",3091,2802,2716,-375
LDWP,"2/21/2019 1 a.m. PST",2873,2595,2568,-305
LDWP,"2/21/2019 2 a.m. PST",2742,2565,2413,-329
LDWP,"2/21/2019 3 a.m. PST",2662,2494,2375,-287
LDWP,"2/21/2019 4 a.m. PST",2630,2516,2361,-269
LDWP,"2/21/2019 5 a.m. PST",2690,2599,2376,-314
LDWP,"2/21/2019 6 a.m. PST",2905,2787,2468,-437
LDWP,"2/21/2019 7 a.m. PST",3215,3044,2580,-636
LDWP,"2/21/2019 8 a.m. PST",3372,3222,2626,-746
LDWP,"2/21/2019 9 a.m. PST",3346,3285,2856,-491
LDWP,"2/21/2019 10 a.m. PST",3365,3276,2899,-466
LDWP,"2/21/2019 11 a.m. PST",3368,3198,3011,-357
LDWP,"2/21/2019 12 p.m. PST",3298,3115,2912,-386
LDWP,"2/21/2019 1 p.m. PST",3273,3065,2806,-468
LDWP,"2/21/2019 2 p.m. PST",3313,3035,2788,-525
LDWP,"2/21/2019 3 p.m. PST",3272,3031,2745,-527
LDWP,"2/21/2019 4 p.m. PST",3225,3041,2764,-462
LDWP,"2/21/2019 5 p.m. PST",3310,3114,2774,-536
LDWP,"2/21/2019 6 p.m. PST",3596,3318,3024,-572
LDWP,"2/21/2019 7 p.m. PST",3847,3472,3253,-594
LDWP,"2/21/2019 8 p.m. PST",3848,3504,3245,-603
LDWP,"2/21/2019 9 p.m. PST",3796,3470,3194,-602
LDWP,"2/21/2019 10 p.m. PST",3637,3339,3042,-595
LDWP,"2/21/2019 11 p.m. PST",3351,3117,2924,-427
LDWP,"2/22/2019 12 a.m. PST",3114,2884,2657,-457
LDWP,"2/22/2019 1 a.m. PST",2912,2623,2269,-643
LDWP,"2/22/2019 2 a.m. PST",2777,2578,2374,-403
LDWP,"2/22/2019 3 a.m. PST",2687,2518,2368,-319
LDWP,"2/22/2019 4 a.m. PST",2671,2535,2388,-284
LDWP,"2/22/2019 5 a.m. PST",2740,2608,2441,-299
LDWP,"2/22/2019 6 a.m. PST",2972,2806,2503,-469
LDWP,"2/22/2019 7 a.m. PST",3326,3056,2614,-713
LDWP,"2/22/2019 8 a.m. PST",3384,3194,2844,-540
LDWP,"2/22/2019 9 a.m. PST",3339,3213,2957,-383
LDWP,"2/22/2019 10 a.m. PST",3293,3175,2994,-299
LDWP,"2/22/2019 11 a.m. PST",3433,3112,3098,-335
LDWP,"2/22/2019 12 p.m. PST",3418,3051,3072,-345
LDWP,"2/22/2019 1 p.m. PST",3307,2989,2931,-376
LDWP,"2/22/2019 2 p.m. PST",3259,2942,2839,-420
LDWP,"2/22/2019 3 p.m. PST",3248,2944,2916,-331
LDWP,"2/22/2019 4 p.m. PST",3270,2982,2941,-329
LDWP,"2/22/2019 5 p.m. PST",3242,3063,2935,-307
LDWP,"2/22/2019 6 p.m. PST",3377,3277,2963,-414
LDWP,"2/22/2019 7 p.m. PST",3581,3459,3044,-536
LDWP,"2/22/2019 8 p.m. PST",3574,3501,3049,-525
LDWP,"2/22/2019 9 p.m. PST",3506,3458,3025,-482
LDWP,"2/22/2019 10 p.m. PST",3416,3318,2933,-483
LDWP,"2/22/2019 11 p.m. PST",3212,3118,2857,-354
LDWP,"2/23/2019 12 a.m. PST",3019,2911,2713,-306
LDWP,"2/23/2019 1 a.m. PST",2825,2629,2528,-298
LDWP,"2/23/2019 2 a.m. PST",2720,2595,2516,-204
LDWP,"2/23/2019 3 a.m. PST",2654,2532,2418,-235
LDWP,"2/23/2019 4 a.m. PST",2604,2488,2403,-201
LDWP,"2/23/2019 5 a.m. PST",2624,2512,2440,-184
LDWP,"2/23/2019 6 a.m. PST",2704,2583,2442,-261
LDWP,"2/23/2019 7 a.m. PST",2803,2653,2477,-326
LDWP,"2/23/2019 8 a.m. PST",2859,2706,2641,-219
LDWP,"2/23/2019 9 a.m. PST",2907,2733,2627,-281
LDWP,"2/23/2019 10 a.m. PST",3037,2714,2534,-502
LDWP,"2/23/2019 11 a.m. PST",3081,2671,2552,-529
LDWP,"2/23/2019 12 p.m. PST",3026,2617,2495,-531
LDWP,"2/23/2019 1 p.m. PST",2940,2571,2371,-569
LDWP,"2/23/2019 2 p.m. PST",2871,2532,2340,-531
LDWP,"2/23/2019 3 p.m. PST",2856,2528,2234,-622
LDWP,"2/23/2019 4 p.m. PST",2834,2576,2175,-659
LDWP,"2/23/2019 5 p.m. PST",2726,2705,2326,-400
LDWP,"2/23/2019 6 p.m. PST",2953,2941,2610,-342
LDWP,"2/23/2019 7 p.m. PST",3226,3115,2782,-444
LDWP,"2/23/2019 8 p.m. PST",3215,3104,2791,-423
LDWP,"2/23/2019 9 p.m. PST",3159,3068,2770,-390
LDWP,"2/23/2019 10 p.m. PST",3080,3007,2753,-327
LDWP,"2/23/2019 11 p.m. PST",2954,2896,2514,-440
LDWP,"2/24/2019 12 a.m. PST",2798,2752,2527,-272
LDWP,"2/24/2019 1 a.m. PST",2659,2549,2443,-217
LDWP,"2/24/2019 2 a.m. PST",2540,2523,2277,-263
LDWP,"2/24/2019 3 a.m. PST",2472,2473,2229,-243
LDWP,"2/24/2019 4 a.m. PST",2437,2429,2218,-219
LDWP,"2/24/2019 5 a.m. PST",2442,2434,2216,-227
LDWP,"2/24/2019 6 a.m. PST",2490,2459,2281,-209
LDWP,"2/24/2019 7 a.m. PST",2555,2490,2318,-237
LDWP,"2/24/2019 8 a.m. PST",2589,2533,2362,-226
LDWP,"2/24/2019 9 a.m. PST",2611,2552,2210,-401
LDWP,"2/24/2019 10 a.m. PST",2595,2524,2134,-462
LDWP,"2/24/2019 11 a.m. PST",2562,2551,2056,-506
LDWP,"2/24/2019 12 p.m. PST",2525,2604,2011,-514
LDWP,"2/24/2019 1 p.m. PST",2489,2605,1973,-516
LDWP,"2/24/2019 2 p.m. PST",2488,2608,2023,-466
LDWP,"2/24/2019 3 p.m. PST",2503,2599,1987,-517
LDWP,"2/24/2019 4 p.m. PST",2539,2616,2037,-502
LDWP,"2/24/2019 5 p.m. PST",2647,2706,2079,-568
LDWP,"2/24/2019 6 p.m. PST",2827,2888,2299,-528
LDWP,"2/24/2019 7 p.m. PST",3071,3047,2665,-406
LDWP,"2/24/2019 8 p.m. PST",3084,3105,2737,-346
LDWP,"2/24/2019 9 p.m. PST",3060,3076,2729,-330
LDWP,"2/24/2019 10 p.m. PST",2979,3004,2725,-254
LDWP,"2/24/2019 11 p.m. PST",2820,2892,2584,-236
LDWP,"2/25/2019 12 a.m. PST",2647,2757,2376,-271
LDWP,"2/25/2019 1 a.m. PST",2509,2534,2308,-201
LDWP,"2/25/2019 2 a.m. PST",2419,2502,2172,-246
LDWP,"2/25/2019 3 a.m. PST",2363,2426,2127,-237
LDWP,"2/25/2019 4 a.m. PST",2351,2452,2107,-245
LDWP,"2/25/2019 5 a.m. PST",2425,2542,2210,-215
LDWP,"2/25/2019 6 a.m. PST",2615,2746,2338,-278
LDWP,"2/25/2019 7 a.m. PST",2881,3025,2429,-452
LDWP,"2/25/2019 8 a.m. PST",3021,3219,2685,-336
LDWP,"2/25/2019 9 a.m. PST",3076,3288,2732,-344
LDWP,"2/25/2019 10 a.m. PST",3084,3280,2659,-425
LDWP,"2/25/2019 11 a.m. PST",3071,3196,2632,-439
LDWP,"2/25/2019 12 p.m. PST",3026,3107,2499,-527
LDWP,"2/25/2019 1 p.m. PST",2994,3054,2508,-486
LDWP,"2/25/2019 2 p.m. PST",2994,3022,2526,-468
LDWP,"2/25/2019 3 p.m. PST",3010,3016,2439,-571
LDWP,"2/25/2019 4 p.m. PST",3030,3024,2555,-475
LDWP,"2/25/2019 5 p.m. PST",3030,3104,2545,-485
LDWP,"2/25/2019 6 p.m. PST",3193,3323,2699,-494
LDWP,"2/25/2019 7 p.m. PST",3349,3490,2976,-374
LDWP,"2/25/2019 8 p.m. PST",3329,3526,3024,-305
LDWP,"2/25/2019 9 p.m. PST",3262,3489,2970,-292
LDWP,"2/25/2019 10 p.m. PST",3124,3349,2817,-307
LDWP,"2/25/2019 11 p.m. PST",2915,3113,2701,-214
LDWP,"2/26/2019 12 a.m. PST",2717,2862,2539,-178
LDWP,"2/26/2019 1 a.m. PST",2568,2453,2483,-85
LDWP,"2/26/2019 2 a.m. PST",2464,2430,2490,26
LDWP,"2/26/2019 3 a.m. PST",2400,2385,2403,3
LDWP,"2/26/2019 4 a.m. PST",2394,2402,2467,73
LDWP,"2/26/2019 5 a.m. PST",2447,2500,2433,-14
LDWP,"2/26/2019 6 a.m. PST",2611,2712,2512,-99
LDWP,"2/26/2019 7 a.m. PST",2875,2926,2653,-222
LDWP,"2/26/2019 8 a.m. PST",3042,3008,2945,-97
LDWP,"2/26/2019 9 a.m. PST",3155,2997,2955,-200
LDWP,"2/26/2019 10 a.m. PST",3161,2972,3014,-148
LDWP,"2/26/2019 11 a.m. PST",3166,2943,2980,-186
LDWP,"2/26/2019 12 p.m. PST",3136,2915,2857,-279
LDWP,"2/26/2019 1 p.m. PST",3094,2883,2701,-393
LDWP,"2/26/2019 2 p.m. PST",3102,2875,2809,-293
LDWP,"2/26/2019 3 p.m. PST",3097,2893,2902,-195
LDWP,"2/26/2019 4 p.m. PST",3073,2935,3038,-36
LDWP,"2/26/2019 5 p.m. PST",3110,3029,3109,-1
LDWP,"2/26/2019 6 p.m. PST",3233,3243,3204,-28
LDWP,"2/26/2019 7 p.m. PST",3370,3449,3359,-10
LDWP,"2/26/2019 8 p.m. PST",3335,3434,3419,84
LDWP,"2/26/2019 9 p.m. PST",3257,3340,3298,41
LDWP,"2/26/2019 10 p.m. PST",3118,3217,3108,-10
LDWP,"2/26/2019 11 p.m. PST",2902,3041,2808,-93
LDWP,"2/27/2019 12 a.m. PST",2701,2808,2661,-40
LDWP,"2/27/2019 1 a.m. PST",2550,2484,2228,-323
LDWP,"2/27/2019 2 a.m. PST",2435,2437,2080,-355
LDWP,"2/27/2019 3 a.m. PST",2462,2334,2062,-400
LDWP,"2/27/2019 4 a.m. PST",2347,2344,2033,-314
LDWP,"2/27/2019 5 a.m. PST",2406,2417,2114,-292
LDWP,"2/27/2019 6 a.m. PST",2571,2644,2257,-313
LDWP,"2/27/2019 7 a.m. PST",2825,2927,2480,-345
LDWP,"2/27/2019 8 a.m. PST",2979,3095,2672,-307
LDWP,"2/27/2019 9 a.m. PST",3071,3150,2659,-412
LDWP,"2/27/2019 10 a.m. PST",3108,3122,2847,-261
LDWP,"2/27/2019 11 a.m. PST",3130,3053,2821,-309
LDWP,"2/27/2019 12 p.m. PST",3126,2993,2966,-161
LDWP,"2/27/2019 1 p.m. PST",3071,2959,2783,-287
LDWP,"2/27/2019 2 p.m. PST",3059,2999,2670,-389
LDWP,"2/27/2019 3 p.m. PST",3085,3026,2742,-343
LDWP,"2/27/2019 4 p.m. PST",3061,3015,2670,-391
LDWP,"2/27/2019 5 p.m. PST",3075,3078,2732,-343
LDWP,"2/27/2019 6 p.m. PST",3197,3372,2925,-273
LDWP,"2/27/2019 7 p.m. PST",3336,3356,3008,-328
LDWP,"2/27/2019 8 p.m. PST",3300,3330,2985,-316
LDWP,"2/27/2019 9 p.m. PST",3225,3273,2912,-313
LDWP,"2/27/2019 10 p.m. PST",3092,3115,2768,-323
LDWP,"2/27/2019 11 p.m. PST",2875,2873,2597,-278
LDWP,"2/28/2019 12 a.m. PST",2670,2620,2434,-235
LDWP,"2/28/2019 1 a.m. PST",2494,2450,2253,-241
LDWP,"2/28/2019 2 a.m. PST",2410,2397,2158,-252
LDWP,"2/28/2019 3 a.m. PST",2328,2314,2122,-206
LDWP,"2/28/2019 4 a.m. PST",2284,2294,2040,-244
LDWP,"2/28/2019 5 a.m. PST",2336,2376,2169,-167
LDWP,"2/28/2019 6 a.m. PST",2484,2625,2344,-140
LDWP,"2/28/2019 7 a.m. PST",2749,2934,2539,-210
LDWP,"2/28/2019 8 a.m. PST",2930,3118,2759,-171
LDWP,"2/28/2019 9 a.m. PST",3033,3179,2909,-124
LDWP,"2/28/2019 10 a.m. PST",3350,3151,3044,-307
LDWP,"2/28/2019 11 a.m. PST",3402,3075,2978,-424
LDWP,"2/28/2019 12 p.m. PST",3386,3009,2940,-447
LDWP,"2/28/2019 1 p.m. PST",3346,2971,2957,-389
LDWP,"2/28/2019 2 p.m. PST",3327,3014,2989,-338
LDWP,"2/28/2019 3 p.m. PST",3318,3039,2968,-350
LDWP,"2/28/2019 4 p.m. PST",3283,3028,2827,-456
LDWP,"2/28/2019 5 p.m. PST",3087,3098,2607,-481
LDWP,"2/28/2019 6 p.m. PST",3172,3422,2700,-472
LDWP,"2/28/2019 7 p.m. PST",3309,3405,2923,-386
LDWP,"2/28/2019 8 p.m. PST",3258,3376,2857,-401
LDWP,"2/28/2019 9 p.m. PST",3169,3316,2877,-292
LDWP,"2/28/2019 10 p.m. PST",3051,3144,2924,-128
LDWP,"2/28/2019 11 p.m. PST",2827,2877,2636,-191
LDWP,"3/1/2019 12 a.m. PST",2621,2602,2492,-128
