,ci_shed_nonwatersystem,FCZ7.Commercial.Hotel.Ventilation,FCZ7.Commercial.Miscellaneous.Ventilation
54,0.0,0.0010215374545630318,0.0027573422501642906
55,0.0,0.001036724052951576,0.0027907878790617868
56,0.0,0.00106020149290836,0.002755374887546922
57,0.0,0.001081742436609912,0.002712498117730539
58,0.0,0.001098385092821808,0.00263087810113629
59,0.0,0.00110442070698828,0.002501996563545432
60,0.0,0.001100505187274328,0.0024357796514305704
61,0.0,0.0011040995920629838,0.00237717960881961
62,0.0,0.0011072862732660962,0.002368219580399322
63,0.0,0.00111349329514764,0.002369177770064244
64,0.0,0.0011216792725908002,0.002379552845518947
65,0.0,0.0011072891293725361,0.0024283578173993968
66,0.0,0.001102896898187304,0.002459465127260352
67,0.0,0.001088458995260472,0.002521051255973802
68,0.0,0.001077442020021576,0.0025393884133153018
69,0.0,0.0010549493936097601,0.002622364275756234
70,0.0,0.001050800549925984,0.0026000597436845792
71,0.0,0.001028198942758152,0.0026898208591268906
72,0.0,0.0010215456302599681,0.0027034209186102475
73,0.0,0.00101793082239156,0.0026714352760753256
74,0.0,0.001013542493813784,0.0027133409875738828
75,0.0,0.001010553515693304,0.0027494461335845605
76,0.0,0.001010388392888424,0.00276169347688839
77,0.0,0.001039393463019912,0.0034250743042024104
78,0.0,0.0010719944272482719,0.004100491683324287
79,0.0,0.001114393172367552,0.0047541646734905844
80,0.0,0.001134628147746192,0.004759435551225564
81,0.0,0.0011518925495476082,0.004738366180996815
82,0.0,0.001156512776256024,0.004661616040913684
83,0.0,0.0011516332637916482,0.004576755109275393
84,0.0,0.0011513987575266001,0.004558183590342485
85,0.0,0.0011505456569832718,0.0045407093730969236
86,0.0,0.0011458704055761601,0.00453530494943573
87,0.0,0.00114073808562516,0.004539192581592869
88,0.0,0.001133502489039096,0.004548262585843938
89,0.0,0.0011202348901172882,0.004612245252133479
90,0.0,0.001119294645117,0.003975898435860612
91,0.0,0.0011070907591270562,0.0032767734780553255
92,0.0,0.0010917632019225361,0.0025659435247075376
93,0.0,0.0010629510938845919,0.002522505353177751
94,0.0,0.001048921561041816,0.0025553896409360455
95,0.0,0.00103654949982936,0.0025675131705689427
96,0.0,0.001031768187241704,0.0025903534410833306
97,0.0,0.001025787737996208,0.0026207254272331347
98,0.0,0.001025142998904816,0.0026376385119839725
99,0.0,0.0010232323374976561,0.0026741074801188026
100,0.0,0.001018827554204328,0.0026901450186090116
101,0.0,0.001042596345062448,0.003505227058799259
102,0.0,0.00107854134941256,0.004244407657334142
103,0.0,0.001113203458646928,0.005057459324274966
104,0.0,0.0011252819076892802,0.005086189789906271
105,0.0,0.001133853801939408,0.005069375993004618
106,0.0,0.001131121635758664,0.005077173205371783
107,0.0,0.001116704485729272,0.00506695306526742
108,0.0,0.0011056893097636318,0.005061655117594166
109,0.0,0.001094188890907992,0.005068016351174547
110,0.0,0.0010891909481819519,0.005076257309961489
111,0.0,0.001092982322469312,0.005069388403985765
112,0.0,0.0010951949326301281,0.0050654772353855276
113,0.0,0.001091548002051408,0.005079274854266735
114,0.0,0.001087244757401088,0.004320265606711752
115,0.0,0.0010691855402920562,0.003511239082099344
116,0.0,0.001060201107666096,0.0027004669502962825
117,0.0,0.001045869155218008,0.0026411628133410506
118,0.0,0.0010349145508492562,0.002665169877614559
119,0.0,0.0010175998018692,0.002711015994862002
120,0.0,0.001007595728911992,0.0027335757327813627
121,0.0,0.0010158976524684239,0.002644233844667547
122,0.0,0.00101724439005024,0.0026455969526881225
123,0.0,0.001014095436020568,0.0026898662561268055
124,0.0,0.0010116784983814082,0.002725809870929484
125,0.0,0.0010334658421494,0.0035350620209871324
126,0.0,0.00105640014069876,0.004357332879710547
127,0.0,0.0010871772853920001,0.005205966082520849
128,0.0,0.001102964268350736,0.005177753869579011
129,0.0,0.0011169575869446721,0.005146849267923161
130,0.0,0.0011225074637531039,0.0050735936132283
131,0.0,0.001119824546589144,0.0049933483079797345
132,0.0,0.001110262393741512,0.0049494360961982046
133,0.0,0.001106020892651136,0.004925186284171406
134,0.0,0.001104258945090048,0.004922996708455565
135,0.0,0.001112204292244584,0.004924487304982055
136,0.0,0.0011201191211268962,0.004950133231239597
137,0.0,0.0011189219328207362,0.004993263308911991
138,0.0,0.00110356011119508,0.004289233159835238
139,0.0,0.001081058788049856,0.003469739581206105
140,0.0,0.001063732196929248,0.002679035211724254
141,0.0,0.001040751126131376,0.002662324263088827
142,0.0,0.00103163223657516,0.002684337453435453
143,0.0,0.0010180601058576962,0.0027455084805966777
144,0.0,0.001009848444120912,0.002761219389523377
145,0.0,0.0010072687645035839,0.002731417056639519
146,0.0,0.0010043117423027038,0.0027568272684817857
147,0.0,0.001000709560343592,0.002784248934230739
148,0.0,0.0010021120119273119,0.002780114704493187
149,0.0,0.001017626848532976,0.0036169143059975517
150,0.0,0.00103897408327284,0.0044430761486506706
151,0.0,0.001068824163860112,0.005252483799417888
152,0.0,0.001089862730985072,0.005208104870132709
153,0.0,0.001107834988140144,0.005132373716022911
154,0.0,0.001117189876221672,0.005040008394445223
155,0.0,0.00111083593533924,0.004988079395541119
156,0.0,0.001104076651697976,0.004930826482822077
157,0.0,0.001106387364317928,0.004896240255143025
158,0.0,0.001106024504481864,0.004896544135728075
159,0.0,0.00111705808499076,0.004896096781777985
160,0.0,0.001115773485067296,0.004925412730733621
161,0.0,0.001110157511904144,0.004984675165715321
162,0.0,0.001088665496922168,0.00429983530105512
163,0.0,0.001066963879152072,0.0035147690908924373
164,0.0,0.001054712446001016,0.002734011449754009
165,0.0,0.0010398161313484562,0.002689305231319554
166,0.0,0.001031462216322648,0.0027028224118322724
167,0.0,0.001016470836868344,0.002734328212452897
168,0.0,0.00085014605250828,0.0032951852897367896
169,0.0,0.000848677162132272,0.0032621072654858995
170,0.0,0.000843227074878408,0.0033282180717885057
171,0.0,0.000841626880359408,0.0033726111552457856
172,0.0,0.0008419903409372401,0.0033642820071497427
173,0.0,0.0008651716712913119,0.004313378117916642
174,0.0,0.0008889399278287441,0.005271954098183508
175,17.992849025083743,0.0009152555198695921,0.0062357193963862466
176,13.992812917585823,0.000928515855277296,0.006258566558898843
177,15.992890932782537,0.0009415515737807521,0.006167515643682519
178,11.9929972058879,0.0009491510309471519,0.006053643081153996
179,2.9930728082322084,0.0009388220747753761,0.005988369693016464
180,0.0,0.000926897560275984,0.005964374958958499
181,0.0,0.000923761639538232,0.005887615544291844
182,0.0,0.00092422008078444,0.005876232547751555
183,0.0,0.0009323155056312241,0.005891465849279001
184,0.0,0.00094019221766976,0.005916380119929905
185,0.0,0.000942327553546104,0.005976233052433851
186,0.0,0.000928362297120456,0.005110503420221163
187,0.0,0.0009101667854312881,0.0041629094218097904
188,0.0,0.000900660247691952,0.0031734833230174404
189,0.0,0.00088505154776808,0.0031456219827812456
190,0.0,0.00087684682482012,0.003197238519754875
191,0.0,0.0008628454323749041,0.0032404905736807105
192,0.0,0.00085786443292836,0.0032521989479176467
193,0.0,0.000854617270165824,0.003229755559581315
194,0.0,0.000844712012587344,0.003335859029633799
195,0.0,0.000847489609310784,0.0033046717214420818
196,0.0,0.0008417030800984081,0.0033536226906126956
197,0.0,0.0008421229203649681,0.00337620584382675
198,0.0,0.0008446966088008801,0.003425928185089767
199,16.995673201251922,0.0008610077972551441,0.0034657909508265445
200,24.995690260495838,0.00088666147666536,0.00342307802749881
201,9.995861012437512,0.0009109065229033441,0.0032280810395831157
202,27.996006543575977,0.000919573560184488,0.003073882863832692
203,3.9962170231576,0.0009288683932775282,0.0028541084491211367
204,0.0,0.0009227164964643119,0.0028101210243708804
205,0.0,0.000921392347953792,0.0027816764218644655
206,0.0,0.0009273539498488319,0.0027780183793976307
207,0.0,0.0009370961171074801,0.002786917153837752
208,0.0,0.00093849794876112,0.0027920479032497903
209,0.0,0.0009216028156919761,0.0028280716509925703
210,0.0,0.00091807026368904,0.0029044174313488077
211,0.0,0.000911140019567976,0.0029971985409863546
212,0.0,0.000898593232538496,0.0030540312235373193
213,0.0,0.0008889417949991041,0.0030895576436125345
214,0.0,0.000874500870651144,0.003136493524424283
215,0.0,0.0008627019200374081,0.003161190448104357
216,0.0,0.0008543811402743761,0.0032304332435730775
217,0.0,0.000853525281042192,0.0032553514448167105
218,0.0,0.000855802142527728,0.003241079846257962
219,0.0,0.00085284235720992,0.0032956772397612208
220,0.0,0.000852002552690784,0.003311695784873556
221,0.0,0.0008551507790406242,0.0033030051837777447
222,0.0,0.00085980847461828,0.0033315012608957756
223,0.0,0.000871221185175792,0.0033803566103217204
224,0.0,0.000892727310947208,0.003314625785994534
225,0.0,0.0009218724587083441,0.0031179027900080907
226,0.0,0.000938805054742632,0.0029205418332461193
227,0.0,0.000958113786684648,0.0028600282111795857
228,0.0,0.000961544153546064,0.0028477835869844246
229,0.0,0.000961315549900992,0.002831465751465534
230,0.0,0.000956282027616432,0.002805670260770319
231,0.0,0.000955878993359136,0.002806792707482376
232,0.0,0.00096418237522728,0.0028229217062886477
233,0.0,0.000951340776020184,0.0028330521225374337
234,0.0,0.0009374757770487121,0.0028608918647050254
235,16.99613095167636,0.00092319007433664,0.002945858249300274
236,78.99608533998384,0.0009106734424774801,0.0030039865736706055
237,79.99603704921238,0.000892897202785632,0.0030700535848244425
238,26.99601006421131,0.000882658703268672,0.0031072770854232417
239,0.0,0.000869028690270048,0.0031370291349881426
240,0.0,0.000862511257589256,0.0031631771944666855
241,0.0,0.0008556306861038641,0.0031480588493156005
242,0.0,0.000853594978895472,0.003195499636300755
243,0.0,0.0008532771082709282,0.0032296178474960275
244,0.0,0.0008567337926402641,0.0032366559977949324
245,0.0,0.0008726664134110561,0.003964981443394469
246,0.0,0.000892958968485936,0.004688139115283
247,0.0,0.000919492638644712,0.005384368794446561
248,0.0,0.0009350882314754641,0.005404852580393976
249,0.0,0.000958575926847,0.0052947277976487985
250,0.0,0.000962867360353272,0.005190166338160218
251,0.0,0.000954293694874344,0.005118931802322654
252,0.0,0.000946431211707168,0.005072398625542916
253,35.99402438167441,0.0009372034432405921,0.005038414882347836
254,81.99403625050984,0.0009350282975209439,0.005028721192641746
255,95.99403589552037,0.0009339810009280081,0.00503012347871073
256,99.9940261015813,0.0009309386202592081,0.005042959798451261
257,107.99394476764049,0.0009242092261039441,0.005131023133401423
258,0.0,0.000932070020699664,0.004496155707427491
259,0.0,0.000928571157468504,0.003793908627320712
260,0.0,0.000915583235574216,0.0030680379109149477
261,0.0,0.0008889001238895361,0.003066471845661987
262,0.0,0.000873293361985176,0.0031153108198617207
263,0.0,0.000862791623919984,0.003141088306557711
264,0.0,0.0008592866086207919,0.003172570860145317
265,0.0,0.000858742338055008,0.003161440289769864
266,0.0,0.000856753822285944,0.0032156630722103697
267,0.0,0.000853968680127816,0.003270599842781637
268,0.0,0.000847915690206816,0.0032921914164839817
269,0.0,0.000872039498785488,0.004235418075433256
270,0.0,0.000890070134165784,0.00523986455069904
271,0.0,0.000922406495999736,0.0061998337376349055
272,0.0,0.0009347229671963041,0.006210359891882358
273,0.0,0.0009471163480994161,0.006083091990485216
274,0.0,0.000952740122049408,0.005953518634921895
275,0.0,0.0009444340597216801,0.005866946932990143
276,0.0,0.0009479724375913441,0.005843698856749758
277,0.0,0.00094836694042992,0.005832599199409236
278,0.0,0.0009492818347180081,0.005832593364094346
279,0.0,0.0009467075765368319,0.00583261751974041
280,0.0,0.00093949242731124,0.005837233031712198
281,0.0,0.000926974425701808,0.005861554758778889
282,0.0,0.000919763183511744,0.004978743019597593
283,0.0,0.0009093023150750882,0.003998935411003541
284,0.0,0.000903049109878608,0.003020008376328969
285,0.0,0.0008903228176663921,0.0030526891078433154
286,0.0,0.0008775895896174001,0.0031203384989021217
287,0.0,0.00086385959222904,0.0031628613403808428
288,0.0,0.000852507665815872,0.003201129261387768
289,0.0,0.000852334336317552,0.003210556606323267
290,0.0,0.000851272210111488,0.003238183564776654
291,0.0,0.000850754485837344,0.0032684237549216637
292,0.0,0.0008560534075692719,0.0032278023780579145
293,0.0,0.0008666986461637681,0.004260481432658679
294,0.0,0.00088454034899604,0.005245082452928262
295,0.0,0.0009073433286421681,0.0062390800598991535
296,0.0,0.0009199923509979839,0.006219862194028835
297,0.0,0.000940544652348312,0.006082609395809915
298,0.0,0.0009451524553627201,0.005916912742166418
299,0.0,0.0009613024088593199,0.005853707074639691
300,0.0,0.000961127390789544,0.00583936918771146
301,0.0,0.000963143297135976,0.00584801792530253
302,0.0,0.0009651959092472401,0.00585791635581476
303,0.0,0.0009770769297474241,0.005877560226593844
304,0.0,0.000985001661274752,0.005883496680210453
305,0.0,0.0009577069487135041,0.005853515599584009
306,0.0,0.00093571457340372,0.004924221236160611
307,0.0,0.000912359299525344,0.003989939233244997
308,0.0,0.000903138137742192,0.0030560911973806074
309,0.0,0.0008846236041297601,0.003090930652150068
310,0.0,0.0008774825808294481,0.0031313319225515154
311,0.0,0.000863498223177216,0.003217574282541558
312,0.0,0.000855222907905432,0.0032620677643750767
313,0.0,0.0008520352244820241,0.003218089297876398
314,0.0,0.000851124260845848,0.003232120255318029
315,0.0,0.0008480242488199681,0.003278187542441559
316,0.0,0.0008469010772133121,0.003313717771961097
317,0.0,0.000864205020221664,0.004307796575285876
318,0.0,0.000888706459208568,0.0052617093784136605
319,0.0,0.0009212223439375441,0.0061594788670729555
320,39.99294591370273,0.000935541437264544,0.006118544860017057
321,6.993059192022521,0.0009482414075407681,0.005992566569940851
322,0.0,0.0009690791542204081,0.005875082761882545
323,30.993140642478846,0.00097545631296036,0.00588390120819902
324,32.99311654749223,0.000981498322738824,0.005901954185032379
325,0.0,0.00098594058523356,0.005911603022906381
326,0.0,0.0009711253884319681,0.005875453859641524
327,0.0,0.00099011926821852,0.0059064949282462646
328,0.0,0.000984355153906608,0.005889957477589164
329,0.0,0.0009574414548006,0.0058539111827819335
330,0.0,0.000928956446965272,0.004931354191817679
331,0.0,0.000912372794812776,0.003950384413295337
332,0.0,0.0009005943815969759,0.0030421113376444407
333,0.0,0.0008900021056956481,0.0030432236482731954
334,0.0,0.000880508074307664,0.0030922758975112257
335,0.0,0.0008704275905400241,0.0030912882485922446
336,0.0,0.0006251154216851281,0.002382974884160427
337,0.0,0.00062591036097876,0.0023340377730213654
338,0.0,0.000623317462090488,0.0023658691196003128
339,0.0,0.0006201174464865601,0.0024255330403994972
340,0.0,0.000619782887934672,0.00242704180245642
341,0.0,0.0006341799212329681,0.00317074810834191
342,0.0,0.0006511731331448641,0.0038934717256831437
343,0.0,0.000672281439451776,0.004590788328153936
344,0.0,0.0006859445596687201,0.004555874858438876
345,0.0,0.0006911130495878401,0.004543427149132458
346,0.0,0.000692886862905864,0.004473533968446125
347,0.0,0.000687394695683784,0.004400622678095319
348,0.0,0.00068008860419148,0.004386418263058164
349,0.0,0.000674559216072192,0.004400200415326206
350,0.0,0.0006721600586181359,0.004407174410813667
351,0.0,0.000678047640861624,0.004426355003357739
352,0.0,0.0006837761579027281,0.004454347459821561
353,0.0,0.000685329129985896,0.004480106626186376
354,0.0,0.000676450218315696,0.0038023721222685417
355,0.0,0.0006658522493898,0.0030632393504321604
356,0.0,0.0006582596586870481,0.0023382321394815626
357,0.0,0.0006476265485817601,0.002308029390924474
358,0.0,0.000642378148199304,0.0023374350435442855
359,0.0,0.000632554654970304,0.0023652207131399997
360,0.0,0.0006285727732173119,0.0023786553646663647
361,0.0,0.000627235972229064,0.0023485520924115357
362,0.0,0.0006215227290843119,0.002408826816551904
363,0.0,0.000618512094739704,0.002450583555893883
364,0.0,0.000614183931852216,0.0024888479030228308
365,0.0,0.000617244178315512,0.0024701094146645877
366,22.996862032111892,0.000618157723517664,0.002519810164589469
367,76.99677446929965,0.0006261874889128319,0.0025993432114372918
368,99.99684366924622,0.000649516077753312,0.002506814676034854
369,185.9969479513514,0.000665112601955208,0.0023869360466695407
370,215.99704155188215,0.000670098336486744,0.0022883497813656205
371,219.99711943723906,0.000661908170087472,0.002218654590827028
372,219.9971949156413,0.000655096199769528,0.002149988158899852
373,219.99721021285904,0.000651825680403216,0.0021379614604956835
374,218.99721162651358,0.000653155566219024,0.0021352179202324736
375,218.99721017978143,0.000657234954117456,0.002132585264413089
376,83.9971543179551,0.000664266118427472,0.002181415926486078
377,0.0,0.0006663291276517919,0.002217223437785082
378,0.0,0.000665691154654416,0.002255869281244524
379,0.0,0.0006613696486351681,0.0022649612739312807
380,0.0,0.000652923457016952,0.0022982790374167106
381,0.0,0.000646503123098976,0.0023171682276615507
382,0.0,0.000637318197705024,0.0023353077784919306
383,0.0,0.0006287371432499519,0.0023538304678867527
384,0.0,0.000624003233173056,0.0023887002030272457
385,0.0,0.000625417026525192,0.0023810197373406628
386,0.0,0.000625755360746472,0.0023873784066131155
387,0.0,0.00062480057543376,0.0024128152105305
388,0.0,0.000624309587858352,0.00242327799070068
389,0.0,0.000624922306085088,0.002438475782284233
390,0.0,0.0006306520585582801,0.002429514744293895
391,0.0,0.00064535371516572,0.00238325728782528
392,0.0,0.0006567756641574481,0.002388593208793347
393,0.0,0.0006684830038656001,0.002363934467052564
394,0.0,0.0006753441641593681,0.0023219072369723218
395,0.0,0.000666158953892784,0.002330811368864175
396,0.0,0.0006646004511476881,0.0022418195659913635
397,0.0,0.000659695667676408,0.002218731802744452
398,0.0,0.0006591630931248,0.002231088576711234
399,0.0,0.000656953519145352,0.002256748394652663
