,ci_shed_nonwatersystem,FCZ7.Commercial.College.OfficeEquipment,FCZ7.Commercial.College.Ventilation,FCZ7.Commercial.Food.OfficeEquipment,FCZ7.Commercial.Food.Ventilation,FCZ7.Commercial.Health Care.OfficeEquipment,FCZ7.Commercial.Health Care.Ventilation,FCZ7.Commercial.Hotel.OfficeEquipment,FCZ7.Commercial.Hotel.Ventilation,FCZ7.Commercial.Miscellaneous.Ventilation,FCZ7.Commercial.Office.Ventilation,FCZ7.Commercial.Refrigerated Warehouse.Ventilation,FCZ7.Commercial.Restaurant.OfficeEquipment,FCZ7.Commercial.Restaurant.Ventilation,FCZ7.Commercial.Retail.OfficeEquipment,FCZ7.Commercial.Retail.Ventilation,FCZ7.Commercial.School.Ventilation,FCZ7.Commercial.Warehouse.Ventilation
21,0.0,7.511713094363401e-05,0.001788050591997216,1.5384867324800003e-05,4.9710951963024e-05,0.000514093111409612,0.001784850359891775,4.41750508346e-06,0.0010421093855565362,0.002679917508643284,0.007051966717845275,1.406012047e-07,1.73442740569e-06,0.00100525871140072,5.1086016581917004e-05,0.0013937833964635202,0.00011709053594692499,2.0877199791228002e-05
22,0.0,7.1926205865318e-05,0.0017540255248845117,1.21302258144e-05,4.9710951963024e-05,0.0005077795408267521,0.001787020506414825,3.5902475352200004e-06,0.001033455388947432,0.002728642233165693,0.007029008221548475,1.406012421e-07,1.4802449834199999e-06,0.00100525871140072,4.6565801312976e-05,0.001394464269888576,0.0001545800401767,2.0877199791228002e-05
23,0.0,6.964158842060401e-05,0.001715277718743552,1.03911910176e-05,4.9710951963024e-05,0.000506240585728087,0.0017666573478147,2.89906375366e-06,0.0010173231713552161,0.002766995886861264,0.006798475326180576,1.406012795e-07,1.2697015165800002e-06,0.00100525871140072,4.293935470884201e-05,0.0013951123487818558,0.00019104417179942497,2.0877199791228002e-05
24,0.0,7.071795159350401e-05,0.001706214797716512,7.3915621872e-06,4.9710951963024e-05,0.00052607272723159,0.0017603839169367,2.8784113889000005e-06,0.001010041196619048,0.002781815183902605,0.0064903694040162755,1.406012608e-07,1.38823536075e-06,0.0010047314241986,3.669969799508601e-05,0.001395625617211104,0.00018152254989957503,2.0877199791228002e-05
25,0.0,6.9859261943163e-05,0.00172734317863488,6.8042533088e-06,4.9710951963024e-05,0.000524087415240288,0.001760715226356075,2.65569368882e-06,0.0010093171728984961,0.0027231712990296053,0.0067189369387623,1.406012047e-07,1.12523902652e-06,0.00100420414144834,3.4717734205082005e-05,0.001394222761375488,0.00011870726728524999,2.0877199791228002e-05
26,0.0,6.758268685619401e-05,0.0017067099794653437,6.758111976e-06,4.9710951963024e-05,0.000524572901423984,0.0017556754087487997,2.2133071218e-06,0.001004879000466264,0.0027552645280795227,0.006634176139784525,1.406012234e-07,9.9167539485e-07,0.00100367685869808,3.3525448570083e-05,0.0013953393427328642,0.00014046798829175,2.0877199791228002e-05
27,0.0,6.655489687773e-05,0.00168712426687584,6.880618929599999e-06,4.9710951963024e-05,0.0005238767618188701,0.0017525480687723251,2.08872705878e-06,0.0010029932144915762,0.002788029774067989,0.00652227475825225,1.406012421e-07,9.2589288806e-07,0.00100367685869808,3.3523367032555e-05,0.0013967180684170558,0.000167068513787875,2.0877199791228002e-05
28,0.0,6.689481825213001e-05,0.0016569070984944,7.4744561472e-06,4.9710951963024e-05,0.000517846930896215,0.0017453742391502999,2.2095482803400003e-06,0.000997380785262048,0.002838898334052507,0.00633700848454295,1.406012795e-07,9.556176252e-07,0.00100367685869808,3.4967864688172e-05,0.00139885476966864,0.00022017696023712502,2.0877199791228002e-05
29,0.0,6.985556850951e-05,0.0016396851245917437,9.168967286400001e-06,4.9710951963024e-05,0.0005174650549474221,0.001753062947997075,2.4708455157400003e-06,0.000994963260165336,0.0028815368587980237,0.0062417410101588,1.406013169e-07,1.12024014347e-06,0.00100420414144834,3.9421413907503e-05,0.0014005137717930242,0.000260531420105575,2.0877199791228002e-05
30,0.0,7.338063507975901e-05,0.0016649089204692478,1.3346461931199999e-05,4.9710951963024e-05,0.000520153708793527,0.001770897704016375,3.04457474798e-06,0.0010055052390728402,0.0028626483550608177,0.006352630327353099,1.406012795e-07,1.5956266781e-06,0.0010047314241986,4.9145532803349005e-05,0.0014004697253952958,0.000248049244432,2.0877199791228002e-05
31,0.0,7.8185975573655e-05,0.001689802012702176,1.8368904998400002e-05,4.9710951963024e-05,0.000531955392160959,0.0017959664860467003,3.83280131754e-06,0.001027912015500744,0.002854979210019729,0.006378664072444201,1.406012795e-07,2.20855295584e-06,0.00100525871140072,6.114415935729401e-05,0.001402027672653504,0.00023313732339650002,2.0877199791228002e-05
32,0.0,8.264589683957101e-05,0.0017232327433945919,2.38800557296e-05,4.9710951963024e-05,0.0005433018043455971,0.0018078711432102748,4.6203698975e-06,0.0010561186393055761,0.0028313453501413706,0.006533196430658849,1.406012795e-07,2.9214571960700006e-06,0.00100525871140072,7.332461227860701e-05,0.0014025846276967682,0.00020694714789712502,2.0877199791228002e-05
33,0.0,8.732798446566601e-05,0.001806229722634464,2.61346133312e-05,4.9710951963024e-05,0.00055878186653559,0.0018281464751121,5.0641784369200005e-06,0.00108504513920352,0.0026959102087623387,0.006981841008167299,1.406012047e-07,3.5032883215400007e-06,0.00100525871140072,8.373334416003e-05,0.001401305207245632,0.00011117165028699999,2.0877199791228002e-05
34,0.0,9.0748137479319e-05,0.0018337402056763199,2.73174024864e-05,4.9710951963024e-05,0.000575325123597563,0.00182803791317565,5.1479036177e-06,0.0010970278990859762,0.002577971333638761,0.00725662185657365,1.406012047e-07,4.0736785044900005e-06,0.00100525871140072,9.2615838809677e-05,0.0013982619298965118,3.7674847975625e-05,2.0877199791228002e-05
35,0.0,9.261162885474901e-05,0.0018687641926977598,2.71511906688e-05,4.9710951963024e-05,0.000589941079932382,0.0018270606973360497,5.097408642680001e-06,0.0010952975487706562,0.0024348879655100757,0.007012831417889975,1.406012047e-07,4.51568293701e-06,0.00100525871140072,9.9891494140137e-05,0.001394780362058016,4.39309322584e-05,2.0877199791228002e-05
36,0.0,9.332487901794601e-05,0.0018611535608534398,2.76724245392e-05,4.9710951963024e-05,0.000599581054220137,0.0018241307673319501,4.98911412012e-06,0.001096467848347608,0.0023763550727683744,0.006622301908628074,1.406012421e-07,4.81303924339e-06,0.00100525871140072,0.000104779052937246,0.0013935971763570241,4.6450967049749995e-05,2.0877199791228002e-05
37,0.0,9.340974993969e-05,0.0018718408195644476,2.80341863328e-05,4.9710951963024e-05,0.000605652556621748,0.0018256591428099749,4.92247227252e-06,0.0010986750385482962,0.0023598729667414138,0.006446811715800075,1.406012608e-07,4.94787186691e-06,0.00100525871140072,0.00010887523930760901,0.0013927667561213757,4.8269781389125e-05,2.0877199791228002e-05
38,0.0,9.305300004878702e-05,0.0018948427039248,2.80532965632e-05,4.9710951963024e-05,0.0006069602295419571,0.0018275466747903748,4.78715417666e-06,0.001102283043422088,0.0023581616108973237,0.00640660206340385,1.406012608e-07,4.96969412191e-06,0.00100525871140072,0.000111805083635277,0.0013920254538183359,5.0091542707525e-05,2.0877199791228002e-05
39,0.0,9.281812395348901e-05,0.0018399542252663036,2.7938734983999998e-05,4.9710951963024e-05,0.00060464839905544,0.001821256210502025,4.7747218768e-06,0.0011013058299246961,0.00236277762092367,0.006517442099913901,1.406012421e-07,4.93248643363e-06,0.00100525871140072,0.00011316299594064301,0.00139269753964944,4.584002566875e-05,2.0877199791228002e-05
40,0.0,9.308042122536901e-05,0.001871175950270304,2.7529769712000002e-05,4.9710951963024e-05,0.00059687997847074,0.00181677636938655,4.74670461444e-06,0.001106435417755272,0.0023667961539334923,0.0067511960411480755,1.406012421e-07,4.8113163609000005e-06,0.00100525871140072,0.00011054100450534599,0.0013927453169549759,4.696029203625e-05,2.0877199791228002e-05
41,0.0,9.236428818281101e-05,0.0018106922306355838,2.5836257729600002e-05,4.9710951963024e-05,0.000584072657612554,0.0018079185499509749,4.92506856078e-06,0.0010948311473270161,0.0024361220437477947,0.00698554845773955,1.406012234e-07,4.51682903847e-06,0.00100525871140072,0.00010058636008710301,0.001394280824552352,4.062336523045e-05,2.0877199791228002e-05
42,0.0,9.101383441095601e-05,0.0018309807247606081,2.4131716688000003e-05,4.9710951963024e-05,0.0005655133191411271,0.0018016048033335,5.0323873839e-06,0.00108378544128096,0.002496648796955445,0.00726330458555215,1.406012047e-07,4.22284677311e-06,0.00100525871140072,8.9209631326131e-05,0.001395917791156512,3.771268221425e-05,2.0877199791228002e-05
43,0.0,8.76696979203e-05,0.0018758801905788475,2.16100961808e-05,4.9710951963024e-05,0.000546013531559201,0.001795972709953125,5.1386506867200005e-06,0.001068415442482344,0.002561871423910863,0.007313355758214474,1.406012047e-07,3.84737152569e-06,0.00100525871140072,7.8433803890116e-05,0.001396142867903904,3.51890219654e-05,2.0877199791228002e-05
44,0.0,8.379764721112501e-05,0.0018393795653047676,1.904475564e-05,4.9710951963024e-05,0.000527455065370914,0.0017926825145657998,5.109082647180001e-06,0.001056135678526632,0.0026158242607809325,0.007176474970039849,1.406012047e-07,3.6197732243400006e-06,0.00100525871140072,7.014031349292601e-05,0.001395845489416032,6.614984376297501e-05,2.0877199791228002e-05
45,0.0,7.949308461280201e-05,0.00181599356820384,1.5063269433599998e-05,4.9710951963024e-05,0.000513318576466125,0.001791194867531025,4.87148506418e-06,0.001046913662125584,0.002647200123005655,0.007077339900621775,1.406012047e-07,3.0482316970700005e-06,0.00100525871140072,5.913511397177e-05,0.001395062092418688,8.310700967562501e-05,2.0877199791228002e-05
46,0.0,7.4783327380884e-05,0.001802172329473824,1.14203328576e-05,4.9710951963024e-05,0.000514185483976469,0.0017903310326739751,4.0898255938800005e-06,0.0010378200849049438,0.0026646902981884743,0.007126712340812451,1.406012047e-07,2.45999952499e-06,0.00100525871140072,4.8093091660748e-05,0.0013951677998304,8.367779134597501e-05,2.0877199791228002e-05
47,0.0,7.2720673360434e-05,0.0017933274928498561,8.666766369600001e-06,4.9710951963024e-05,0.0005181776193483729,0.0017791623180531749,3.52036352648e-06,0.001026892423878288,0.002665180040619729,0.007200211933526424,1.406012047e-07,1.77429532931e-06,0.00100525871140072,4.0694010312408e-05,0.001395236863517472,7.3701350623525e-05,2.0877199791228002e-05
48,0.0,6.506146650251701e-05,0.001754773794536256,7.5092031952000004e-06,4.9710951963024e-05,0.000506904904739943,0.0017713174445991749,3.16398578228e-06,0.001017824871912816,0.0027090168173271242,0.007080686059082349,1.406012047e-07,1.2833221449300002e-06,0.0010047314241986,3.56729924711e-05,0.0013966415576999998,0.00010560646944000002,2.0877199791228002e-05
49,0.0,6.403043698296301e-05,0.001786759132666656,6.9941166912e-06,4.9710951963024e-05,0.0005046513597693071,0.0017601813710951249,2.9047235938400003e-06,0.001022637201668808,0.0026557098966445768,0.007307629376228901,1.4060118600000002e-07,1.13806620473e-06,0.00100420414144834,3.3264108729592006e-05,0.001395970225936128,4.1519521352975e-05,2.0877199791228002e-05
50,0.0,6.416396435490301e-05,0.0017531647400705278,6.9396753376e-06,4.9710951963024e-05,0.0005064500800478411,0.0017616414378452997,2.6481994188200004e-06,0.001018320454350936,0.0027139346820679528,0.007007332196391799,1.4060118600000002e-07,9.6315216179e-07,0.00100367685869808,3.2151746855946e-05,0.001398203403436512,9.4865310967075e-05,2.0877199791228002e-05
51,0.0,6.407280494720101e-05,0.0017348495121009598,7.0326848672000004e-06,4.9710951963024e-05,0.0005074427404788299,0.0017600076811679999,2.31971521268e-06,0.0010148352443417762,0.0027435152662555616,0.006856792545805374,1.406012047e-07,8.9152219002e-07,0.00100367685869808,3.23703908685e-05,0.0013992926560174078,0.000122870633914525,2.0877199791228002e-05
52,0.0,6.3989408544435e-05,0.0017470551119823361,7.541003784e-06,4.9710951963024e-05,0.0005081511038754721,0.0017679630925341,2.40345774802e-06,0.001016044665934848,0.0027275535397456407,0.006942232110779075,1.406011673e-07,9.038458186100001e-07,0.00100367685869808,3.3870343544304996e-05,0.00139912808207616,0.00010325227343314999,2.0877199791228002e-05
53,0.0,6.402049104173401e-05,0.0017165936805239998,9.242709235199999e-06,4.9710951963024e-05,0.0005122020791805071,0.0017614575011921248,2.6454577074400005e-06,0.001010611474727712,0.00277760228173629,0.0067422780140854,1.406012234e-07,1.06621170467e-06,0.00100420414144834,3.7918850949683004e-05,0.001400544072481536,0.000150973906365175,2.0877199791228002e-05
54,0.0,6.4470738191814e-05,0.0017421496097664959,1.40809956992e-05,4.9710951963024e-05,0.000519157080213474,0.00177232748914815,3.2854443006e-06,0.0010215374545630318,0.0027573422501642906,0.006830816998855674,1.4060118600000002e-07,1.5769874369899999e-06,0.0010047314241986,4.690106827581201e-05,0.001400458719956544,0.000132119486750525,2.0877199791228002e-05
55,0.0,6.502547756487601e-05,0.0017346063884181118,1.88966631648e-05,4.9710951963024e-05,0.00052779002357512,0.00177652796315775,4.061601504280001e-06,0.001036724052951576,0.0027907878790617868,0.006717752459077999,1.406012234e-07,2.2408508437e-06,0.00100525871140072,5.8147865185193004e-05,0.0014025506306002558,0.0001585893611168,2.0877199791228002e-05
56,0.0,6.607096087905e-05,0.0017676688318959358,2.35646596512e-05,4.9710951963024e-05,0.0005360040773531399,0.0017954757854269502,4.65436236072e-06,0.00106020149290836,0.002755374887546922,0.006907689301256025,1.406012047e-07,2.9478582308000002e-06,0.00100525871140072,6.779538031030701e-05,0.001403212657273056,0.000132930822705225,2.0877199791228002e-05
57,0.0,6.9154501191408e-05,0.00179705108737728,2.5179026662399997e-05,4.9710951963024e-05,0.0005459581393621421,0.0018059393810576248,4.78152879832e-06,0.001081742436609912,0.002712498117730539,0.00698699120843845,1.4060118600000002e-07,3.5206732365000005e-06,0.00100525871140072,7.3981094797029e-05,0.001402877649351744,0.00012073491833507502,2.0877199791228002e-05
58,0.0,7.319682018808201e-05,0.001863896936872512,2.6415986246399998e-05,4.9710951963024e-05,0.000559308121606959,0.001811264985607275,4.68367488696e-06,0.001098385092821808,0.00263087810113629,0.007152738006553275,1.406012047e-07,4.04431065997e-06,0.00100525871140072,7.9816239984723e-05,0.001400435614942272,6.222508402944999e-05,2.0877199791228002e-05
59,0.0,7.768554452752501e-05,0.001849630677121056,2.67326643232e-05,4.9710951963024e-05,0.000572352580028984,0.0018097250419173748,4.660990071680001e-06,0.00110442070698828,0.002501996563545432,0.00718999490785605,1.406012047e-07,4.4844188225900005e-06,0.00100525871140072,8.722625287774401e-05,0.001396581981460128,4.5315696467425e-05,2.0877199791228002e-05
60,0.0,8.067735959035501e-05,0.0018790218669855361,2.69548934e-05,4.9710951963024e-05,0.000583710251319135,0.0018058720394739751,4.76225993706e-06,0.001100505187274328,0.0024357796514305704,0.006821311458873625,1.406012047e-07,4.7583110565200004e-06,0.00100525871140072,9.419906597691901e-05,0.001394415373803552,4.5669841514475e-05,2.0877199791228002e-05
61,0.0,8.211092372197201e-05,0.0018970125429428161,2.72148970912e-05,4.9710951963024e-05,0.0005914353238671151,0.001802135944754475,4.79724012652e-06,0.0011040995920629838,0.00237717960881961,0.0063304968969883245,1.406012421e-07,4.90212251725e-06,0.00100525871140072,9.923080211592199e-05,0.0013926525469712642,4.8498993170725e-05,2.0877199791228002e-05
62,0.0,8.191325908594801e-05,0.0019115668119291838,2.73111763232e-05,4.9710951963024e-05,0.000595230008340381,0.0018007291167912748,4.903961982e-06,0.0011072862732660962,0.002368219580399322,0.0062534972358672496,1.406012421e-07,4.93185864458e-06,0.00100525871140072,0.000102295826254632,0.001391251312626624,5.0871078220725e-05,2.0877199791228002e-05
63,0.0,8.1534756100338e-05,0.001940541043828512,2.72704067616e-05,4.9710951963024e-05,0.000596311565511681,0.0018019598786541001,4.96198961162e-06,0.00111349329514764,0.002369177770064244,0.006232423843077975,1.406012421e-07,4.888284688350001e-06,0.00100525871140072,0.00010417828730322401,0.001391676093976896,5.2511079816974996e-05,2.0877199791228002e-05
64,0.0,8.2455473670615e-05,0.001977714766136448,2.69984027008e-05,4.9710951963024e-05,0.0005920238281680911,0.00180138118458705,4.96214683112e-06,0.0011216792725908002,0.002379552845518947,0.006532818377409675,1.406012234e-07,4.7312457473400004e-06,0.00100525871140072,0.00010294819920267,0.001392521511771936,5.33583026217e-05,2.0877199791228002e-05
65,0.0,8.2712779016328e-05,0.001919095905886944,2.61620926512e-05,4.9710951963024e-05,0.000582116649899418,0.0018008205202556249,4.923785127000001e-06,0.0011072891293725361,0.0024283578173993968,0.007168395250997825,1.406012047e-07,4.3959215635300005e-06,0.00100525871140072,9.3849214232134e-05,0.001395004408739712,4.69221832987e-05,2.0877199791228002e-05
66,0.0,8.309211545156401e-05,0.00193325510094288,2.41730982624e-05,4.9710951963024e-05,0.000567361311589503,0.001798556544070275,4.80963142286e-06,0.001102896898187304,0.002459465127260352,0.0072352274018027,1.406012047e-07,4.01571502843e-06,0.00100525871140072,8.3455784043818e-05,0.0013954999738389122,4.7668758223999996e-05,2.0877199791228002e-05
67,0.0,8.2234641781332e-05,0.0018932950726583998,2.2801522462399997e-05,4.9710951963024e-05,0.000552276953253741,0.0017978972727177,4.69527841666e-06,0.001088458995260472,0.002521051255973802,0.007270969609312425,1.406012047e-07,3.6399811179200005e-06,0.00100525871140072,6.9730493171572e-05,0.0013963310742136322,4.4294689947050006e-05,2.0877199791228002e-05
68,0.0,8.1148869815526e-05,0.0018722264168039998,1.989948736e-05,4.9710951963024e-05,0.0005377268779511279,0.0017936115149320498,4.48220518172e-06,0.001077442020021576,0.0025393884133153018,0.007270404255938825,1.406012047e-07,3.2909116319800002e-06,0.00100525871140072,6.2992933041246e-05,0.00139550234939712,4.1184270118725e-05,2.0877199791228002e-05
69,0.0,7.778116005111001e-05,0.00182999883002832,1.63590931456e-05,4.9710951963024e-05,0.000524699023956129,0.001792830383410275,3.90569193636e-06,0.0010549493936097601,0.002622364275756234,0.007238156216563799,1.406012047e-07,2.6894681783200004e-06,0.00100525871140072,5.354686056248901e-05,0.0013962551549218558,6.200979400464999e-05,2.0877199791228002e-05
70,0.0,7.280171972070301e-05,0.0018458232494854077,1.16968098832e-05,4.9710951963024e-05,0.000515908304533478,0.001788920052660675,3.4821238943800003e-06,0.001050800549925984,0.0026000597436845792,0.007409204945818424,1.406012047e-07,2.02386105054e-06,0.00100525871140072,4.729749210768e-05,0.001394962245045792,3.9965525967074996e-05,2.0877199791228002e-05
71,0.0,6.8129033305293e-05,0.0017753657673615362,8.7069370816e-06,4.9710951963024e-05,0.000509462664369438,0.0017827877372926498,3.0712851580200004e-06,0.001028198942758152,0.0026898208591268906,0.007152578866819849,1.406012047e-07,1.5439512052300002e-06,0.00100525871140072,4.0075339648582004e-05,0.0013971202573216318,0.00010065157221242501,2.0877199791228002e-05
72,0.0,6.4870902988137e-05,0.001760370410454336,6.7788320992000004e-06,4.9710951963024e-05,0.000498524429687933,0.0017724639940482748,2.4414911598400005e-06,0.0010215456302599681,0.0027034209186102475,0.007071014406317674,1.406012047e-07,1.02723470444e-06,0.0010047314241986,3.389930243355701e-05,0.001397383387357248,0.00010945652921135001,2.0877199791228002e-05
73,0.0,5.856808574042101e-05,0.00176713270865136,6.1945079536e-06,4.9710951963024e-05,0.0005008179414892871,0.0017629708275728997,2.09700326748e-06,0.00101793082239156,0.0026714352760753256,0.007119784515859424,1.4060118600000002e-07,8.6343703726e-07,0.00100420414144834,3.1087602852515e-05,0.0013967020555776001,7.4499945684725e-05,2.0877199791228002e-05
