state,facility_name,facility_id,year,date,hour,load_mw,so2_lb,nox_lb,co2_short_tons,heat_input_mmbtu
CA,Harbor Generating Station,399,2019,2/7/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/7/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/8/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/9/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/10/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/11/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/12/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,14,0,0.005,0.094,0.456,7.832
CA,Harbor Generating Station,399,2019,2/13/19,15,0,0.027,2.46,2.623,44.72
CA,Harbor Generating Station,399,2019,2/13/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/13/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,10,5,0.037,5.949,3.612,61.964
CA,Harbor Generating Station,399,2019,2/14/19,11,47,0.27,14.384,26.2,449.5
CA,Harbor Generating Station,399,2019,2/14/19,12,31,0.179,5.355,17.36,297.5
CA,Harbor Generating Station,399,2019,2/14/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/14/19,15,34,0.273,105.484,26.523,454.671
CA,Harbor Generating Station,399,2019,2/14/19,16,78,0.566,71.744,55.1,944
CA,Harbor Generating Station,399,2019,2/14/19,17,139,0.919,121.438,89.38,1532.118
CA,Harbor Generating Station,399,2019,2/14/19,18,211,1.139,24.66,110.7,1896.9
CA,Harbor Generating Station,399,2019,2/14/19,19,221,1.143,24.762,111.1,1904.7
CA,Harbor Generating Station,399,2019,2/14/19,20,221,1.15,25.871,111.8,1916.9
CA,Harbor Generating Station,399,2019,2/14/19,21,222,1.154,25.934,112.1,1921.7
CA,Harbor Generating Station,399,2019,2/14/19,22,221,1.155,27.887,112.3,1923.8
CA,Harbor Generating Station,399,2019,2/14/19,23,161,0.857,17.156,83.36,1429.6
CA,Harbor Generating Station,399,2019,2/15/19,0,0,0.001,0,0.086,1.458
CA,Harbor Generating Station,399,2019,2/15/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/15/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/16/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/17/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/18/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/19/19,19,0,0.005,0.085,0.496,8.528
CA,Harbor Generating Station,399,2019,2/19/19,20,68,0.41,39.325,39.94,683.48
CA,Harbor Generating Station,399,2019,2/19/19,21,92,0.535,13.364,52,890.9
CA,Harbor Generating Station,399,2019,2/19/19,22,20,0.121,4.056,11.826,202.608
CA,Harbor Generating Station,399,2019,2/19/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,7,0,0.001,0,0.066,1.142
CA,Harbor Generating Station,399,2019,2/20/19,8,35,0.281,78.256,27.336,468.598
CA,Harbor Generating Station,399,2019,2/20/19,9,59,0.676,47.787,47.138,758.52
CA,Harbor Generating Station,399,2019,2/20/19,10,29,0.241,34.476,23.461,401.928
CA,Harbor Generating Station,399,2019,2/20/19,11,56,0.655,18.093,45.2,723.7
CA,Harbor Generating Station,399,2019,2/20/19,12,0,0.008,0.013,0.776,13.264
CA,Harbor Generating Station,399,2019,2/20/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,18,6,0.061,12.602,5.928,101.631
CA,Harbor Generating Station,399,2019,2/20/19,19,9,0.086,8.54,8.388,143.472
CA,Harbor Generating Station,399,2019,2/20/19,20,2,0.017,0.407,1.702,29.095
CA,Harbor Generating Station,399,2019,2/20/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/20/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/21/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,10,9,0.087,4.907,8.4,144.32
CA,Harbor Generating Station,399,2019,2/22/19,11,2,0.026,0.913,2.528,43.456
CA,Harbor Generating Station,399,2019,2/22/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,15,0,0.006,0.095,0.55,9.49
CA,Harbor Generating Station,399,2019,2/22/19,16,39,0.236,16.125,22.9,393.3
CA,Harbor Generating Station,399,2019,2/22/19,17,5,0.034,1.178,3.266,56.074
CA,Harbor Generating Station,399,2019,2/22/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/22/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,9,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,12,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/23/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,7,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,8,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,9,0,0.016,1.419,1.5,25.8
CA,Harbor Generating Station,399,2019,2/24/19,10,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,11,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,12,0,0.016,1.419,1.5,25.8
CA,Harbor Generating Station,399,2019,2/24/19,13,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,14,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,15,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,16,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,17,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,18,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,19,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,20,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,21,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,22,,,,,
CA,Harbor Generating Station,399,2019,2/24/19,23,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,0,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,1,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,2,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,3,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,4,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,5,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,6,,,,,
CA,Harbor Generating Station,399,2019,2/25/19,7,0,0.005,0.168,0.448,7.656
CA,Harbor Generating Station,399,2019,2/25/19,8,44,0.253,19.361,24.6,420.9
CA,Harbor Generating Station,399,2019,2/25/19,9,47,0.267,6.686,26,445.7
