,date,hour,Total_Generation_(MWh),ladwp_so2_lb,ladwp_nox_lb,ladwp_co2_short_tons,ladwp_so2_avg_lbs_per_mwh,ladwp_nox_avg_lbs_per_mwh,ladwp_co2_avg_short_tons_per_mwh
7751,2019-11-19,23,2406.0,364.8245264026403,1481.350379537954,1111.390722772277,0.15163114148073162,0.6156900995585843,0.4619246561813288
7752,2019-11-20,0,2199.0,343.4866896850906,1491.311207639067,1090.7079972393667,0.1562013140905369,0.6781769930145826,0.4960018177532363
7753,2019-11-20,1,2036.0,403.1488867942507,1579.8307233429396,1114.983523009686,0.1980102587398088,0.7759482924081236,0.5476343433249932
7754,2019-11-20,2,2060.0,452.66734644914567,1705.4027331064228,1153.3344908697904,0.21974143031511925,0.8278654044205936,0.5598711120727138
7755,2019-11-20,3,2088.0,512.7805256022918,1822.9150259839696,1171.1454037735502,0.24558454291297502,0.8730435948199088,0.5608933926118536
7756,2019-11-20,4,2120.0,517.7408378873271,1857.693731135417,1180.9842714575304,0.24421737636194674,0.8762706278940646,0.5570680525743068
7757,2019-11-20,5,2342.0,601.7871036655539,2058.187167371062,1349.2049139426863,0.25695435681705975,0.878816040722059,0.5760909111625475
7758,2019-11-20,6,2739.0,987.175026718978,2867.580584510026,1696.8137571429306,0.3604143945669872,1.0469443535998635,0.6195011891723003
7759,2019-11-20,7,2784.0,1107.729784444664,3014.238037637023,1684.5046930022488,0.39789144556202005,1.0827004445535284,0.6050663408772445
7760,2019-11-20,8,2880.0,865.4113043527568,3173.7386349888093,1701.2213155939648,0.3004900362335961,1.1019925815933365,0.590701845692349
7761,2019-11-20,9,2844.0,745.0849911485994,2677.4338205780477,1540.2077641144651,0.26198487733776354,0.9414324263635893,0.541563911432653
7762,2019-11-20,10,2827.0,538.8588319691676,2165.546460037196,1368.9968995759193,0.19061154296751595,0.7660228015695777,0.48425783501093717
7763,2019-11-20,11,2806.0,434.68419106277037,1617.8592935919278,1158.9584599659286,0.1549123988106808,0.5765713804675437,0.4130286742572803
7764,2019-11-20,12,2777.0,462.9095730658193,1900.7595508017994,1225.0156391799833,0.16669412065747904,0.6844650885134316,0.4411291462657484
7765,2019-11-20,13,2691.0,495.4196992481203,1681.6681142857142,1201.240837092732,0.18410245234043862,0.6249231193926845,0.44639198702814264
7766,2019-11-20,14,2660.0,598.9586244043562,2159.680683280701,1381.2618318396974,0.2251724151896076,0.8119100313085342,0.5192713653532697
7767,2019-11-20,15,2944.0,982.8785068198134,2771.6411037766698,1750.8204915056344,0.33385818845781706,0.9414541792719666,0.5947080473864247
7768,2019-11-20,16,3363.0,1385.9033530080042,3667.19345172218,2089.267570358895,0.4121032866512055,1.0904530037829854,0.6212511359972925
7769,2019-11-20,17,3588.0,1539.9260815433474,4635.268358811165,2261.4158217893664,0.429187871110186,1.2918808134925208,0.6302719681687198
7770,2019-11-20,18,3776.0,1727.1018291351043,5611.886455951383,2255.1736976747798,0.4573892555972204,1.4861987436311925,0.5972387970537023
7771,2019-11-20,19,3765.0,1719.9304993947485,5666.659503814151,2252.916194401424,0.45682084977284154,1.5050888456345688,0.5983841153788643
7772,2019-11-20,20,3663.0,1687.0516923667512,5555.182824903978,2266.0272728003583,0.46056557258169567,1.5165664277652138,0.618626064100562
7773,2019-11-20,21,3182.0,1287.8142382991832,4334.535353747167,1909.0268626471957,0.4047184909802587,1.362204699480568,0.5999455885126322
7774,2019-11-20,22,2897.0,832.0393632521087,2877.4670715835964,1660.3609938053266,0.28720723619334093,0.9932575324762155,0.5731311680377379
7775,2019-11-20,23,2614.0,562.6619335895215,2363.061176582889,1468.4658272746956,0.21524940076110233,0.9040019803301029,0.5617696355297229
7776,2019-11-21,0,2541.0,755.2696757800729,2249.4379138113895,1517.7606447219603,0.297233245092512,0.8852569515196338,0.5973084001267062
7777,2019-11-21,1,2447.0,789.8172635101326,2234.012814110583,1459.0710265699277,0.3227696213772508,0.9129598749941082,0.5962693202165622
7778,2019-11-21,2,2245.0,720.3205527756364,2085.7168898892733,1325.4730265609958,0.3208554800782345,0.9290498395943311,0.5904111476886396
7779,2019-11-21,3,2230.0,659.8206055238455,2148.1509285777634,1300.2248273975188,0.2958836796071056,0.963296380528145,0.5830604607163762
7780,2019-11-21,4,2468.0,810.3650350008302,2635.3034645049506,1514.4219043084845,0.32834887965997983,1.0677890861041128,0.6136231378883649
7781,2019-11-21,5,2664.0,853.9011702488992,3282.995993218041,1673.9693619911943,0.3205334723156529,1.2323558533100754,0.6283668776243222
7782,2019-11-21,6,2991.0,1101.2797940210567,4361.337128484498,1985.6076837631606,0.3681978582484308,1.4581535033381805,0.6638608103521099
