"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
LDWP,"7/17/2019 6 a.m. PDT",2797,2370,2149,-647
LDWP,"7/17/2019 7 a.m. PDT",3015,2524,2296,-719
LDWP,"7/17/2019 8 a.m. PDT",3222,2735,2704,-518
LDWP,"7/17/2019 9 a.m. PDT",3447,2959,3039,-409
LDWP,"7/17/2019 10 a.m. PDT",3686,3170,3220,-466
LDWP,"7/17/2019 11 a.m. PDT",3916,3356,3452,-464
LDWP,"7/17/2019 12 p.m. PDT",4077,3559,3669,-408
LDWP,"7/17/2019 1 p.m. PDT",4223,3775,4001,-222
LDWP,"7/17/2019 2 p.m. PDT",4369,3987,4122,-247
LDWP,"7/17/2019 3 p.m. PDT",4508,4180,4205,-304
LDWP,"7/17/2019 4 p.m. PDT",4639,4311,4210,-429
LDWP,"7/17/2019 5 p.m. PDT",4681,4400,4192,-489
LDWP,"7/17/2019 6 p.m. PDT",4665,4348,4089,-576
LDWP,"7/17/2019 7 p.m. PDT",4499,4226,4162,-338
LDWP,"7/17/2019 8 p.m. PDT",4263,4059,4187,-76
LDWP,"7/17/2019 9 p.m. PDT",4129,3912,3941,-188
LDWP,"7/17/2019 10 p.m. PDT",3926,3676,3676,-249
LDWP,"7/17/2019 11 p.m. PDT",3554,3299,3052,-503
LDWP,"7/18/2019 12 a.m. PDT",3243,2966,2743,-501
LDWP,"7/18/2019 1 a.m. PDT",2980,2461,2539,-441
LDWP,"7/18/2019 2 a.m. PDT",2810,2400,2293,-517
LDWP,"7/18/2019 3 a.m. PDT",2692,2276,2209,-483
LDWP,"7/18/2019 4 a.m. PDT",2617,2200,2149,-467
LDWP,"7/18/2019 5 a.m. PDT",2632,2251,2172,-460
LDWP,"7/18/2019 6 a.m. PDT",2749,2375,2144,-605
LDWP,"7/18/2019 7 a.m. PDT",2941,2546,2401,-541
LDWP,"7/18/2019 8 a.m. PDT",3138,2735,2786,-353
LDWP,"7/18/2019 9 a.m. PDT",3349,2900,2982,-367
LDWP,"7/18/2019 10 a.m. PDT",3541,3032,3191,-350
LDWP,"7/18/2019 11 a.m. PDT",3745,3155,3338,-407
LDWP,"7/18/2019 12 p.m. PDT",3933,3267,3469,-464
LDWP,"7/18/2019 1 p.m. PDT",4120,3355,3847,-273
LDWP,"7/18/2019 2 p.m. PDT",4291,3460,4042,-249
LDWP,"7/18/2019 3 p.m. PDT",4452,3567,4185,-267
LDWP,"7/18/2019 4 p.m. PDT",4571,3700,4264,-307
LDWP,"7/18/2019 5 p.m. PDT",4606,3697,4210,-396
LDWP,"7/18/2019 6 p.m. PDT",4561,3693,4242,-319
LDWP,"7/18/2019 7 p.m. PDT",4361,3640,4207,-153
LDWP,"7/18/2019 8 p.m. PDT",4095,3509,4032,-64
LDWP,"7/18/2019 9 p.m. PDT",3951,3412,3861,-90
LDWP,"7/18/2019 10 p.m. PDT",3737,3259,3320,-417
LDWP,"7/18/2019 11 p.m. PDT",3383,2992,2771,-612
LDWP,"7/19/2019 12 a.m. PDT",3083,2706,2515,-568
LDWP,"7/19/2019 1 a.m. PDT",2803,2371,2308,-495
LDWP,"7/19/2019 2 a.m. PDT",2623,2327,2182,-441
LDWP,"7/19/2019 3 a.m. PDT",2506,2244,2026,-480
LDWP,"7/19/2019 4 a.m. PDT",2446,2202,1967,-478
LDWP,"7/19/2019 5 a.m. PDT",2451,2241,1951,-501
LDWP,"7/19/2019 6 a.m. PDT",2567,2350,2054,-513
LDWP,"7/19/2019 7 a.m. PDT",2699,2507,2218,-481
LDWP,"7/19/2019 8 a.m. PDT",2883,2687,2480,-403
LDWP,"7/19/2019 9 a.m. PDT",3070,2845,2711,-360
LDWP,"7/19/2019 10 a.m. PDT",3220,2949,2874,-346
LDWP,"7/19/2019 11 a.m. PDT",3368,3047,2947,-420
LDWP,"7/19/2019 12 p.m. PDT",3474,3163,3073,-401
LDWP,"7/19/2019 1 p.m. PDT",3585,3255,3506,-79
LDWP,"7/19/2019 2 p.m. PDT",3695,3360,3553,-142
LDWP,"7/19/2019 3 p.m. PDT",3834,3488,3728,-106
LDWP,"7/19/2019 4 p.m. PDT",3981,3606,3947,-34
LDWP,"7/19/2019 5 p.m. PDT",4068,3700,4003,-65
LDWP,"7/19/2019 6 p.m. PDT",4067,3668,3831,-236
LDWP,"7/19/2019 7 p.m. PDT",3949,3606,3910,-39
LDWP,"7/19/2019 8 p.m. PDT",3767,3505,3761,-6
LDWP,"7/19/2019 9 p.m. PDT",3689,3404,3460,-229
LDWP,"7/19/2019 10 p.m. PDT",3495,3241,3247,-248
LDWP,"7/19/2019 11 p.m. PDT",3211,2978,2763,-448
LDWP,"7/20/2019 12 a.m. PDT",2971,2751,2529,-441
LDWP,"7/20/2019 1 a.m. PDT",2757,2353,2408,-350
LDWP,"7/20/2019 2 a.m. PDT",2603,2295,2336,-267
LDWP,"7/20/2019 3 a.m. PDT",2495,2192,2230,-264
LDWP,"7/20/2019 4 a.m. PDT",2402,2100,2098,-304
LDWP,"7/20/2019 5 a.m. PDT",2375,2101,2065,-310
LDWP,"7/20/2019 6 a.m. PDT",2405,2109,2040,-364
LDWP,"7/20/2019 7 a.m. PDT",2438,2137,2183,-255
LDWP,"7/20/2019 8 a.m. PDT",2534,2215,2249,-285
LDWP,"7/20/2019 9 a.m. PDT",2701,2339,2483,-217
LDWP,"7/20/2019 10 a.m. PDT",2861,2466,2564,-296
LDWP,"7/20/2019 11 a.m. PDT",3027,2570,2656,-371
LDWP,"7/20/2019 12 p.m. PDT",3172,2672,2786,-386
LDWP,"7/20/2019 1 p.m. PDT",3301,2786,2995,-306
LDWP,"7/20/2019 2 p.m. PDT",3381,2919,3281,-99
LDWP,"7/20/2019 3 p.m. PDT",3503,3070,3481,-23
LDWP,"7/20/2019 4 p.m. PDT",3630,3181,3625,-5
LDWP,"7/20/2019 5 p.m. PDT",3724,3250,3736,13
LDWP,"7/20/2019 6 p.m. PDT",3747,3240,3814,67
LDWP,"7/20/2019 7 p.m. PDT",3706,3190,3632,-74
LDWP,"7/20/2019 8 p.m. PDT",3614,3099,3968,355
LDWP,"7/20/2019 9 p.m. PDT",3533,3028,3661,128
LDWP,"7/20/2019 10 p.m. PDT",3363,2912,3266,-97
LDWP,"7/20/2019 11 p.m. PDT",3109,2734,2746,-363
LDWP,"7/21/2019 12 a.m. PDT",2900,2550,2464,-436
LDWP,"7/21/2019 1 a.m. PDT",2690,2607,2284,-406
LDWP,"7/21/2019 2 a.m. PDT",2533,2553,2122,-411
LDWP,"7/21/2019 3 a.m. PDT",2412,2446,2081,-331
LDWP,"7/21/2019 4 a.m. PDT",2319,2369,1947,-372
LDWP,"7/21/2019 5 a.m. PDT",2289,2338,1960,-329
LDWP,"7/21/2019 6 a.m. PDT",2278,2300,1934,-344
LDWP,"7/21/2019 7 a.m. PDT",2255,2309,1965,-290
LDWP,"7/21/2019 8 a.m. PDT",2337,2375,1975,-362
LDWP,"7/21/2019 9 a.m. PDT",2664,2505,2313,-351
LDWP,"7/21/2019 10 a.m. PDT",2892,2674,2513,-379
LDWP,"7/21/2019 11 a.m. PDT",3091,2870,2665,-426
LDWP,"7/21/2019 12 p.m. PDT",3163,3067,2690,-472
LDWP,"7/21/2019 1 p.m. PDT",3236,3253,2783,-453
LDWP,"7/21/2019 2 p.m. PDT",3450,3423,3012,-438
LDWP,"7/21/2019 3 p.m. PDT",3661,3573,3244,-417
LDWP,"7/21/2019 4 p.m. PDT",3849,3682,3517,-332
LDWP,"7/21/2019 5 p.m. PDT",4013,3750,4066,53
LDWP,"7/21/2019 6 p.m. PDT",4126,3741,4271,145
LDWP,"7/21/2019 7 p.m. PDT",4144,3711,4165,22
LDWP,"7/21/2019 8 p.m. PDT",4001,3623,4126,124
LDWP,"7/21/2019 9 p.m. PDT",3895,3496,4025,130
LDWP,"7/21/2019 10 p.m. PDT",3684,3314,3574,-110
LDWP,"7/21/2019 11 p.m. PDT",3322,3070,2961,-361
LDWP,"7/22/2019 12 a.m. PDT",3011,2841,2561,-451
LDWP,"7/22/2019 1 a.m. PDT",2759,2623,2272,-487
LDWP,"7/22/2019 2 a.m. PDT",2583,2537,2057,-526
LDWP,"7/22/2019 3 a.m. PDT",2468,2393,2041,-427
LDWP,"7/22/2019 4 a.m. PDT",2411,2300,2060,-351
LDWP,"7/22/2019 5 a.m. PDT",2440,2333,2052,-388
LDWP,"7/22/2019 6 a.m. PDT",2571,2435,2212,-359
LDWP,"7/22/2019 7 a.m. PDT",2727,2630,2375,-352
LDWP,"7/22/2019 8 a.m. PDT",2959,2887,2664,-295
LDWP,"7/22/2019 9 a.m. PDT",3156,3126,2969,-187
LDWP,"7/22/2019 10 a.m. PDT",3315,3342,3039,-277
LDWP,"7/22/2019 11 a.m. PDT",3470,3566,3192,-278
LDWP,"7/22/2019 12 p.m. PDT",3671,3804,3302,-369
LDWP,"7/22/2019 1 p.m. PDT",3893,4025,3513,-380
LDWP,"7/22/2019 2 p.m. PDT",4160,4210,3756,-404
LDWP,"7/22/2019 3 p.m. PDT",4518,4385,4164,-354
LDWP,"7/22/2019 4 p.m. PDT",4813,4516,4689,-124
LDWP,"7/22/2019 5 p.m. PDT",4915,4600,4838,-76
LDWP,"7/22/2019 6 p.m. PDT",4895,4569,4675,-220
LDWP,"7/22/2019 7 p.m. PDT",4750,4435,4544,-206
LDWP,"7/22/2019 8 p.m. PDT",4526,4210,4404,-122
LDWP,"7/22/2019 9 p.m. PDT",4377,4019,4291,-86
LDWP,"7/22/2019 10 p.m. PDT",4163,3738,4157,-6
LDWP,"7/22/2019 11 p.m. PDT",3784,3340,3483,-301
LDWP,"7/23/2019 12 a.m. PDT",3438,3003,3182,-256
LDWP,"7/23/2019 1 a.m. PDT",3156,2709,2826,-330
LDWP,"7/23/2019 2 a.m. PDT",2932,2640,2599,-332
LDWP,"7/23/2019 3 a.m. PDT",2778,2502,2443,-335
LDWP,"7/23/2019 4 a.m. PDT",2692,2400,2407,-285
LDWP,"7/23/2019 5 a.m. PDT",2680,2431,2453,-227
LDWP,"7/23/2019 6 a.m. PDT",2855,2529,2499,-356
LDWP,"7/23/2019 7 a.m. PDT",3063,2715,2605,-459
LDWP,"7/23/2019 8 a.m. PDT",3228,2962,2719,-509
LDWP,"7/23/2019 9 a.m. PDT",3461,3190,2963,-498
LDWP,"7/23/2019 10 a.m. PDT",3733,3397,3150,-583
LDWP,"7/23/2019 11 a.m. PDT",3936,3611,3292,-644
LDWP,"7/23/2019 12 p.m. PDT",4137,3839,3617,-520
LDWP,"7/23/2019 1 p.m. PDT",4391,4050,3924,-467
LDWP,"7/23/2019 2 p.m. PDT",4745,4227,4297,-448
LDWP,"7/23/2019 3 p.m. PDT",5127,4395,4664,-464
LDWP,"7/23/2019 4 p.m. PDT",5442,4520,4917,-525
LDWP,"7/23/2019 5 p.m. PDT",5568,4600,4922,-646
LDWP,"7/23/2019 6 p.m. PDT",5630,4571,4984,-646
LDWP,"7/23/2019 7 p.m. PDT",5415,4442,4908,-507
LDWP,"7/23/2019 8 p.m. PDT",5122,4227,4514,-608
LDWP,"7/23/2019 9 p.m. PDT",4926,4044,4323,-603
LDWP,"7/23/2019 10 p.m. PDT",4683,3775,4078,-605
LDWP,"7/23/2019 11 p.m. PDT",4205,3395,3808,-397
LDWP,"7/24/2019 12 a.m. PDT",3785,3072,3354,-431
LDWP,"7/24/2019 1 a.m. PDT",3419,3041,2740,-678
LDWP,"7/24/2019 2 a.m. PDT",3137,2948,2335,-803
LDWP,"7/24/2019 3 a.m. PDT",2954,2761,2209,-744
LDWP,"7/24/2019 4 a.m. PDT",2843,2600,2178,-665
LDWP,"7/24/2019 5 a.m. PDT",2821,2645,2138,-682
LDWP,"7/24/2019 6 a.m. PDT",2915,2767,2175,-740
LDWP,"7/24/2019 7 a.m. PDT",3114,2962,2298,-816
LDWP,"7/24/2019 8 a.m. PDT",3434,3200,2617,-816
LDWP,"7/24/2019 9 a.m. PDT",3782,3459,2981,-802
LDWP,"7/24/2019 10 a.m. PDT",4150,3744,3311,-840
LDWP,"7/24/2019 11 a.m. PDT",4562,4050,3674,-888
LDWP,"7/24/2019 12 p.m. PDT",4836,4351,3918,-918
LDWP,"7/24/2019 1 p.m. PDT",5290,4606,4484,-806
LDWP,"7/24/2019 2 p.m. PDT",5614,4793,4779,-834
LDWP,"7/24/2019 3 p.m. PDT",5796,4961,4934,-862
LDWP,"7/24/2019 4 p.m. PDT",5981,5100,5037,-943
LDWP,"7/24/2019 5 p.m. PDT",5955,5061,4997,-958
LDWP,"7/24/2019 6 p.m. PDT",5911,4931,4930,-981
LDWP,"7/24/2019 7 p.m. PDT",5620,4731,4513,-1108
LDWP,"7/24/2019 8 p.m. PDT",5281,4514,4216,-1065
LDWP,"7/24/2019 9 p.m. PDT",5057,4350,4010,-1047
LDWP,"7/24/2019 10 p.m. PDT",4745,4134,3864,-881
LDWP,"7/24/2019 11 p.m. PDT",4299,3794,3495,-804
LDWP,"7/25/2019 12 a.m. PDT",3883,3422,3220,-663
LDWP,"7/25/2019 1 a.m. PDT",3520,2979,2844,-677
LDWP,"7/25/2019 2 a.m. PDT",3268,2894,2483,-785
LDWP,"7/25/2019 3 a.m. PDT",3075,2725,2309,-766
LDWP,"7/25/2019 4 a.m. PDT",2966,2600,2259,-707
LDWP,"7/25/2019 5 a.m. PDT",2946,2639,2287,-660
LDWP,"7/25/2019 6 a.m. PDT",3054,2758,2281,-773
LDWP,"7/25/2019 7 a.m. PDT",3237,2987,2374,-864
LDWP,"7/25/2019 8 a.m. PDT",3504,3289,2679,-825
LDWP,"7/25/2019 9 a.m. PDT",3779,3570,2950,-829
LDWP,"7/25/2019 10 a.m. PDT",4001,3824,3128,-874
LDWP,"7/25/2019 11 a.m. PDT",4197,4086,3365,-833
LDWP,"7/25/2019 12 p.m. PDT",4354,4366,3422,-932
LDWP,"7/25/2019 1 p.m. PDT",4466,4625,3770,-695
LDWP,"7/25/2019 2 p.m. PDT",4582,4842,3876,-706
LDWP,"7/25/2019 3 p.m. PDT",4818,5048,4299,-520
LDWP,"7/25/2019 4 p.m. PDT",5139,5201,4529,-610
LDWP,"7/25/2019 5 p.m. PDT",5284,5300,4667,-617
LDWP,"7/25/2019 6 p.m. PDT",5387,5264,4695,-691
LDWP,"7/25/2019 7 p.m. PDT",5255,5106,4456,-798
LDWP,"7/25/2019 8 p.m. PDT",4944,4842,4134,-811
LDWP,"7/25/2019 9 p.m. PDT",4835,4618,3869,-966
LDWP,"7/25/2019 10 p.m. PDT",4598,4288,3832,-767
LDWP,"7/25/2019 11 p.m. PDT",4155,3821,3538,-616
LDWP,"7/26/2019 12 a.m. PDT",3724,3425,3215,-510
LDWP,"7/26/2019 1 a.m. PDT",3364,3100,2725,-639
LDWP,"7/26/2019 2 a.m. PDT",3109,2994,2446,-663
LDWP,"7/26/2019 3 a.m. PDT",2940,2784,2280,-660
LDWP,"7/26/2019 4 a.m. PDT",2823,2600,2190,-633
LDWP,"7/26/2019 5 a.m. PDT",2801,2663,2127,-674
LDWP,"7/26/2019 6 a.m. PDT",2889,2804,2197,-692
LDWP,"7/26/2019 7 a.m. PDT",3044,2961,2344,-700
LDWP,"7/26/2019 8 a.m. PDT",3336,3187,2628,-708
LDWP,"7/26/2019 9 a.m. PDT",3672,3489,2936,-736
LDWP,"7/26/2019 10 a.m. PDT",3998,3828,3223,-774
LDWP,"7/26/2019 11 a.m. PDT",4344,4184,3549,-795
LDWP,"7/26/2019 12 p.m. PDT",4689,4505,3920,-768
LDWP,"7/26/2019 1 p.m. PDT",4962,4746,4246,-715
LDWP,"7/26/2019 2 p.m. PDT",5190,4930,4462,-728
LDWP,"7/26/2019 3 p.m. PDT",5399,5118,4674,-725
LDWP,"7/26/2019 4 p.m. PDT",5586,5284,5051,-535
LDWP,"7/26/2019 5 p.m. PDT",5631,5400,5139,-493
LDWP,"7/26/2019 6 p.m. PDT",5551,5299,4878,-672
LDWP,"7/26/2019 7 p.m. PDT",5326,5046,4584,-742
LDWP,"7/26/2019 8 p.m. PDT",5020,4761,4157,-863
LDWP,"7/26/2019 9 p.m. PDT",4800,4525,4069,-732
LDWP,"7/26/2019 10 p.m. PDT",4521,4245,3973,-548
LDWP,"7/26/2019 11 p.m. PDT",4100,3871,3466,-634
LDWP,"7/27/2019 12 a.m. PDT",3722,3499,2914,-808
LDWP,"7/27/2019 1 a.m. PDT",3391,3108,2680,-711
LDWP,"7/27/2019 2 a.m. PDT",3151,2963,2422,-729
LDWP,"7/27/2019 3 a.m. PDT",2965,2731,2245,-720
LDWP,"7/27/2019 4 a.m. PDT",2824,2590,2110,-714
LDWP,"7/27/2019 5 a.m. PDT",2749,2527,2050,-700
LDWP,"7/27/2019 6 a.m. PDT",2724,2500,2023,-701
LDWP,"7/27/2019 7 a.m. PDT",2793,2527,1982,-811
LDWP,"7/27/2019 8 a.m. PDT",3148,2655,2347,-801
LDWP,"7/27/2019 9 a.m. PDT",3437,2942,2632,-805
LDWP,"7/27/2019 10 a.m. PDT",3690,3314,2856,-833
LDWP,"7/27/2019 11 a.m. PDT",3863,3669,3010,-852
LDWP,"7/27/2019 12 p.m. PDT",4181,3987,3332,-848
LDWP,"7/27/2019 1 p.m. PDT",4504,4257,3814,-689
LDWP,"7/27/2019 2 p.m. PDT",4769,4464,3936,-833
LDWP,"7/27/2019 3 p.m. PDT",4966,4567,4254,-712
LDWP,"7/27/2019 4 p.m. PDT",5085,4600,4424,-661
LDWP,"7/27/2019 5 p.m. PDT",5155,4571,4544,-611
LDWP,"7/27/2019 6 p.m. PDT",5107,4499,4660,-447
LDWP,"7/27/2019 7 p.m. PDT",5048,4346,4609,-439
LDWP,"7/27/2019 8 p.m. PDT",4779,4144,4231,-548
LDWP,"7/27/2019 9 p.m. PDT",4577,3995,4031,-546
LDWP,"7/27/2019 10 p.m. PDT",4262,3778,3774,-487
LDWP,"7/27/2019 11 p.m. PDT",3897,3481,3334,-563
LDWP,"7/28/2019 12 a.m. PDT",3575,3174,2890,-684
LDWP,"7/28/2019 1 a.m. PDT",3259,2851,2685,-574
LDWP,"7/28/2019 2 a.m. PDT",3006,2766,2469,-538
LDWP,"7/28/2019 3 a.m. PDT",2829,2597,2290,-539
LDWP,"7/28/2019 4 a.m. PDT",2695,2481,2229,-467
LDWP,"7/28/2019 5 a.m. PDT",2618,2430,2111,-507
LDWP,"7/28/2019 6 a.m. PDT",2578,2350,2083,-495
LDWP,"7/28/2019 7 a.m. PDT",2537,2384,2170,-366
LDWP,"7/28/2019 8 a.m. PDT",2651,2510,2402,-249
LDWP,"7/28/2019 9 a.m. PDT",3102,2719,2769,-333
LDWP,"7/28/2019 10 a.m. PDT",3408,2983,3014,-393
LDWP,"7/28/2019 11 a.m. PDT",3524,3294,3168,-356
LDWP,"7/28/2019 12 p.m. PDT",3834,3620,3540,-294
LDWP,"7/28/2019 1 p.m. PDT",4147,3921,3836,-311
LDWP,"7/28/2019 2 p.m. PDT",4393,4182,4071,-322
LDWP,"7/28/2019 3 p.m. PDT",4489,4379,4163,-326
LDWP,"7/28/2019 4 p.m. PDT",4586,4501,4473,-112
LDWP,"7/28/2019 5 p.m. PDT",4650,4600,4492,-159
LDWP,"7/28/2019 6 p.m. PDT",4686,4591,4524,-163
LDWP,"7/28/2019 7 p.m. PDT",4638,4532,4523,-115
LDWP,"7/28/2019 8 p.m. PDT",4352,4408,4391,39
LDWP,"7/28/2019 9 p.m. PDT",4276,4281,4269,-7
LDWP,"7/28/2019 10 p.m. PDT",4052,4101,3964,-88
LDWP,"7/28/2019 11 p.m. PDT",3683,3807,3192,-491
LDWP,"7/29/2019 12 a.m. PDT",3325,3451,2831,-494
LDWP,"7/29/2019 1 a.m. PDT",3044,2832,2553,-491
LDWP,"7/29/2019 2 a.m. PDT",2852,2743,2281,-571
LDWP,"7/29/2019 3 a.m. PDT",2703,2589,2133,-570
LDWP,"7/29/2019 4 a.m. PDT",2625,2500,2118,-506
LDWP,"7/29/2019 5 a.m. PDT",2655,2550,2141,-514
LDWP,"7/29/2019 6 a.m. PDT",2778,2715,2304,-474
LDWP,"7/29/2019 7 a.m. PDT",2959,2890,2303,-656
LDWP,"7/29/2019 8 a.m. PDT",3180,3066,2571,-609
LDWP,"7/29/2019 9 a.m. PDT",3395,3277,2760,-635
LDWP,"7/29/2019 10 a.m. PDT",3610,3493,2928,-682
LDWP,"7/29/2019 11 a.m. PDT",3850,3692,3186,-664
LDWP,"7/29/2019 12 p.m. PDT",4086,3884,3407,-679
LDWP,"7/29/2019 1 p.m. PDT",4301,4122,3669,-632
LDWP,"7/29/2019 2 p.m. PDT",4515,4425,3906,-608
LDWP,"7/29/2019 3 p.m. PDT",4726,4772,4192,-534
LDWP,"7/29/2019 4 p.m. PDT",4927,5027,4389,-538
LDWP,"7/29/2019 5 p.m. PDT",5029,5250,4422,-607
LDWP,"7/29/2019 6 p.m. PDT",5050,5182,4433,-616
LDWP,"7/29/2019 7 p.m. PDT",4859,5008,4291,-569
LDWP,"7/29/2019 8 p.m. PDT",4544,4777,3922,-622
LDWP,"7/29/2019 9 p.m. PDT",4401,4574,3831,-570
LDWP,"7/29/2019 10 p.m. PDT",4099,4293,3586,-513
LDWP,"7/29/2019 11 p.m. PDT",3694,3902,2973,-721
LDWP,"7/30/2019 12 a.m. PDT",3372,3535,2660,-712
LDWP,"7/30/2019 1 a.m. PDT",3121,2540,2414,-707
LDWP,"7/30/2019 2 a.m. PDT",2915,2453,2288,-626
LDWP,"7/30/2019 3 a.m. PDT",2766,2279,2130,-635
LDWP,"7/30/2019 4 a.m. PDT",2675,2150,2072,-603
LDWP,"7/30/2019 5 a.m. PDT",2690,2190,2075,-615
LDWP,"7/30/2019 6 a.m. PDT",2839,2313,2306,-532
LDWP,"7/30/2019 7 a.m. PDT",3000,2548,2371,-629
LDWP,"7/30/2019 8 a.m. PDT",3178,2859,2556,-622
LDWP,"7/30/2019 9 a.m. PDT",3415,3147,2752,-663
LDWP,"7/30/2019 10 a.m. PDT",3661,3408,2924,-738
LDWP,"7/30/2019 11 a.m. PDT",3915,3677,3219,-696
LDWP,"7/30/2019 12 p.m. PDT",4167,3965,3456,-710
LDWP,"7/30/2019 1 p.m. PDT",4421,4232,3815,-607
LDWP,"7/30/2019 2 p.m. PDT",4646,4454,4153,-493
LDWP,"7/30/2019 3 p.m. PDT",4844,4666,4507,-337
LDWP,"7/30/2019 4 p.m. PDT",5011,4824,4817,-194
LDWP,"7/30/2019 5 p.m. PDT",5083,4925,4731,-351
LDWP,"7/30/2019 6 p.m. PDT",5033,4888,4585,-448
LDWP,"7/30/2019 7 p.m. PDT",4827,4726,4479,-348
LDWP,"7/30/2019 8 p.m. PDT",4501,4455,4289,-212
LDWP,"7/30/2019 9 p.m. PDT",4345,4224,3910,-436
LDWP,"7/30/2019 10 p.m. PDT",4080,3885,3553,-527
LDWP,"7/30/2019 11 p.m. PDT",3696,3404,3051,-645
LDWP,"7/31/2019 12 a.m. PDT",3367,2998,2558,-809
LDWP,"7/31/2019 1 a.m. PDT",3076,2658,2367,-708
LDWP,"7/31/2019 2 a.m. PDT",2868,2594,2126,-742
LDWP,"7/31/2019 3 a.m. PDT",2722,2400,2018,-704
LDWP,"7/31/2019 4 a.m. PDT",2642,2402,1978,-664
LDWP,"7/31/2019 5 a.m. PDT",2643,2414,2007,-636
LDWP,"7/31/2019 6 a.m. PDT",2757,2533,2087,-670
LDWP,"7/31/2019 7 a.m. PDT",2926,2741,2164,-762
LDWP,"7/31/2019 8 a.m. PDT",3113,2966,2477,-636
LDWP,"7/31/2019 9 a.m. PDT",3336,3219,2709,-627
LDWP,"7/31/2019 10 a.m. PDT",3547,3447,2804,-743
LDWP,"7/31/2019 11 a.m. PDT",3755,3631,3087,-668
LDWP,"7/31/2019 12 p.m. PDT",3998,3768,3333,-665
LDWP,"7/31/2019 1 p.m. PDT",4276,3904,3671,-605
LDWP,"7/31/2019 2 p.m. PDT",4513,4140,3939,-574
LDWP,"7/31/2019 3 p.m. PDT",4754,4434,4345,-409
LDWP,"7/31/2019 4 p.m. PDT",4928,4700,4414,-515
LDWP,"7/31/2019 5 p.m. PDT",4965,4689,4416,-549
LDWP,"7/31/2019 6 p.m. PDT",4939,4546,4405,-534
LDWP,"7/31/2019 7 p.m. PDT",4672,4303,4282,-390
LDWP,"7/31/2019 8 p.m. PDT",4405,4108,4051,-354
LDWP,"7/31/2019 9 p.m. PDT",4231,3979,3824,-407
LDWP,"7/31/2019 10 p.m. PDT",3987,3765,3723,-264
LDWP,"7/31/2019 11 p.m. PDT",3628,3419,3006,-623
LDWP,"8/1/2019 12 a.m. PDT",3267,3117,2542,-725
