,date,hour,moer (lbs CO2/MWh),version
81,2019-01-04,9,1203.2551748333333,3
82,2019-01-04,10,1281.5389515,3
83,2019-01-04,11,1317.6832975,3
84,2019-01-04,12,1293.6022160833334,3
85,2019-01-04,13,1206.8306662500001,3
86,2019-01-04,14,1281.1749561666668,3
87,2019-01-04,15,1212.0438340833334,3
88,2019-01-04,16,1190.3070045833333,3
89,2019-01-04,17,1339.0163855833332,3
90,2019-01-04,18,1397.2078078333334,3
91,2019-01-04,19,1406.2121750000003,3
92,2019-01-04,20,1363.7283410833331,3
93,2019-01-04,21,1366.126669,3
94,2019-01-04,22,1424.3456094166665,3
95,2019-01-04,23,1153.4094003,3
96,2019-01-05,0,1283.6695724916667,3
97,2019-01-05,1,1088.2238618333333,3
98,2019-01-05,2,1261.6368165833335,3
99,2019-01-05,3,965.4601429583332,3
100,2019-01-05,4,1010.4759270333333,3
101,2019-01-05,5,1150.0769088333334,3
102,2019-01-05,6,1068.7605693333333,3
103,2019-01-05,7,1297.9389341666667,3
104,2019-01-05,8,1281.7219562499997,3
105,2019-01-05,9,1177.3214030000001,3
106,2019-01-05,10,1252.172081,3
107,2019-01-05,11,1337.98503375,3
108,2019-01-05,12,1290.2085165833334,3
109,2019-01-05,13,1224.2461288333334,3
110,2019-01-05,14,1182.6468604166669,3
111,2019-01-05,15,1141.3790871666667,3
112,2019-01-05,16,1276.3021631666666,3
113,2019-01-05,17,1167.2086703333334,3
114,2019-01-05,18,1359.2062625833335,3
115,2019-01-05,19,1365.9208513333335,3
116,2019-01-05,20,1443.9469757499999,3
117,2019-01-05,21,953.46247735,3
118,2019-01-05,22,1046.6901828333332,3
119,2019-01-05,23,1451.6244600833331,3
120,2019-01-06,0,1376.7141534166667,3
121,2019-01-06,1,1442.003183,3
122,2019-01-06,2,1414.6011293333333,3
123,2019-01-06,3,1081.247746166667,3
124,2019-01-06,4,1093.891343933333,3
125,2019-01-06,5,1070.7133918416669,3
126,2019-01-06,6,1166.8979566666667,3
127,2019-01-06,7,1311.14660075,3
128,2019-01-06,8,1290.8714018333333,3
129,2019-01-06,9,1194.2784501666667,3
130,2019-01-06,10,1262.3838348333331,3
131,2019-01-06,11,1295.0219208333335,3
132,2019-01-06,12,1270.61117225,3
133,2019-01-06,13,1194.0306824166664,3
134,2019-01-06,14,1164.6143371666667,3
135,2019-01-06,15,1245.1818045,3
136,2019-01-06,16,1204.2345026666665,3
137,2019-01-06,17,1267.0651464999999,3
138,2019-01-06,18,1209.2224410000001,3
139,2019-01-06,19,1284.9253605000001,3
140,2019-01-06,20,1391.4488045833332,3
141,2019-01-06,21,1191.5517452499996,3
142,2019-01-06,22,1193.75372425,3
143,2019-01-06,23,1166.7319942166666,3
144,2019-01-07,0,1278.6650338333336,3
145,2019-01-07,1,1177.6529494166668,3
146,2019-01-07,2,1473.1999813333332,3
147,2019-01-07,3,1156.49627825,3
148,2019-01-07,4,1138.9159898333335,3
149,2019-01-07,5,1112.90921575,3
150,2019-01-07,6,1217.3683456666665,3
151,2019-01-07,7,1178.3677747500003,3
152,2019-01-07,8,1185.0240666666668,3
153,2019-01-07,9,1154.6288822499998,3
154,2019-01-07,10,1118.1648935833334,3
155,2019-01-07,11,1215.603567,3
156,2019-01-07,12,1231.1288694999998,3
157,2019-01-07,13,1247.4851053333334,3
158,2019-01-07,14,1236.6325213333332,3
159,2019-01-07,15,1191.041028166667,3
160,2019-01-07,16,1142.0494905,3
161,2019-01-07,17,1310.6995288333333,3
162,2019-01-07,18,1305.1476521666664,3
163,2019-01-07,19,1212.2394215833335,3
164,2019-01-07,20,1242.87430375,3
165,2019-01-07,21,1259.2310938333333,3
166,2019-01-07,22,1125.0469256833333,3
167,2019-01-07,23,1395.1982970833335,3
168,2019-01-08,0,1350.8237463333332,3
169,2019-01-08,1,1366.9209644166665,3
170,2019-01-08,2,1369.177356,3
171,2019-01-08,3,1061.525773825,3
172,2019-01-08,4,1019.6021354833333,3
173,2019-01-08,5,1105.2914345333334,3
174,2019-01-08,6,1087.3869431666665,3
175,2019-01-08,7,1297.8122045833331,3
176,2019-01-08,8,1210.9926345000001,3
177,2019-01-08,9,1171.390629333333,3
178,2019-01-08,10,1260.78690825,3
179,2019-01-08,11,1309.3209714166667,3
180,2019-01-08,12,1342.11026925,3
181,2019-01-08,13,1183.3691635,3
182,2019-01-08,14,1269.2274429166666,3
183,2019-01-08,15,1231.36722975,3
184,2019-01-08,16,1144.7382666666665,3
185,2019-01-08,17,1227.6501670833331,3
186,2019-01-08,18,1077.9320090166666,3
187,2019-01-08,19,1119.870454,3
188,2019-01-08,20,1231.6387415833335,3
189,2019-01-08,21,1199.3134134083332,3
190,2019-01-08,22,1209.5972287666666,3
191,2019-01-08,23,1270.6096868416666,3
192,2019-01-09,0,1346.21618025,3
193,2019-01-09,1,1217.7466477500002,3
194,2019-01-09,2,1096.89145175,3
195,2019-01-09,3,1053.5784281166668,3
196,2019-01-09,4,1070.2653279666665,3
197,2019-01-09,5,1063.6996448333337,3
198,2019-01-09,6,1224.5593310833333,3
199,2019-01-09,7,1300.5626481666666,3
200,2019-01-09,8,1186.3432181666667,3
201,2019-01-09,9,1174.732564916667,3
202,2019-01-09,10,1142.9696672500002,3
203,2019-01-09,11,1244.419051416667,3
204,2019-01-09,12,1327.4958277499998,3
205,2019-01-09,13,1193.1095704166667,3
206,2019-01-09,14,1249.4747361666666,3
207,2019-01-09,15,1186.7446841666667,3
208,2019-01-09,16,1173.0410915,3
209,2019-01-09,17,1099.7994922166665,3
210,2019-01-09,18,1033.9335975583333,3
211,2019-01-09,19,1031.949913875,3
212,2019-01-09,20,1094.5233929500002,3
213,2019-01-09,21,1102.4472180833334,3
214,2019-01-09,22,1095.8363193500002,3
215,2019-01-09,23,1102.25100545,3
216,2019-01-10,0,1253.64786975,3
217,2019-01-10,1,1368.7477873333335,3
218,2019-01-10,2,1397.5490085000001,3
219,2019-01-10,3,986.4100123333334,3
220,2019-01-10,4,1149.8043372500001,3
221,2019-01-10,5,1144.3653936666667,3
222,2019-01-10,6,1173.7971413333332,3
223,2019-01-10,7,1243.2261113333334,3
224,2019-01-10,8,1162.5561509166666,3
225,2019-01-10,9,1095.8123565833334,3
226,2019-01-10,10,1111.2859170833333,3
227,2019-01-10,11,1083.5803394166667,3
228,2019-01-10,12,1217.98721125,3
229,2019-01-10,13,1176.5664367499999,3
230,2019-01-10,14,1165.4130491666665,3
231,2019-01-10,15,1107.4793015833336,3
232,2019-01-10,16,1156.8428362500001,3
233,2019-01-10,17,1142.164778291667,3
234,2019-01-10,18,974.7695130500001,3
235,2019-01-10,19,1067.4129642833334,3
236,2019-01-10,20,1068.3418492333335,3
237,2019-01-10,21,1140.0258867500002,3
238,2019-01-10,22,1101.4531398333336,3
239,2019-01-10,23,1104.4709295,3
240,2019-01-11,0,1311.18748675,3
241,2019-01-11,1,1413.9059823333334,3
242,2019-01-11,2,1311.1268418,3
243,2019-01-11,3,1183.584535,3
244,2019-01-11,4,1105.47183165,3
245,2019-01-11,5,1201.4180738333334,3
246,2019-01-11,6,1112.3530419166668,3
247,2019-01-11,7,1301.264627916667,3
248,2019-01-11,8,1191.4288348333337,3
249,2019-01-11,9,1193.74161175,3
250,2019-01-11,10,1299.7348100000002,3
251,2019-01-11,11,1363.68675625,3
252,2019-01-11,12,1309.9057639166665,3
253,2019-01-11,13,1192.0859613333334,3
254,2019-01-11,14,1190.8142199166666,3
255,2019-01-11,15,1158.54161775,3
256,2019-01-11,16,1170.4876186666665,3
257,2019-01-11,17,1182.74629325,3
258,2019-01-11,18,1158.65897225,3
259,2019-01-11,19,1258.7444267500002,3
260,2019-01-11,20,1161.1965854583334,3
261,2019-01-11,21,1164.9310546,3
262,2019-01-11,22,1016.3292868916668,3
263,2019-01-11,23,1094.074655675,3
264,2019-01-12,0,1195.0486181583335,3
265,2019-01-12,1,1327.8347912499996,3
266,2019-01-12,2,1451.9370055,3
267,2019-01-12,3,1193.181928,3
268,2019-01-12,4,1146.1469614166665,3
269,2019-01-12,5,1062.584393725,3
270,2019-01-12,6,1141.0853025000001,3
271,2019-01-12,7,1300.4775198333334,3
272,2019-01-12,8,1213.443922833333,3
273,2019-01-12,9,1190.2294015833334,3
274,2019-01-12,10,1263.0228852500002,3
275,2019-01-12,11,1298.50745525,3
276,2019-01-12,12,1327.347954,3
277,2019-01-12,13,1265.4887575833334,3
278,2019-01-12,14,1228.696097583333,3
279,2019-01-12,15,1185.6954721666666,3
280,2019-01-12,16,1269.7965159999999,3
281,2019-01-12,17,1246.1559538333336,3
282,2019-01-12,18,1177.5211498333333,3
283,2019-01-12,19,1296.0104109166666,3
284,2019-01-12,20,1278.2808528333335,3
285,2019-01-12,21,1314.411434583333,3
286,2019-01-12,22,1171.6928905833336,3
287,2019-01-12,23,1193.9959277,3
288,2019-01-13,0,1184.2708071666664,3
289,2019-01-13,1,1356.2495329166666,3
290,2019-01-13,2,1480.1964395000002,3
291,2019-01-13,3,921.5182387583335,3
292,2019-01-13,4,991.3215606333333,3
293,2019-01-13,5,1087.4603283333333,3
294,2019-01-13,6,1258.6163468333334,3
295,2019-01-13,7,1286.8817763333334,3
296,2019-01-13,8,1196.6114183333336,3
297,2019-01-13,9,1170.1701709999998,3
298,2019-01-13,10,1267.3136511666664,3
299,2019-01-13,11,1358.0352612499998,3
300,2019-01-13,12,1280.490521,3
301,2019-01-13,13,1257.2897549166667,3
302,2019-01-13,14,1211.9743895833333,3
303,2019-01-13,15,1241.2477993333334,3
304,2019-01-13,16,1233.0480854999998,3
305,2019-01-13,17,1254.7291984166666,3
306,2019-01-13,18,1191.6708764499997,3
307,2019-01-13,19,1248.5089994999996,3
308,2019-01-13,20,1228.2922235833337,3
309,2019-01-13,21,1273.396063833333,3
310,2019-01-13,22,1270.2030546666667,3
311,2019-01-13,23,1217.7446229916668,3
312,2019-01-14,0,1199.0668343333334,3
313,2019-01-14,1,1321.9751562500003,3
314,2019-01-14,2,1436.85255975,3
315,2019-01-14,3,1076.5799193333335,3
316,2019-01-14,4,1048.2037224583332,3
317,2019-01-14,5,1094.1351783333332,3
318,2019-01-14,6,1282.7661895833332,3
319,2019-01-14,7,1238.8512400833336,3
320,2019-01-14,8,1177.361125,3
321,2019-01-14,9,1304.638984583333,3
322,2019-01-14,10,1291.7086431666664,3
323,2019-01-14,11,1363.364749083333,3
324,2019-01-14,12,1234.72811875,3
325,2019-01-14,13,1167.4075031666664,3
326,2019-01-14,14,1184.144606333333,3
327,2019-01-14,15,1277.2540566666669,3
328,2019-01-14,16,1279.8862134166666,3
329,2019-01-14,17,1231.4212589166666,3
330,2019-01-14,18,1213.331372,3
331,2019-01-14,19,1232.0895779166667,3
332,2019-01-14,20,1212.5528148333335,3
333,2019-01-14,21,1212.2206541666667,3
334,2019-01-14,22,1224.8686011666666,3
335,2019-01-14,23,1088.7642873833333,3
336,2019-01-15,0,1395.5872657500001,3
337,2019-01-15,1,1442.6109150833333,3
338,2019-01-15,2,1157.1415130000003,3
339,2019-01-15,3,1012.4038155333334,3
340,2019-01-15,4,993.9001348666669,3
341,2019-01-15,5,1116.6876963,3
342,2019-01-15,6,1086.0284485833333,3
343,2019-01-15,7,1308.1644870000002,3
344,2019-01-15,8,1300.0270599166668,3
345,2019-01-15,9,1192.3860773333333,3
346,2019-01-15,10,1253.212003833333,3
347,2019-01-15,11,1314.34753575,3
348,2019-01-15,12,1333.1291313333334,3
349,2019-01-15,13,1184.5258029166664,3
350,2019-01-15,14,1264.4392926666667,3
351,2019-01-15,15,1195.1070555833332,3
352,2019-01-15,16,1277.6897321666668,3
353,2019-01-15,17,1228.060427666667,3
354,2019-01-15,18,1169.99157125,3
355,2019-01-15,19,1279.7691786666664,3
356,2019-01-15,20,1209.7465170833332,3
357,2019-01-15,21,1234.5538358333336,3
358,2019-01-15,22,1224.12202875,3
359,2019-01-15,23,1173.3206161166665,3
360,2019-01-16,0,1089.0978184166668,3
361,2019-01-16,1,1203.6011686666666,3
362,2019-01-16,2,1190.2699025833335,3
363,2019-01-16,3,1037.7966485916666,3
364,2019-01-16,4,939.5922324249999,3
365,2019-01-16,5,1044.2332354083333,3
366,2019-01-16,6,1095.6497481666665,3
367,2019-01-16,7,1273.9245999166665,3
368,2019-01-16,8,1281.6763354166667,3
369,2019-01-16,9,1183.2899876666668,3
370,2019-01-16,10,1258.3503733333334,3
371,2019-01-16,11,1337.1083843333338,3
372,2019-01-16,12,1349.4093186666666,3
373,2019-01-16,13,1196.182817333333,3
374,2019-01-16,14,1226.8140510833334,3
375,2019-01-16,15,1261.5064508333332,3
376,2019-01-16,16,1128.8166335,3
377,2019-01-16,17,1321.8636803333331,3
378,2019-01-16,18,1161.0569646666665,3
379,2019-01-16,19,1392.4780571666668,3
380,2019-01-16,20,1380.245751833333,3
381,2019-01-16,21,1415.12062625,3
382,2019-01-16,22,1329.9458221666666,3
383,2019-01-16,23,1171.2179403083333,3
384,2019-01-17,0,1277.695936,3
385,2019-01-17,1,1128.3227674166665,3
386,2019-01-17,2,1257.22182725,3
387,2019-01-17,3,1052.9368916,3
388,2019-01-17,4,984.3440039666667,3
389,2019-01-17,5,1143.6900233083331,3
390,2019-01-17,6,1130.4094994166667,3
391,2019-01-17,7,1094.1764765833336,3
392,2019-01-17,8,1084.7905890833333,3
393,2019-01-17,9,1090.4093965,3
394,2019-01-17,10,1148.9503231666665,3
395,2019-01-17,11,1263.7081543333334,3
396,2019-01-17,12,1239.6475483333331,3
397,2019-01-17,13,1219.4546415000002,3
398,2019-01-17,14,1262.2474500833332,3
399,2019-01-17,15,1271.6244200000003,3
400,2019-01-17,16,1268.7533460833333,3
401,2019-01-17,17,1306.3406518333334,3
402,2019-01-17,18,1234.5698875,3
403,2019-01-17,19,1195.070876,3
404,2019-01-17,20,1348.4347418333332,3
405,2019-01-17,21,1435.6462675833334,3
406,2019-01-17,22,1283.1605755,3
407,2019-01-17,23,948.2210714166666,3
408,2019-01-18,0,1230.01909325,3
409,2019-01-18,1,1277.6714433333334,3
410,2019-01-18,2,1293.3774290833333,3
411,2019-01-18,3,1191.4182975,3
412,2019-01-18,4,1152.08208575,3
413,2019-01-18,5,1158.5662,3
414,2019-01-18,6,1250.8375053333334,3
415,2019-01-18,7,1302.5038219166665,3
416,2019-01-18,8,1197.8231530833334,3
417,2019-01-18,9,1199.3463480833334,3
418,2019-01-18,10,1175.6042230833334,3
419,2019-01-18,11,1255.2800025833333,3
420,2019-01-18,12,1254.0015904166664,3
421,2019-01-18,13,1192.6696239999999,3
422,2019-01-18,14,1208.4798900833332,3
423,2019-01-18,15,1250.482705416667,3
424,2019-01-18,16,1173.5157024166667,3
425,2019-01-18,17,1340.7869620833335,3
426,2019-01-18,18,1321.6848978333333,3
427,2019-01-18,19,1244.3642374166668,3
428,2019-01-18,20,1408.0244948333332,3
429,2019-01-18,21,1386.36206775,3
430,2019-01-18,22,1145.959071525,3
431,2019-01-18,23,1251.354329,3
432,2019-01-19,0,1322.0460815,3
433,2019-01-19,1,1348.0832250833334,3
434,2019-01-19,2,1247.643356475,3
435,2019-01-19,3,1104.6496035750001,3
436,2019-01-19,4,1041.1369257333333,3
437,2019-01-19,5,1068.8358344166666,3
438,2019-01-19,6,1223.243287,3
439,2019-01-19,7,1292.2653515,3
440,2019-01-19,8,1171.1300593333335,3
441,2019-01-19,9,1188.807246,3
442,2019-01-19,10,1257.7526391666668,3
443,2019-01-19,11,1348.6465437499999,3
444,2019-01-19,12,1325.0952081666667,3
445,2019-01-19,13,1246.1645013333334,3
446,2019-01-19,14,1234.7667146666668,3
447,2019-01-19,15,1169.4383375,3
448,2019-01-19,16,1200.0859129166668,3
449,2019-01-19,17,1219.2196259999998,3
450,2019-01-19,18,1038.6439413666667,3
451,2019-01-19,19,1115.7932968333334,3
452,2019-01-19,20,1090.6218508916666,3
453,2019-01-19,21,1250.56354225,3
454,2019-01-19,22,1222.47469275,3
455,2019-01-19,23,1160.6994023333334,3
456,2019-01-20,0,1247.5053823333335,3
457,2019-01-20,1,1157.4645835833333,3
458,2019-01-20,2,1253.647254083333,3
459,2019-01-20,3,1229.0066304166667,3
460,2019-01-20,4,1232.6235509166665,3
461,2019-01-20,5,1324.5841485,3
462,2019-01-20,6,1283.1370061666667,3
463,2019-01-20,7,1175.4670213333334,3
464,2019-01-20,8,1177.2217215000003,3
465,2019-01-20,9,1283.9240604166664,3
466,2019-01-20,10,1300.5639249166668,3
467,2019-01-20,11,1339.3605130833334,3
468,2019-01-20,12,1188.8724065000001,3
469,2019-01-20,13,1126.7965253333334,3
470,2019-01-20,14,1211.4093722500002,3
471,2019-01-20,15,1118.9517318333333,3
472,2019-01-20,16,1259.0381638333333,3
473,2019-01-20,17,1371.322817,3
474,2019-01-20,18,1147.02678575,3
475,2019-01-20,19,1260.6895666666667,3
476,2019-01-20,20,1221.018102925,3
477,2019-01-20,21,1227.9904184999998,3
478,2019-01-20,22,1277.0527547499998,3
479,2019-01-20,23,1273.7823017499998,3
480,2019-01-21,0,1243.261768333333,3
481,2019-01-21,1,1173.1868041666667,3
482,2019-01-21,2,1218.4702656666668,3
483,2019-01-21,3,1142.0286430833332,3
484,2019-01-21,4,1122.3336256666669,3
485,2019-01-21,5,1191.0790145833334,3
486,2019-01-21,6,1238.6158764166667,3
487,2019-01-21,7,1292.5905204166668,3
488,2019-01-21,8,1272.8244944166668,3
489,2019-01-21,9,1244.8512752499998,3
490,2019-01-21,10,1227.9545493333335,3
491,2019-01-21,11,1256.758362,3
492,2019-01-21,12,1280.8679343333336,3
493,2019-01-21,13,1193.0717030833332,3
494,2019-01-21,14,1202.4804306666665,3
495,2019-01-21,15,1324.8843818333332,3
496,2019-01-21,16,1233.2000430833334,3
497,2019-01-21,17,1082.0813200083333,3
498,2019-01-21,18,1174.8043539166667,3
499,2019-01-21,19,1226.0381369999998,3
500,2019-01-21,20,1180.9855351666668,3
501,2019-01-21,21,1285.3975424166667,3
502,2019-01-21,22,965.9681304833333,3
503,2019-01-21,23,1121.6659490333334,3
504,2019-01-22,0,1228.7324565000001,3
505,2019-01-22,1,1383.6408364166664,3
506,2019-01-22,2,1391.84871225,3
507,2019-01-22,3,1200.4560119166667,3
508,2019-01-22,4,1259.5403679999997,3
509,2019-01-22,5,1221.016944,3
510,2019-01-22,6,1128.8561304166665,3
511,2019-01-22,7,1228.6454327500003,3
512,2019-01-22,8,1183.84015,3
513,2019-01-22,9,1163.9593830833333,3
514,2019-01-22,10,1249.3540729166668,3
515,2019-01-22,11,1301.2550699166668,3
516,2019-01-22,12,1286.70766,3
517,2019-01-22,13,1194.13932125,3
518,2019-01-22,14,1304.6243614999998,3
519,2019-01-22,15,1217.15235925,3
520,2019-01-22,16,1165.5765290833333,3
521,2019-01-22,17,1105.00798165,3
522,2019-01-22,18,1041.9976109666663,3
523,2019-01-22,19,1252.4446022500001,3
524,2019-01-22,20,1377.3942054166666,3
525,2019-01-22,21,1367.8106599166667,3
526,2019-01-22,22,1081.414635633333,3
527,2019-01-22,23,1087.4035962916666,3
528,2019-01-23,0,1212.3496215833334,3
529,2019-01-23,1,1211.2614559166666,3
530,2019-01-23,2,1021.0023273333335,3
531,2019-01-23,3,1095.3349487833336,3
532,2019-01-23,4,1003.3402642250002,3
533,2019-01-23,5,1136.4467617166667,3
534,2019-01-23,6,1161.5121355,3
535,2019-01-23,7,1303.545490083333,3
536,2019-01-23,8,1215.9099656666665,3
537,2019-01-23,9,1170.7373163333336,3
538,2019-01-23,10,1242.7322533333336,3
539,2019-01-23,11,1292.2589178333335,3
540,2019-01-23,12,1316.5775266666665,3
541,2019-01-23,13,1189.9529585833332,3
542,2019-01-23,14,1294.8775846666667,3
543,2019-01-23,15,1170.831433666667,3
544,2019-01-23,16,1147.294196333333,3
545,2019-01-23,17,1137.5353970249998,3
546,2019-01-23,18,1168.0064328833332,3
547,2019-01-23,19,1046.0239213333332,3
548,2019-01-23,20,1182.8423487916668,3
549,2019-01-23,21,1081.2422083499998,3
550,2019-01-23,22,1123.640932275,3
551,2019-01-23,23,1035.0285046666665,3
552,2019-01-24,0,1169.852544,3
553,2019-01-24,1,1274.7572646666665,3
554,2019-01-24,2,1437.973534,3
555,2019-01-24,3,1153.9062455833334,3
556,2019-01-24,4,1015.888444825,3
557,2019-01-24,5,1082.7483280833333,3
558,2019-01-24,6,1156.6758015833332,3
559,2019-01-24,7,1286.0515719166667,3
560,2019-01-24,8,1186.8564394166667,3
561,2019-01-24,9,1185.8723559999999,3
562,2019-01-24,10,1263.3233685000002,3
563,2019-01-24,11,1318.9105339166665,3
564,2019-01-24,12,1316.9915759166665,3
565,2019-01-24,13,1193.1785076666667,3
566,2019-01-24,14,1248.3980271666667,3
567,2019-01-24,15,1164.895042,3
568,2019-01-24,16,1187.9440355,3
569,2019-01-24,17,1092.220257875,3
570,2019-01-24,18,989.7291278166667,3
571,2019-01-24,19,1073.5362782833333,3
572,2019-01-24,20,990.6336269166665,3
573,2019-01-24,21,1129.3747455,3
574,2019-01-24,22,1034.5225579166665,3
575,2019-01-24,23,1158.037148225,3
576,2019-01-25,0,1352.216381,3
577,2019-01-25,1,1449.5463816666668,3
578,2019-01-25,2,1488.1704664166666,3
579,2019-01-25,3,1155.9416962500002,3
580,2019-01-25,4,1151.25953375,3
581,2019-01-25,5,1094.7589122499999,3
582,2019-01-25,6,1303.4108996666664,3
583,2019-01-25,7,1288.11747125,3
584,2019-01-25,8,1191.5381334166664,3
585,2019-01-25,9,1188.6982928333332,3
586,2019-01-25,10,1299.0778309999998,3
587,2019-01-25,11,1287.2014515833332,3
588,2019-01-25,12,1315.66919425,3
589,2019-01-25,13,1202.260692,3
590,2019-01-25,14,1201.8473101666666,3
591,2019-01-25,15,1242.4746462500002,3
592,2019-01-25,16,1155.4029466666668,3
593,2019-01-25,17,1226.6010047500001,3
594,2019-01-25,18,1132.7282125833333,3
595,2019-01-25,19,1228.5759289999999,3
596,2019-01-25,20,1288.2434893333334,3
597,2019-01-25,21,1034.5809220166668,3
598,2019-01-25,22,1047.2202244166667,3
599,2019-01-25,23,1101.6115964333335,3
600,2019-01-26,0,1263.1249461666664,3
601,2019-01-26,1,1195.6824906749998,3
602,2019-01-26,2,1178.0307232166667,3
603,2019-01-26,3,1122.0041047999998,3
604,2019-01-26,4,919.0073959749998,3
605,2019-01-26,5,1078.3098361666666,3
606,2019-01-26,6,1320.7482727499998,3
607,2019-01-26,7,1275.800763,3
608,2019-01-26,8,1181.1446940833332,3
609,2019-01-26,9,1186.5781876666665,3
610,2019-01-26,10,1297.9210209999999,3
611,2019-01-26,11,1373.4437885833333,3
612,2019-01-26,12,1213.8159329166667,3
613,2019-01-26,13,1217.5311220833332,3
614,2019-01-26,14,1230.0651932500002,3
615,2019-01-26,15,1216.2693585833333,3
616,2019-01-26,16,1152.7577652166667,3
617,2019-01-26,17,1169.44894025,3
618,2019-01-26,18,1234.6911397999997,3
619,2019-01-26,19,1185.94420775,3
620,2019-01-26,20,1264.2833565833334,3
621,2019-01-26,21,1278.0616826666667,3
622,2019-01-26,22,1201.0545462500002,3
623,2019-01-26,23,1222.6827840833332,3
624,2019-01-27,0,1256.267222,3
625,2019-01-27,1,1208.9183022500001,3
626,2019-01-27,2,1314.4899507500002,3
627,2019-01-27,3,1304.9929923333332,3
628,2019-01-27,4,1190.587633,3
629,2019-01-27,5,1266.3501933333334,3
630,2019-01-27,6,1300.844007916667,3
631,2019-01-27,7,1195.7251875833335,3
632,2019-01-27,8,1183.22864125,3
633,2019-01-27,9,1289.8300405000002,3
634,2019-01-27,10,1299.4592613333332,3
635,2019-01-27,11,1367.3187453333333,3
636,2019-01-27,12,1316.149054,3
637,2019-01-27,13,1136.3253613333334,3
638,2019-01-27,14,1231.529123583333,3
639,2019-01-27,15,1225.99852225,3
640,2019-01-27,16,1253.9159028333333,3
641,2019-01-27,17,1168.9488634999998,3
642,2019-01-27,18,1037.3451518833333,3
643,2019-01-27,19,1253.710097,3
644,2019-01-27,20,1079.87014105,3
645,2019-01-27,21,1180.5325899166667,3
646,2019-01-27,22,1152.7160829166667,3
647,2019-01-27,23,1246.3388051666668,3
648,2019-01-28,0,1250.6765576666667,3
